,giga_id_school,latitude,longitude,bin_internet_availability,norm_student_count,norm_Schools_within_3km,norm_pop_within_3km
27,1491a262-5c03-3dc7-b06a-c68404c4bf31,-24.3882364,25.5075556,0,0.41740088105726875,0.32,0.16930096138178263
28,5fa573ac-c71a-3b7e-828b-92ece1c9e19b,-25.6198242,25.4923482,0,0.0302863436123348,0.0,0.034102283572708864
29,bb19deb6-5acc-3ec2-badb-359ea858958e,-20.5486285,22.7488737,0,0.13491189427312775,0.0,0.00402709560278405
30,2778b4a9-a346-3cba-af24-d8c911d6c997,-20.6835432,27.6909756,0,0.06607929515418502,0.0,0.008077469214832747
31,b3ecb7f9-ae7c-34b0-97da-3945a921b666,-24.6669355,25.9388931,0,0.40969162995594716,0.4,0.4891408086780418
32,03e684f0-b867-362d-8256-a38412fe5e00,-24.4001031,25.5063903,1,0.3738986784140969,0.44,0.1061710002560581
33,202be36e-7155-348e-995e-2717a136cd3f,-22.1754,27.2502913,1,0.1987885462555066,0.0,0.012965851160408761
34,187dea42-e853-3fdc-aad7-3430345ec620,-18.7096469,21.4382753,0,0.09416299559471365,0.0,0.002164854861612235
35,7a03e9bf-7f77-3594-9541-6ebe3e213d69,-20.221422,27.2593993,0,0.12389867841409692,0.0,0.011732116669382434
36,7a526816-0563-3e79-86b1-a87a5306a55e,-25.3453187,25.561364,1,0.30506607929515417,0.04,0.05551805209618473
37,8f41a764-fb0a-3b98-bd6a-f4d572574d55,-25.369884,25.6309867,0,0.17951541850220265,0.0,0.03249610093344817
38,932e8782-99bc-3e5c-9dcf-77adb4bee87d,-23.9776625,23.8871255,0,0.17731277533039647,0.0,0.0010242324076444982
39,bb3ce4a0-bd30-3644-aeff-37cbf830a981,-26.7136142,21.7672763,1,0.08700440528634361,0.0,0.0015130706022020996
40,3492da51-e5ef-3d01-a183-e94e0e786042,-20.5610513,27.3925746,0,0.0605726872246696,0.0,0.0060755604180730465
41,5d00752e-010c-33df-ac79-ba8cfdd5d4ec,-21.7029027,21.641446,1,0.46255506607929514,0.2,0.034404897693149285
42,d3c68f70-8ad0-3d14-85cb-bcfe3d1283f7,-25.3874522,25.4991433,0,0.09140969162995595,0.0,0.016853278707604925
43,8541a306-b0ec-3c5c-a4f1-0282e252d179,-21.8166259,28.7658234,0,0.20044052863436124,0.0,0.0023278009264647687
44,149e9ffb-a205-337e-a0e5-2492efbe456b,-24.675065,25.542373,1,0.1657488986784141,0.12,0.06680788658953886
45,453bb354-c81c-33e2-9d82-277dadeb4f6c,-25.4756456,25.4405959,1,0.43447136563876654,0.04,0.20119183407434996
46,862263d5-9a8b-3586-8c4c-6bcd4345b6ad,-22.7277115,27.4239327,0,0.14647577092511013,0.04,0.012802905095556228
47,71ab5b26-d191-3718-98f0-aa66a12fa8aa,-20.510964,27.1957523,1,0.31993392070484583,0.04,0.014153029632905795
48,d1ec8070-9235-3b59-904f-b907342c0a83,-20.863318,27.2267603,0,0.09306167400881057,0.08,0.06229195279219721
49,e74637ca-99a7-3ecb-81b4-edf60c6d1ec2,-19.3876839,22.1608243,0,0.5077092511013216,0.12,0.016573942596429154
50,8ef3918d-9d56-3dca-8b68-c2b435d49ef8,-25.2320338,25.6796622,1,0.29955947136563876,0.28,0.7670569612886706
51,436860a4-1760-3d69-afa9-3f566dc45e0b,-24.4181616,26.1391837,0,0.3502202643171806,0.28,0.16599548406620265
52,f486434a-2913-3cf7-ace1-93430ad434c8,-20.5710053,27.7073987,0,0.1486784140969163,0.04,0.019390581717451522
53,bf5f6c9c-0de0-3330-b22a-ab6f49b7b2a6,-20.9540029,27.6802344,0,0.17015418502202642,0.0,0.007914523149980214
54,43f0c60a-2b99-33e5-a141-97ab65cd1166,-18.1512069,24.5012343,0,0.13105726872246695,0.04,0.013501245373495658
55,67485d34-01eb-3d4c-a04d-8eba18ecd5be,-20.6333525,27.29161,0,0.07984581497797356,0.0,0.015037593984962405
56,9f41bd2c-edb1-3b8f-9c43-62465972914d,-22.8666261,26.4824904,0,0.2444933920704846,0.0,0.001932074768965758
57,2672784e-151b-3394-b2c3-b3f3e00ba213,-22.1538775,20.8642167,1,0.16905286343612336,0.04,0.00432970972322447
58,b02bd5f2-ea9b-364e-9068-923f4e522b1b,-22.192081,20.3172473,1,0.12555066079295155,0.0,0.002607137037640541
59,629e96ca-3ac5-310a-b373-f40bb3fc4975,-23.6684061,22.7866803,1,0.2670704845814978,0.12,0.012802905095556228
60,eeac5869-e821-3acd-abc7-bde30b144786,-22.0916005,20.6169677,1,0.10297356828193832,0.0,0.009287925696594427
61,99448ca1-ba62-39cd-8f10-ff924414e552,-17.8000307,25.1492822,1,0.44713656387665196,0.08,0.033264275239181545
62,f8965ccf-6d8d-3ce1-9e5b-90383c6370d4,-18.0751924,24.5852467,0,0.06002202643171806,0.0,0.01035871412276822
63,b2afe33d-cbff-3530-a9b2-d1b5c55b11be,-17.7957137,25.2332828,1,0.39812775330396477,0.0,0.03540585209152913
64,40c9aae4-032f-3389-accb-f07903681faa,-24.400511,25.5211707,0,0.31993392070484583,0.32,0.17165204031751205
65,f7a1dd72-0f91-3a5c-8f20-f59f78d0d6da,-24.418565,26.1382433,0,0.3772026431718062,0.28,0.1628529528154752
66,3635f6f9-7bd5-3b58-b49c-7b893dde793f,-22.384409,27.5622963,0,0.12830396475770925,0.04,0.030633860192276357
67,0a11a8b8-0a4e-32d2-a576-cba7d3d4902c,-23.0396266,26.4695155,0,0.29515418502202645,0.08,0.05204962871575223
68,9c0c3314-517a-39a1-a613-fb32499bdfee,-24.7004231,23.5051853,1,0.34030837004405284,0.04,0.002234688889406178
69,02307f97-f9b8-3ed6-bf46-e9f3babc44f0,-22.3962159,26.707145,1,0.1817180616740088,0.44,0.1459996741078703
70,60742348-bc92-35d0-80bb-94d80196edfc,-23.884328,24.7481761,0,0.3447136563876652,0.0,0.0003957261574990107
71,838f1d60-51ae-3c7e-b8f3-a16494ed7319,-26.6583942,21.8380243,1,0.07874449339207049,0.0,0.0023510789357294166
72,5fda22ed-df7e-3c14-b766-fdf3b0c25355,-20.473418,24.5118263,0,0.14702643171806168,0.0,0.010544938196885402
73,e760effc-dc5b-3fe6-8f7f-07ef93185b84,-22.992894,20.1928903,1,0.09691629955947137,0.0,0.002979585185874904
74,5dd1f9ca-0722-313c-b625-61c9751a94f9,-26.6438322,21.9940283,1,0.06277533039647577,0.0,0.0017924067133778718
75,a3c9b90a-e567-32d4-bb3b-5e438dd7efe0,-24.6644622,25.6977254,1,0.11618942731277533,0.04,0.019972531949067715
76,6ad199b0-7dce-3177-aff8-ca3a8bf02a50,-24.4007786,26.1565014,0,0.375,0.44,0.22679764426546242
77,a684c702-f434-3ea5-b4cc-f4bd27b0da94,-22.6646603,27.2231608,0,0.3777533039647577,0.04,0.04015456598151726
78,1f31d1d0-d15a-350e-bd11-d8ffcef1d131,-23.9143871,21.8323153,1,0.16024229074889867,0.04,0.005284108103075025
79,d6256f86-6e62-3f9c-8f18-425152e4d8bf,-22.2067755,29.0366107,0,0.02643171806167401,0.0,0.0
80,1ff31a58-44d9-3e44-a48a-a6bae642945a,-24.2583176,25.8517472,1,0.27973568281938327,0.08,0.3340161549384297
81,85ddc940-9d85-3c19-b133-f93b70dab59d,-23.3599082,25.8355104,0,0.07874449339207049,0.0,0.06210572871808003
82,a83e6b83-00af-33ff-9ef3-f4f0b91f532a,-25.75732,25.2028639,0,0.05837004405286344,0.08,0.011801950697176378
83,9f4729e5-30a9-35ab-88a0-98aa04f2f442,-22.786835,27.7579043,1,0.32654185022026433,0.12,0.02656020857096301
84,52ad21b7-a047-3f71-977a-628ba9f5a81f,-24.6641556,25.9183712,0,0.5930616740088106,0.72,0.5197513908610536
85,a7593a10-df4a-3154-9f2e-fe64fdc88bc2,-22.5195308,27.5368708,0,0.2588105726872247,0.0,0.008938755557624712
86,0e5eae3a-584a-3764-923c-94fedc308510,-23.8404895,26.4510287,0,0.06002202643171806,0.0,0.00775157708512768
87,6d891f9d-c1fd-3171-9c95-4220c763f300,-24.1022323,25.0299278,0,0.4856828193832599,0.08,0.014246141669964385
88,dd236218-5756-3734-88cc-944c2e8550ff,-24.6045811,26.4378743,1,0.22797356828193832,0.08,0.02455829977420331
89,507a3877-17df-3fa5-b02b-8f998f0a66f5,-20.6680668,27.4123647,0,0.054515418502202644,0.0,0.006797178705277125
90,90d37b40-15fc-31db-94b6-816d2a14e6e8,-19.982701,23.4276448,0,0.46640969162995594,0.52,0.154542703507996
91,d439f5d1-bedc-3569-9477-fe16f9bedb8d,-24.4752459,25.8984849,1,0.45594713656387664,0.08,0.28557461765869785
92,03141b8c-8bf3-341d-813d-e7fa85400cf0,-24.3918072,26.145049,1,0.24944933920704845,0.28,0.2382504248236691
93,7bfc59e6-1b6f-3b8a-9659-d5b0d266780f,-24.1138191,21.7800063,1,0.1486784140969163,0.0,0.005400498149398264
94,69004a0e-247c-34a6-b019-2c6d2fe860b0,-22.856463,27.2959413,0,0.07764317180616741,0.0,0.0051444400474871385
95,ddab56da-adcb-3e38-80f2-57ae82c7b0d9,-24.6018421,26.4317123,1,0.09416299559471365,0.08,0.02656020857096301
96,3d14e12f-ef9f-3404-85ab-331db2937835,-17.9865549,24.6460543,0,0.08094713656387666,0.0,0.009939709956004562
97,018daf63-fd5e-373f-881c-a9c3f2d83d82,-25.7679479,24.5620606,0,0.19933920704845814,0.04,0.016061826392606903
98,59c9f78a-642a-3287-ae47-3b2de5e08745,-24.3935527,23.5799109,1,0.2665198237885463,0.04,0.011615726623059196
99,07971d11-b5f2-3c95-8d80-04e91f2c2f6c,-20.299987,27.1336393,0,0.24008810572687225,0.12,0.05898647547661724
100,9a37c3dd-1273-38d1-8d08-96b3ef282cc2,-21.4495258,27.4724405,0,0.3865638766519824,0.28,0.09390348937358876
101,170ba0f1-a283-3435-aff5-ee4e9a538e67,-21.971823,28.4139273,0,0.19438325991189428,0.36,0.0624316208477851
102,f3995fb9-8220-38bd-be32-e5d3863720ca,-24.6651011,25.5436823,0,0.12169603524229075,0.2,0.06527153797807211
103,28ac6db2-2567-3dd1-a019-0d23ae4a9227,-20.4991725,27.0653757,1,0.23733480176211455,0.16,0.1294024535021765
104,0c9f778f-f34c-3ced-8467-08ba6f8dbff9,-25.4431466,25.291599,0,0.1183920704845815,0.0,0.039200167601666704
105,71944b5f-73f3-3605-89e0-05f83cbdb0e5,-23.1020562,26.8341977,1,0.22466960352422907,0.36,0.16012942573151145
106,957d81cb-88f2-365a-8763-2bb2abdb5871,-24.9761326,25.3341227,0,0.29240088105726875,0.6,0.3013803859493936
107,408a6591-40c2-3810-9a67-648ec9a00a74,-24.9945837,25.3152243,1,0.2356828193832599,0.4,0.21173677227123536
108,757d1fdc-fdcb-35f6-bbc9-824be254a14b,-20.3265983,23.8788747,0,0.07874449339207049,0.08,0.02495402593170232
109,c4c1ce40-913b-3498-9a4a-0ecd4ac7f192,-20.8999794,27.2745782,0,0.13601321585903084,0.04,0.014781535883051282
110,96651c8a-ecf4-3834-b655-847053e6b521,-25.3357161,22.9776933,1,0.1800660792951542,0.0,0.0019786307874950534
111,49189d33-32e4-3783-bdc9-af87f866341a,-22.389493,20.1184173,1,0.09251101321585903,0.0,0.002979585185874904
112,b8a62d7b-fc13-3ea5-888f-e9699f48f5e6,-20.676647,27.1230473,0,0.31057268722466963,0.0,0.012151120836146093
113,a84b2924-a332-30c8-aa99-40f28bee271e,-20.79722,27.3272513,0,0.05506607929515418,0.0,0.015875602318489723
114,2e6ee71f-cbd5-3d27-be82-237e3f4c11f4,-22.718381,27.4775123,0,0.03634361233480176,0.0,0.006867012733071068
115,2c49ab13-f010-35b0-b865-cec16c62fc76,-24.7726636,25.5929949,1,0.32158590308370044,0.0,0.04252892292651132
116,3c830c62-048a-322b-af65-cbd1aba89680,-20.514598,27.0551423,0,0.32984581497797355,0.12,0.1147605856747131
117,2efd1e49-74bd-3447-8286-e63b93869902,-20.5365266,27.5887404,0,0.1685022026431718,0.04,0.013920249540259317
118,619c0b2c-e0c8-34ab-ba44-619b2b06b9b0,-25.6574941,25.4044523,1,0.15198237885462554,0.04,0.028748341441839895
119,737ac2ca-c35c-3261-81fb-5e8cab51fcda,-21.44227,27.4582683,1,0.30286343612334804,0.36,0.1305663539654089
120,cfe25b93-d518-310d-8540-ade869eed198,-20.7984745,27.2655287,0,0.09801762114537445,0.04,0.010800996298796528
121,2e860531-53cd-35c9-9c11-cba8496be703,-20.62082,27.4441145,0,0.394273127753304,0.08,0.0599408738564678
122,bd0a1473-22b1-3010-87de-373eb9060e43,-22.5843706,27.6445488,0,0.17015418502202642,0.08,0.06454991969086804
123,2e47dd2f-d3d5-332b-bd8d-ea68b2e8a317,-24.540967,26.0371963,1,0.33480176211453744,0.04,0.16473847156591168
124,50abb2eb-1a3d-3708-877a-9dfb94f5e1e8,-20.99652,27.3383373,1,0.3639867841409692,0.08,0.08189203659303057
125,d89fad37-2504-391c-82fe-1471b6888eaf,-23.1122761,27.5659823,0,0.1145374449339207,0.0,0.015852324309225074
126,00cd30e4-e2bd-32da-a7f1-a43238131a5a,-22.718298,27.3113233,0,0.13711453744493393,0.04,0.01238390092879257
127,c56a69b2-5d23-3d8f-af8e-2fac8c72249a,-21.297264,27.8830673,0,0.22797356828193832,0.04,0.020461370143625316
128,1018c4aa-c81e-3563-b600-75ec3a73eb35,-20.835264,26.6769063,0,0.20759911894273128,0.0,0.011801950697176378
129,ed532440-9ae9-3c50-ac3e-8f69ef924313,-22.5987112,27.6250751,0,0.21365638766519823,0.08,0.051653902558253216
130,2cfb1ad3-1f2c-34ce-ab52-963f68369d21,-21.864873,27.7482053,1,0.2472466960352423,0.28,0.07279033497055332
131,7243c1e3-4071-3feb-9763-79535cf24d80,-25.3129467,25.2705668,0,0.3601321585903084,0.08,0.037268092832700946
132,bd38458f-8b44-3f1e-8b43-d109283f035b,-21.149615,25.6582973,0,0.21365638766519823,0.0,0.004539211806606299
133,b531bb77-6c4b-3d1c-ab63-542de58d539b,-24.7247933,25.644935,1,0.11068281938325991,0.04,0.026816266672874137
134,fba367f5-f794-3b9e-8358-0b0a466d45e7,-23.2973941,27.2767933,0,0.22962555066079296,0.0,0.014339253707022975
135,29b6a295-6a64-3b03-88af-da3d2bf8e9a2,-23.0444023,26.5760132,0,0.07654185022026432,0.0,0.01890174352289392
136,75f1eba0-c1e9-32d0-bea3-8e7197d310cd,-24.6257212,26.1223733,1,0.33865638766519823,0.0,0.15086477804418166
137,bff47383-9516-386f-997c-509156cce41e,-24.9061798,25.2319352,1,0.21971365638766518,0.0,0.02253311296817896
138,37198387-824f-3699-bc19-0449d1225983,-22.681061,27.6123163,0,0.04955947136563876,0.04,0.01347796736423101
139,a261e277-c958-3f61-8ffa-3bd24c3eef44,-22.323602,27.8247963,0,0.28083700440528636,0.04,0.010521660187620754
140,69a0d95a-e42c-3a07-bbac-150ae072a8a4,-22.375597,27.5912113,0,0.22026431718061673,0.04,0.022905561116413325
141,9cfd111e-2657-31c0-9e16-1eb89088647f,-22.4337378,26.5616493,1,0.40583700440528636,0.04,0.025000581950231617
142,9c1dc7a5-2da5-3048-8f85-80bc262036d1,-23.139833,26.9629627,0,0.08700440528634361,0.0,0.009986265974533858
143,ad27df55-e661-322e-a8bb-279b9407eafa,-22.634903,26.4069183,1,0.35737885462555063,0.04,0.011382946530412719
144,8c8a53bf-7c5a-3891-971a-54b2d414830c,-24.9830774,25.352363,0,0.23843612334801761,0.4,0.2511464419562839
145,0cc34b1c-c76c-3901-91dd-88cb51c2df23,-24.8752264,25.8688599,1,0.30892070484581496,0.48,0.3322237482250518
146,988b9c2e-aa62-3978-876c-c7f4844192ca,-21.262027,24.9481573,0,0.6360132158590308,0.0,0.003957261574990107
147,7b2a9b91-dba3-34d8-9333-24038c945c3b,-22.063689,28.5958113,0,0.33204845814977973,0.04,0.029912241905072277
148,eac69e4f-afc0-332a-b5aa-884aca7c023a,-25.2010315,25.5529386,1,0.3595814977973568,0.08,0.03240298889638958
149,59e74e36-a949-3402-93f9-6d050f262700,-22.7523567,27.631166,0,0.22797356828193832,0.0,0.012965851160408761
150,e28661a9-702e-374c-b82b-6485682aa30a,-23.6844725,26.6589497,1,0.368942731277533,0.04,0.011429502548942014
151,874657c0-9602-3c4b-a84b-c1a2dc1a9da0,-19.9934843,23.4197456,1,0.3959251101321586,0.56,0.1722107125398636
152,6641d0c7-ba45-30aa-907c-cd6f53da1340,-20.5332737,27.6500964,0,0.20704845814977973,0.0,0.014921203938639167
153,6a19b472-38ae-3e00-bbf1-f06d7582b677,-24.7781213,25.4071981,0,0.29240088105726875,0.24,0.1724667706417747
154,36740336-da4f-3f2b-bd6e-bd72140cb4ec,-23.9912261,21.7655543,1,0.17566079295154186,0.08,0.010009543983798505
155,b1501483-ca4c-37a9-ae57-edb9366b06cb,-20.622181,27.5162533,0,0.09581497797356828,0.0,0.008636141437184292
156,343afdd9-fc3f-3ef6-93e7-40f1cae6f8ff,-22.9372098,26.36178,1,0.31883259911894274,0.0,0.016713610652017038
157,52674d7b-8f33-3fab-8ca3-100d8f9592b6,-21.210857,26.0199903,0,0.2665198237885463,0.04,0.018738797458041388
158,22f7ff11-276e-3e25-8be3-218ec274f4a9,-20.217667,24.1298563,1,0.1618942731277533,0.04,0.011336390511883425
159,af1afcd4-97d8-31d9-813e-e5fb0d230a8c,-24.990015,25.3457387,0,0.2714757709251101,0.44,0.28869387090016063
160,2a53820c-e561-3585-8c8c-c0595143f39e,-20.559697,27.1163663,0,0.13381057268722468,0.0,0.019204357643334342
161,6a86f2d2-44d2-363d-b6f9-b10d32fc0295,-20.2087389,26.158696,1,0.5429515418502202,0.0,0.03636025047137969
162,98d7f916-52a2-3522-864f-491394c87cd5,-23.1351841,20.2843723,1,0.19162995594713655,0.04,0.003352033334109267
163,fe5b7d9c-7d47-302d-ac6c-385a2df7d1fc,-24.4093226,25.5282637,1,0.3805066079295154,0.2,0.11238622872971904
164,38899e51-9651-3f0a-81f5-3ea05b28d012,-22.42962,20.6532443,1,0.11508810572687225,0.0,0.002257966898670826
165,91d2dc79-3552-33e3-be8e-0c264451cd24,-22.4230153,26.741622,1,0.4063876651982379,0.24,0.15398403128564445
166,7306bab1-784a-3888-aff4-feed3783f8eb,-20.3005557,27.1331519,0,0.24394273127753305,0.12,0.05917269955073442
167,a2de9b55-a5ff-3e4a-ba2d-801d3c7e9721,-20.515492,27.5171233,0,0.1866740088105727,0.0,0.009683651854093438
168,594d49e1-a49c-3692-a25e-c8217539ac6b,-19.6618909,22.1914703,0,0.22742290748898678,0.0,0.002257966898670826
169,e6084074-567f-3f6a-9c85-7c3bcd7d77d2,-20.7899025,27.1846157,1,0.236784140969163,0.0,0.035079959961824066
170,2fdba3d5-a026-3d27-9027-c8f30daa0ff7,-24.9603373,25.5875989,0,0.2714757709251101,0.04,0.053795479410600804
171,1add6ff9-82dd-377a-b148-8efcfce93b62,-21.2005985,27.4774296,1,0.44933920704845814,0.08,0.3433971926720827
172,9276a8ef-4c40-3208-b25f-67743dbe18a1,-24.1879321,26.8619413,0,0.11508810572687225,0.0,0.009916431946739915
173,b24f712d-6b28-31cd-9278-fc2612b06ede,-25.7605232,22.5665123,1,0.12059471365638766,0.0,0.006424730557042762
174,d490cb21-c311-3968-aee1-b650a0f0d2ed,-24.5720391,26.0353483,1,0.4196035242290749,0.04,0.2670220442747736
175,5a1815c0-c8b9-38de-a607-37044013a5c4,-25.0388502,25.7474947,1,0.1921806167400881,0.16,0.4188179426895412
176,08ee50f6-3f23-3e37-82dc-6b6886991ffa,-24.438344,26.0755873,0,0.10572687224669604,0.04,0.11943946553690728
177,97fb0816-9d1c-3e91-b425-e9ee067784c2,-21.1743826,27.4997986,1,0.3727973568281938,0.48,0.9300728601689984
178,26a02e53-2dd5-3726-8f0a-9a5d4b8c9ee6,-22.2731276,26.7888145,0,0.2549559471365639,0.0,0.04115552037989711
179,0548d271-42e9-3fcd-8f82-c46831b59d9b,-23.4037058,26.6933067,0,0.18226872246696035,0.0,0.025233362042878092
180,8cd6aece-9ebe-31f7-8f4d-b3960d5d83a9,-22.5513107,27.1312995,1,0.11618942731277533,0.28,0.1519588444796201
181,0c4d222c-0984-31c5-8d62-fc15c642605f,-18.5346059,25.6590823,0,0.236784140969163,0.0,0.005190996066016434
182,910eb553-c683-3f7a-8eeb-700419b2537f,-18.0393722,24.3126354,0,0.12444933920704845,0.0,0.003445145371167858
183,eb9c5b28-5419-3729-b2a5-972447cabd4b,-21.87196,27.7489353,1,0.29845814977973567,0.28,0.08172909052817803
184,d286c0bd-1c2c-30d9-b738-484b8701ab34,-25.7388494,25.0944526,0,0.14537444933920704,0.04,0.01399008356805326
185,56ab14a6-b64d-3b47-a8d8-aba7273510b1,-24.9716401,25.3382483,1,0.4129955947136564,0.36,0.2702809655718243
186,00029c04-894d-36cf-ba50-39b1ae4f80b9,-24.4283271,26.0099963,0,0.3838105726872247,0.04,0.10316813706091855
187,0c72e19b-7cea-327c-9f70-c689235e5c3f,-25.6344778,25.5409035,0,0.15308370044052863,0.0,0.06929863358085617
188,24b0177b-354c-36f0-bc3f-c59beb29328b,-24.4366526,26.0608487,0,0.2131057268722467,0.08,0.12504946576968737
189,7d0788e5-1652-3712-867f-78339d2d3df3,-22.8669018,27.4147232,1,0.45870044052863435,0.04,0.03382294746153309
190,d95d1976-8b26-3c66-9841-54df5a13c72a,-24.914794,25.4629826,0,0.27698237885462557,0.04,0.03775693102725855
191,b3490a77-0150-3360-b51b-992dbfb38590,-24.5459106,26.4730997,0,0.2472466960352423,0.0,0.037314648851230245
192,3e54fbe6-c0b1-3599-96e2-73b95a4ce51c,-26.8223907,20.816321,1,0.025330396475770924,0.0,0.0015130706022020996
193,e8c66366-be2a-3d9e-b487-6a681cebc190,-24.3738499,26.080615,0,0.3303964757709251,0.04,0.1475127447100724
194,cf88ee1d-a9fc-3c4d-b3c6-92ddab9f945a,-22.722667,27.573336,0,0.22026431718061673,0.04,0.03019157801624805
195,65b7e724-4455-388e-9e89-a788c5b0312e,-21.4287119,27.453745,0,0.3766519823788546,0.36,0.14192602248655695
196,fc17855d-34ae-3018-ad58-69eae31de03b,-22.4036831,26.7120894,1,0.10958149779735683,0.44,0.1576154007309295
197,8c967543-7a2a-3ca6-8337-709f89995470,-18.0133549,24.4045543,0,0.07874449339207049,0.0,0.0037012034730789824
198,33e25ab7-c9b2-3fc1-8331-eae3c8e28be4,-21.1876764,27.533953,1,0.3799559471365639,0.48,0.858865429828441
199,fe0a95f1-ffa8-314c-bef1-73bec998d040,-24.4105407,25.5112405,1,0.4746696035242291,0.36,0.09336809516050187
200,ea8a8524-1c7f-370e-b594-9426efe49183,-22.5373979,27.1397274,0,0.493942731277533,0.2,0.1248166856770409
201,e5001d8c-e513-339c-82fd-66b377c7e001,-20.8215665,27.2146327,0,0.42841409691629956,0.04,0.06585348820968831
202,dba21803-4bec-38ff-9df8-b7a3d5f7db79,-20.7537325,27.3568257,0,0.05781938325991189,0.0,0.006867012733071068
203,3b1fd8f2-29ba-35ce-b6da-f48442e8c4ec,-23.0237121,27.5276613,1,0.30726872246696035,0.08,0.08284643497288112
204,1cc7e76b-4bd3-3b06-a6cd-450666862289,-22.1917747,27.944927,1,0.3722466960352423,0.08,0.026443818524639773
205,0fb9065a-c041-380d-b82b-c86d3f93ad85,-24.3751826,26.1577217,1,0.29900881057268724,0.4,0.21327312088270212
206,a9dccc16-29fb-3d88-b966-38127a674316,-24.9870441,25.3367523,1,0.3761013215859031,0.68,0.3105984776181941
207,bdf1f4ed-4af3-356f-9c24-39b2fb42af02,-20.480582,22.6993573,0,0.29240088105726875,0.04,0.021881328708768827
208,9c9f6975-e65b-3d88-b314-0c9112dd1c60,-20.5385444,27.3207755,0,0.08590308370044053,0.04,0.006983402779394307
209,59cc4deb-8f1b-314c-8318-ee76bf356d53,-22.887802,27.5096453,0,0.2643171806167401,0.08,0.030959752321981424
210,7e5ab178-fe06-398c-b6ac-79b9023868fb,-20.486651,27.0009993,1,0.42290748898678415,0.08,0.07057892409041179
