,giga_id_school,latitude,longitude,bin_internet_availability,norm_schools_near_conn
81,85ddc940-9d85-3c19-b133-f93b70dab59d,-23.3599082,25.8355104,0,0.0
82,a83e6b83-00af-33ff-9ef3-f4f0b91f532a,-25.75732,25.2028639,0,0.0
84,52ad21b7-a047-3f71-977a-628ba9f5a81f,-24.6641556,25.9183712,0,0.36363636363636365
85,a7593a10-df4a-3154-9f2e-fe64fdc88bc2,-22.5195308,27.5368708,0,0.0
86,0e5eae3a-584a-3764-923c-94fedc308510,-23.8404895,26.4510287,0,0.0
87,6d891f9d-c1fd-3171-9c95-4220c763f300,-24.1022323,25.0299278,0,0.6666666666666666
89,507a3877-17df-3fa5-b02b-8f998f0a66f5,-20.6680668,27.4123647,0,0.0
90,90d37b40-15fc-31db-94b6-816d2a14e6e8,-19.982701,23.4276448,0,0.5
94,69004a0e-247c-34a6-b019-2c6d2fe860b0,-22.856463,27.2959413,0,0.0
96,3d14e12f-ef9f-3404-85ab-331db2937835,-17.9865549,24.6460543,0,0.0
97,018daf63-fd5e-373f-881c-a9c3f2d83d82,-25.7679479,24.5620606,0,0.5
99,07971d11-b5f2-3c95-8d80-04e91f2c2f6c,-20.299987,27.1336393,0,0.25
100,9a37c3dd-1273-38d1-8d08-96b3ef282cc2,-21.4495258,27.4724405,0,0.5
101,170ba0f1-a283-3435-aff5-ee4e9a538e67,-21.971823,28.4139273,0,0.7
102,f3995fb9-8220-38bd-be32-e5d3863720ca,-24.6651011,25.5436823,0,0.5
104,0c9f778f-f34c-3ced-8467-08ba6f8dbff9,-25.4431466,25.291599,0,0.0
106,957d81cb-88f2-365a-8763-2bb2abdb5871,-24.9761326,25.3341227,0,0.5
108,757d1fdc-fdcb-35f6-bbc9-824be254a14b,-20.3265983,23.8788747,0,0.3333333333333333
109,c4c1ce40-913b-3498-9a4a-0ecd4ac7f192,-20.8999794,27.2745782,0,0.0
112,b8a62d7b-fc13-3ea5-888f-e9699f48f5e6,-20.676647,27.1230473,0,0.0
113,a84b2924-a332-30c8-aa99-40f28bee271e,-20.79722,27.3272513,0,0.0
114,2e6ee71f-cbd5-3d27-be82-237e3f4c11f4,-22.718381,27.4775123,0,0.0
116,3c830c62-048a-322b-af65-cbd1aba89680,-20.514598,27.0551423,0,0.6
117,2efd1e49-74bd-3447-8286-e63b93869902,-20.5365266,27.5887404,0,0.5
120,cfe25b93-d518-310d-8540-ade869eed198,-20.7984745,27.2655287,0,0.5
121,2e860531-53cd-35c9-9c11-cba8496be703,-20.62082,27.4441145,0,0.6666666666666666
122,bd0a1473-22b1-3010-87de-373eb9060e43,-22.5843706,27.6445488,0,0.3333333333333333
125,d89fad37-2504-391c-82fe-1471b6888eaf,-23.1122761,27.5659823,0,0.0
126,00cd30e4-e2bd-32da-a7f1-a43238131a5a,-22.718298,27.3113233,0,0.0
127,c56a69b2-5d23-3d8f-af8e-2fac8c72249a,-21.297264,27.8830673,0,0.5
128,1018c4aa-c81e-3563-b600-75ec3a73eb35,-20.835264,26.6769063,0,0.0
129,ed532440-9ae9-3c50-ac3e-8f69ef924313,-22.5987112,27.6250751,0,0.3333333333333333
131,7243c1e3-4071-3feb-9763-79535cf24d80,-25.3129467,25.2705668,0,0.6666666666666666
132,bd38458f-8b44-3f1e-8b43-d109283f035b,-21.149615,25.6582973,0,0.0
134,fba367f5-f794-3b9e-8358-0b0a466d45e7,-23.2973941,27.2767933,0,0.0
135,29b6a295-6a64-3b03-88af-da3d2bf8e9a2,-23.0444023,26.5760132,0,0.0
138,37198387-824f-3699-bc19-0449d1225983,-22.681061,27.6123163,0,0.5
139,a261e277-c958-3f61-8ffa-3bd24c3eef44,-22.323602,27.8247963,0,0.5
140,69a0d95a-e42c-3a07-bbac-150ae072a8a4,-22.375597,27.5912113,0,0.5
142,9c1dc7a5-2da5-3048-8f85-80bc262036d1,-23.139833,26.9629627,0,0.0
144,8c8a53bf-7c5a-3891-971a-54b2d414830c,-24.9830774,25.352363,0,0.45454545454545453
146,988b9c2e-aa62-3978-876c-c7f4844192ca,-21.262027,24.9481573,0,0.0
147,7b2a9b91-dba3-34d8-9333-24038c945c3b,-22.063689,28.5958113,0,0.5
149,59e74e36-a949-3402-93f9-6d050f262700,-22.7523567,27.631166,0,0.0
152,6641d0c7-ba45-30aa-907c-cd6f53da1340,-20.5332737,27.6500964,0,0.0
153,6a19b472-38ae-3e00-bbf1-f06d7582b677,-24.7781213,25.4071981,0,0.5714285714285714
155,b1501483-ca4c-37a9-ae57-edb9366b06cb,-20.622181,27.5162533,0,0.0
157,52674d7b-8f33-3fab-8ca3-100d8f9592b6,-21.210857,26.0199903,0,0.5
159,af1afcd4-97d8-31d9-813e-e5fb0d230a8c,-24.990015,25.3457387,0,0.5
160,2a53820c-e561-3585-8c8c-c0595143f39e,-20.559697,27.1163663,0,0.0
166,7306bab1-784a-3888-aff4-feed3783f8eb,-20.3005557,27.1331519,0,0.25
167,a2de9b55-a5ff-3e4a-ba2d-801d3c7e9721,-20.515492,27.5171233,0,0.0
168,594d49e1-a49c-3692-a25e-c8217539ac6b,-19.6618909,22.1914703,0,0.0
170,2fdba3d5-a026-3d27-9027-c8f30daa0ff7,-24.9603373,25.5875989,0,0.5
172,9276a8ef-4c40-3208-b25f-67743dbe18a1,-24.1879321,26.8619413,0,0.0
176,08ee50f6-3f23-3e37-82dc-6b6886991ffa,-24.438344,26.0755873,0,0.0
178,26a02e53-2dd5-3726-8f0a-9a5d4b8c9ee6,-22.2731276,26.7888145,0,0.0
179,0548d271-42e9-3fcd-8f82-c46831b59d9b,-23.4037058,26.6933067,0,0.0
181,0c4d222c-0984-31c5-8d62-fc15c642605f,-18.5346059,25.6590823,0,0.0
182,910eb553-c683-3f7a-8eeb-700419b2537f,-18.0393722,24.3126354,0,0.0
184,d286c0bd-1c2c-30d9-b738-484b8701ab34,-25.7388494,25.0944526,0,0.5
186,00029c04-894d-36cf-ba50-39b1ae4f80b9,-24.4283271,26.0099963,0,0.5
187,0c72e19b-7cea-327c-9f70-c689235e5c3f,-25.6344778,25.5409035,0,0.0
188,24b0177b-354c-36f0-bc3f-c59beb29328b,-24.4366526,26.0608487,0,0.3333333333333333
190,d95d1976-8b26-3c66-9841-54df5a13c72a,-24.914794,25.4629826,0,0.5
191,b3490a77-0150-3360-b51b-992dbfb38590,-24.5459106,26.4730997,0,0.0
193,e8c66366-be2a-3d9e-b487-6a681cebc190,-24.3738499,26.080615,0,0.5
194,cf88ee1d-a9fc-3c4d-b3c6-92ddab9f945a,-22.722667,27.573336,0,0.5
195,65b7e724-4455-388e-9e89-a788c5b0312e,-21.4287119,27.453745,0,0.4
197,8c967543-7a2a-3ca6-8337-709f89995470,-18.0133549,24.4045543,0,0.0
200,ea8a8524-1c7f-370e-b594-9426efe49183,-22.5373979,27.1397274,0,0.6666666666666666
201,e5001d8c-e513-339c-82fd-66b377c7e001,-20.8215665,27.2146327,0,0.5
202,dba21803-4bec-38ff-9df8-b7a3d5f7db79,-20.7537325,27.3568257,0,0.0
207,bdf1f4ed-4af3-356f-9c24-39b2fb42af02,-20.480582,22.6993573,0,0.5
208,9c9f6975-e65b-3d88-b314-0c9112dd1c60,-20.5385444,27.3207755,0,0.5
209,59cc4deb-8f1b-314c-8318-ee76bf356d53,-22.887802,27.5096453,0,0.6666666666666666
211,2e69ea33-5748-3496-99d6-0bc0a8d2f86a,-21.8784025,28.8283267,0,0.0
212,cd71a71f-b989-33b8-a7dc-d3cf4fc40408,-20.3228409,27.1287,0,0.0
213,522ae2e1-fc0c-3e92-897a-2c062f87d244,-20.7663196,27.6874718,0,0.0
214,0ee165ba-47b1-3e1d-b934-ce622cc94155,-22.655632,27.6890443,0,0.0
215,1a448eab-e13d-3abf-afe0-f768c3a91860,-18.7342309,22.1771853,0,0.5
216,ec517b3e-95a5-3db8-9da4-2d9d14ed5e8b,-18.8159839,22.4136883,0,0.5
218,e402574c-bb23-306f-a7f3-fbbf0e7551b5,-21.919123,27.2983143,0,0.5
219,8ca2ce6c-13ea-3fc4-8e6c-d7a105ecf744,-18.3896039,21.8428403,0,0.3333333333333333
220,110be636-54be-3c9c-86fd-a94d0c98cfa4,-19.7654865,23.6686257,0,0.0
222,979c2daf-dae8-3ebc-9f1c-a099a599cd1b,-24.6299501,26.4035223,0,0.5
223,30e79005-4983-3ec5-9b3f-f4f9a3461755,-22.407336,26.7030903,0,0.6666666666666666
224,018ad9ef-0f73-35f4-8698-a3e61d954fe1,-20.8587562,27.6733385,0,0.0
225,70a3cbb4-f166-32dc-9625-df0209823f9c,-24.8483496,25.8274547,0,0.6
226,8320d8be-504c-3128-8015-cedb2c54bf5f,-24.8679091,25.8698094,0,0.42857142857142855
227,c698337a-f281-38d5-8c90-1d26cf980fb8,-24.7144836,25.8696591,0,0.5
228,7a83a2fa-3aa1-30ad-b39e-db1f45ff3568,-25.6540956,25.4964797,0,0.0
229,aaa53dd1-dd54-3046-97cc-eb005ec925c5,-23.091447,26.8284685,0,0.5
230,77c62f2b-c2ac-3e17-a36b-cae71dd7dde8,-21.865593,27.7529493,0,0.7142857142857143
231,4430b8ab-b30a-3c9b-adc8-2d37192293bc,-25.228311,25.6794772,0,0.6
232,02a89141-0fc1-3bbd-a790-dc1b0e2d34d5,-22.4104125,27.3992067,0,0.0
233,f2f06ad8-893a-3fd0-a364-2c681167a03b,-23.1102071,26.8216503,0,0.45454545454545453
238,b7850919-4e86-36dc-928f-a1a2fb0abd32,-21.8807249,27.7434045,0,0.6666666666666666
239,4c133307-3ae7-3000-a46f-e0648f5c14e3,-21.984008,27.8596063,0,0.5833333333333334
240,41ae8315-8af6-3537-9d08-c9fd2e951e7a,-25.5086184,25.6311012,0,0.0
241,41af7d95-5586-32bf-8d8d-ecb9479fec24,-21.9030315,28.0444877,0,0.5
242,a02b9d33-1d30-3936-9f6f-fb0b9d780c14,-21.4413843,27.4615253,0,0.4
243,587c1a9d-7b6e-3427-b7a9-07f2413bea03,-21.070384,24.5665673,0,0.0
245,1b7b74f0-ca83-3af3-ba05-a1e787d539ed,-20.8362123,27.6248949,0,0.5
246,2c10242d-3e82-3902-9495-c20a3ae0a50b,-19.9916851,23.411423,0,0.6
247,5b44bb11-4a52-31b4-8ad4-4f85056c5c61,-22.412914,28.3985043,0,0.3333333333333333
250,72cac920-e988-395c-b315-531c348a42d9,-20.720003,27.5859613,0,0.3333333333333333
251,366a60c2-1df3-3447-90c2-2bbc817035d7,-25.8177775,24.6855648,0,0.0
252,caf20cca-448c-349e-bca8-89f81da1bd2e,-22.114924,26.9225803,0,0.0
256,72758641-0744-3514-ae1e-abb0e20f9d3a,-20.5041906,27.4376463,0,0.5
257,96b44191-91c6-3c29-a2ab-4ffc5a275df2,-24.0174721,26.3146353,0,0.5
259,ce0ad81b-c97a-3523-a845-4be7be0d697b,-20.3824985,22.32905,0,0.0
260,f9dc2105-9f04-3b54-8a8e-8220fedc3a08,-23.6022742,25.8222055,0,0.0
262,20b33e66-8460-3d89-8362-3b502e2cfb3e,-20.3249086,27.2279879,0,0.0
264,d21bb17e-2b69-3cf2-843e-68c035549a18,-24.0932485,24.5298707,0,0.0
265,29a5329e-47ae-3721-82e5-c805debec157,-24.2363018,25.675134,0,0.0
266,8acad8a9-a47e-3d95-aab7-cdba81fe0421,-24.522617,25.0482713,0,0.0
267,a5caa525-5c39-37c4-b3e2-2793c6900e07,-23.7350516,24.5886564,0,0.0
272,f8d27097-ffcf-3dae-a7ed-f2c926c05d96,-24.2925751,26.1677813,0,0.5
273,87ddfdad-758d-3f3e-8739-60478d023f98,-24.5787346,25.9392087,0,0.0
274,28f5aae0-67b1-3f02-a7e1-0b396f708a62,-24.8727297,25.8596532,0,0.42857142857142855
275,03389fad-057d-3d23-af01-777c5267857e,-25.5374027,25.3098077,0,0.0
276,fac63289-7692-392f-8c95-d4396864a8ce,-24.8730972,25.860722,0,0.42857142857142855
279,3264e1ab-402b-3fdd-806e-57cd8746a7e7,-23.6469171,26.8243643,0,0.0
280,abd3e069-f66e-3fe2-9dc1-241b0faffad6,-21.8671072,26.4411069,0,0.5
281,c15045ea-f432-3b5c-a47f-396ab04a9554,-21.2021565,24.8576697,0,0.0
282,9a8c047c-cd78-3204-927a-5189cd979b5f,-20.240138,24.2509353,0,0.0
283,7f9bc78b-586d-3b78-9295-f634192a8de1,-22.947214,27.3755513,0,0.0
284,83068368-93dd-3aa0-bafb-cd4e75a16eb3,-22.8026245,26.9996697,0,0.5
285,b046b891-a14f-34d0-8e32-80cafe34da37,-23.1338238,26.8318856,0,0.5
286,cab69f11-0714-3f89-88d9-43960039b9d5,-25.2191831,25.6786786,0,0.6666666666666666
287,5552b506-6e3f-32e2-9582-d97f0ba183eb,-25.0911146,25.6275831,0,0.0
288,009c794e-7cfa-3de0-9a88-dcac422751bf,-23.1875476,27.4723433,0,0.5
289,9cbb51b3-47f3-346d-899b-86bf785f03df,-22.41309,26.7138043,0,0.45454545454545453
290,c8247fad-3849-3dcb-8884-85781f6ce845,-24.5686508,25.8751598,0,0.0
291,14617fc1-e7e5-35f3-99ac-445dc8304aa3,-19.1131438,22.292448,0,0.3333333333333333
292,55281bc4-92f2-3d78-8c4b-16675cae5960,-24.309268,25.9083523,0,0.0
293,346344c0-1bb1-364e-9d1d-195e266d3592,-25.4336431,25.5005611,0,0.0
295,825b8a3a-d46a-3c7a-b6ef-a93e36de66c3,-24.649585,25.3285597,0,0.5
296,e13a41ac-4500-3224-9a74-b7ccf0da438a,-24.9095358,25.627517,0,0.0
297,775ff405-792a-3e21-affa-4af173aeb0f6,-24.0666288,25.8641984,0,0.0
298,26ff6a9d-54b1-35d8-81e7-845e9e9b5a4a,-25.2923515,25.4770773,0,0.0
299,83fd2cfb-8603-3f2d-9a28-6efee3c4a596,-20.6440052,26.6072982,0,0.0
300,880e9ff2-23d2-3637-baa0-4278005fc6a2,-19.5313425,21.1778337,0,0.0
302,9a91be05-e9c7-3726-8d9e-d63e97c71177,-23.4309698,25.7446788,0,0.5
303,94b3e98b-1fd0-3ab4-b03d-50c237b0759f,-23.1080451,26.8052163,0,0.2222222222222222
306,66ce330d-3115-3673-9e61-5b7502d4da0e,-23.5687735,23.0649647,0,0.0
307,c5b018cb-3ca0-3ce4-ae17-b495c4b32359,-21.9688875,27.8344577,0,0.46153846153846156
308,cc0441af-e3f2-3524-ac8a-ca6b4b414be8,-19.9844554,23.4243805,0,0.5625
309,ba7e1ce9-8fb3-3326-930c-7217faf15741,-20.62771,22.3269673,0,0.0
311,5e64c240-d5ac-3b62-a70f-f6d8dc312e73,-23.86203,25.3633513,0,0.0
312,cb187d30-2444-3e21-88d5-ddffe68c1f23,-23.8516555,26.9251787,0,0.0
313,39bb7a13-f436-305c-86c6-0a65dd8322cc,-23.1158909,26.819864,0,0.4166666666666667
315,e314b742-77a1-3249-b8f2-acd6b448026c,-24.6619416,25.88123,0,0.3333333333333333
317,a3e20dc4-294d-32a1-b3c1-69e989eb5b97,-24.59501,26.2179713,0,0.0
318,2b0269fd-0ad2-39ca-b090-18b8d23ebebf,-24.1357811,25.5898263,0,0.0
321,550f99e5-dcc3-3308-ac2e-ea8009b68b90,-23.6647661,26.0748623,0,0.0
322,ac849db8-9004-3c86-8c17-83541fa2b05b,-23.7355831,26.1814783,0,0.0
325,de47742f-1d07-3af8-a9dc-c875a110c28f,-25.4726162,25.6059819,0,0.5
326,54fb2e81-a4e8-3d13-a6a2-3721a1035c3e,-24.1831991,25.2724923,0,0.0
327,d4a5c4fb-9d14-3613-b47d-e6292c57fefb,-25.4312911,24.9582853,0,0.0
328,ec74a792-46f6-3950-a1ca-9ab942d578f5,-25.8126426,24.7980038,0,0.0
329,043100f3-8256-3b24-befe-6084ab0c48e5,-24.3688844,26.1442225,0,0.6
331,e14f42af-fd97-3059-9a5c-4f2ca709fed3,-21.9863758,27.8371886,0,0.4
333,e665195f-851e-39f2-9229-2abeb8bbf648,-24.5787876,26.4635077,0,0.0
334,ac7495b3-ea9d-3b08-bec8-cd42aae38a72,-20.801208,27.5555293,0,0.0
336,6fdf8d97-dc75-3fb2-a96c-12327bb807e3,-24.6619797,25.9138353,0,0.4
338,665b4bbc-2758-3d61-93e3-548c174270e3,-23.5222281,27.0409303,0,0.0
340,3945e6d2-27d0-3a37-8f95-ca2306fb1e51,-23.1233697,26.1855698,0,0.0
344,31fa8839-a4a3-3ab1-a1de-1164e2ec2e86,-22.8042279,27.1887536,0,0.0
345,89cd9916-e6b4-3026-814a-0c88dd0f32c1,-18.5795999,21.9918823,0,0.0
347,aaebef50-0772-3846-956f-a3e649b7ccf8,-24.9556816,25.1131637,0,0.0
348,06a30644-aba8-3eea-810c-19a56b0104c5,-23.1091127,27.134933,0,0.0
349,14650b72-a8ad-33dc-8c2e-6fb2c29da5f3,-24.8907139,25.8689511,0,0.3333333333333333
350,515e676a-cff2-313c-af77-eb47e6a33592,-21.4058407,27.4530538,0,0.4
351,3a607514-61a4-3978-8d7b-67b40c152611,-20.362647,22.9551263,0,0.0
352,11237960-d310-3d89-aef0-4852e4a404a8,-19.8836699,21.0797133,0,0.0
353,5e1ab1c6-7a41-3e08-b35c-f974300dff92,-24.3814186,26.1701532,0,0.5714285714285714
354,b813f1d6-951a-35fa-b166-56977b076b51,-21.956092,27.8681583,0,0.7142857142857143
355,2d5f556c-a1f0-3059-bae5-bfa00bdb2595,-24.3983191,25.4923323,0,0.4166666666666667
356,69655c4c-7954-3954-bf66-f42264918f96,-24.6323564,25.913375,0,0.34615384615384615
358,5db132b5-61ec-38e5-8609-cc0fbc7af208,-21.0767065,27.3457371,0,0.6666666666666666
359,faaaeeaa-d517-3acd-a937-235492f75ffc,-24.6765057,25.9075758,0,0.45454545454545453
360,a587eb1a-e760-39de-9564-c20a74f683ad,-24.41076,26.1486273,0,0.6
363,f390017f-c4a2-36c5-a7da-71a53da7cca8,-20.8954373,27.0700127,0,0.3333333333333333
365,2dda0a07-7740-364d-bd78-d42149338c88,-24.8556582,25.6698912,0,0.0
366,7212f5ef-86c6-3b33-848f-8713169b5a1d,-25.5586295,25.2358945,0,0.0
368,b6fabc70-bd07-3b07-81bc-324a94905a48,-25.5521192,25.5470454,0,0.0
369,4bcc4b1d-9c47-3c5e-bae6-fff4eb292c47,-20.863377,27.2268683,0,0.0
370,987c6af7-c36b-3db0-a6f7-8bb2d86c4d69,-22.5282375,27.1263997,0,0.7142857142857143
371,303bef32-b5d9-3bd4-8c4f-3cde657ff782,-24.9725946,25.3591227,0,0.4
373,beb0ba54-8bf4-3ba7-94b1-1a7fa23bd466,-23.4781331,25.6582653,0,0.0
376,338a3150-9138-3b74-823d-1e1b46e0ed0b,-24.6682467,25.9252505,0,0.375
378,39a72330-463f-381c-bd6f-8d462a39b538,-24.8631331,24.8267833,0,0.0
379,8e8e1b39-0fcd-3fc9-be48-c13f33b50631,-24.544858,25.6159153,0,0.0
381,7c1462d4-8b55-3012-ae8f-ba3d302c37c9,-20.631527,22.6035643,0,0.0
385,1e475454-8fcb-3834-81e2-1e4f9397dfd2,-23.2643569,26.5870591,0,0.0
387,54d64109-ddec-3a84-bd01-6e896632cbb0,-24.5612599,25.9059583,0,0.0
388,fee02ff9-ba45-3fca-a433-19e1fea83724,-24.9067636,25.6265963,0,0.0
389,2f0a03ea-bf35-3409-8091-23984f1c76a6,-21.8834591,27.7299194,0,0.6666666666666666
390,7b180e7a-5df1-3ab6-be38-cd64e009fb58,-19.9416349,23.4982823,0,0.0
393,593345ca-4457-3661-be4f-bd664e59c2fe,-25.152573,25.5099213,0,0.0
394,0656dad5-0d8e-3732-9702-656b56105bab,-25.5420026,25.1362707,0,0.0
395,2b3ec872-52ea-35eb-aa36-320d1e3ef93c,-20.588958,27.6500513,0,0.0
396,247e14a4-67de-3e99-aecb-e6114da809f3,-24.6794713,25.9018404,0,0.4
397,9acae37d-607a-3588-9aa2-f73cf6ec54ec,-20.319302,23.8858483,0,0.3333333333333333
398,c75fbcf0-e400-377b-8bdf-ddba903141a1,-24.9900393,25.3468369,0,0.5
399,7d89538d-0007-37e0-84f7-da89053cb346,-24.1393216,26.0060783,0,0.0
400,0c0e75ca-8d83-3680-9c41-fc117c932df1,-25.7935092,24.9024743,0,0.0
402,a8efb6e0-be7d-347e-9be4-e0cf9f055a3c,-22.7937906,27.7554762,0,0.75
403,a8578a46-4e48-3d9d-949a-8fdf53db60ea,-24.8591578,25.8633131,0,0.5
405,42fbd74d-5c55-393f-9130-2748fa25bbef,-25.5476723,25.3729811,0,0.0
406,67c12362-9288-3cb2-b079-13070e512b91,-23.0354027,27.5334978,0,0.5
407,25795470-3f45-39a8-893a-a7d7e6f76179,-24.258612,25.5432993,0,0.0
410,0ec669be-0f7a-3add-bcb7-d84bbf06f3be,-24.4061216,26.0775767,0,0.6666666666666666
412,6c38c508-8b92-3b17-8c63-36065c2a81c1,-25.6413379,25.1352782,0,0.0
413,a68d7327-04f6-3811-b68b-840ca56d3283,-25.1954091,25.1779783,0,0.0
414,b52d3945-e67a-379f-9f27-964c3e1ccde8,-19.9850805,23.4114334,0,0.5714285714285714
417,ad551e07-889c-3b76-84ce-aa8e3c5f9436,-18.7219919,22.7401293,0,0.0
418,5538d213-61af-3944-9044-cb3740c84479,-24.6310117,25.9260326,0,0.35
421,55fc7a97-9bb1-3117-a041-f76be3599901,-19.1139429,22.2905355,0,0.3333333333333333
422,676ae93e-cd80-3162-86b5-fbea98b04ae5,-24.470647,25.7871493,0,0.0
423,dc78f0da-761a-3298-bfb2-47922caf62f3,-18.8401309,22.5761663,0,0.0
424,33e1ad64-9f24-3f9f-81a5-5825f8c1f303,-19.863915,22.3880773,0,0.0
425,e8c381e8-ae4e-362e-8701-ae61db519a96,-18.8656049,22.2819403,0,0.0
426,21e6c213-1f54-3a87-9376-b73b5b4ac3d0,-18.277116,21.8350698,0,0.0
428,d70043d6-db8d-304e-bb9c-3afb703c012b,-17.9012749,25.2217253,0,0.0
430,4f79ba5c-cd7d-3736-bcb4-88693577df88,-22.4405484,26.7207562,0,0.5
431,6c99859d-29a7-3275-832b-852f12bac260,-21.090594,24.4782303,0,0.0
432,f92b84c2-f232-30da-9047-25f0fa8c43ab,-22.4253698,26.7434198,0,0.375
434,0eabdc30-4696-3735-8066-7c48a2c0cc68,-24.6400305,25.9192951,0,0.3
436,8f979687-548f-37e0-85bc-e8e846abe331,-24.6665793,25.90868,0,0.4
438,17d4ce24-0084-3d96-980d-49da3e02fba7,-18.3172984,21.884597,0,0.0
440,fbed6e44-c034-3798-ad2d-43726a9fffd7,-25.1068466,24.8741698,0,0.0
441,459364ea-254d-3b67-971a-9050f524790a,-24.6118724,25.9324523,0,0.375
442,3d9e98bc-61bd-3ea9-ae49-ed1329d0dfc8,-25.3899136,25.1353867,0,0.0
443,bc9536fc-0adf-3b87-94ea-977b2a68739c,-21.170503,24.6023383,0,0.0
