,giga_id_school,latitude,longitude,bin_internet_availability,bin_electricity_availability,norm_fiber_node_distance,norm_nearest_LTE_distance,norm_nearest_UMTS_distance,norm_nearest_GSM_distance,norm_nearest_mobile,norm_microwave_node_distance,norm_DTR_score
830,aaa8b550-9928-3ca6-b4cc-e929bad712b0,-18.3878843,21.8233963,1,0,0.018912952687787126,0.4568868561145686,0.017162354858423306,0.02763734411863836,0.02763734411863836,0.8959180566731184,0.0357
831,dee1370e-9d42-3d2b-9680-802b523800ec,-20.210294,26.2098743,1,0,0.013960980848398068,0.32228012296618436,0.004736198818496639,0.006740815638692283,0.006740815638692283,0.20583693973859907,0.0094
832,e46f19b7-bb78-314b-96ae-f397f0de55b6,-24.8056977,25.4253673,1,0,0.12338165980550085,0.07471695283796957,0.001425952332450601,0.0031176272328951806,0.002443545669025952,0.8790422547463193,0.000193
833,1cf6d982-52ed-377b-b799-cd6f668158f6,-24.8550887,25.8556473,1,0,0.017839031084064195,0.014995876134063136,0.0015278060704827868,0.005898213683855747,0.002612066059993259,0.8973968640584564,0.000741
834,6ce4b684-7757-32bc-872e-8f914107dd8b,-21.980639,27.8678393,1,0,0.0156315255653004,0.003973907175526731,0.0012222448563862297,0.003370407819346141,0.0021065048870913382,0.3941456625274558,0.00083
835,736201d9-d4cc-39bb-9064-2a4e73cbc27c,-24.433319,26.0421249,1,0,0.07600978461905614,0.02275624203344081,0.0021898553676919946,0.009689922480620155,0.003707448601280755,0.8033838592523325,0.000174
836,699abcb9-0b86-3291-bcf9-6e6863a94346,-24.3982619,25.4656484,1,0,0.03460414056440546,0.07014321061708031,0.0029028315339172947,0.010701044826423999,0.004887091338051904,0.7810930126351043,0.00037
837,ef19d1c1-8114-3f82-9b23-b7101dac96ec,-21.1685232,27.538712,1,0,0.024819521508263227,0.0032990927494938897,0.001018537380321858,0.0022750252780586455,0.001769464105156724,0.18772154926820783,9.4e-05
838,c7f35615-eeca-3dbd-903c-16332bfbe504,-24.9800641,25.5899263,1,0,0.14724658433267704,0.04772437579665593,0.008148299042574863,0.012301988540613415,0.012301988540613415,0.9222756236000262,0.00301
839,81d04e00-fc66-335d-b59a-5dfa0899d4d7,-21.2072037,27.5224685,1,0,0.02953284410238052,0.00224938142010947,0.0030556121409655735,0.003370407819346141,0.003370407819346141,0.19357153730726576,0.001255
840,c157ed0d-9e3b-375f-89e7-3dbe174dbf23,-22.7242688,27.4111848,1,0,0.20303084541495137,0.07289870285671442,0.05764921572621716,0.01550387596899225,0.01550387596899225,0.5354152621621034,0.00379
841,8e66ff38-712a-326c-ab25-caaa0c647f07,-25.6471011,25.4071243,1,0,0.0827516257979834,0.10639574117117793,0.05082501527806071,0.030165149983147965,0.030165149983147965,0.8941565361111716,5e-06
842,e33857e3-c2e7-3a80-9ba0-bd2a87317966,-22.4358398,26.7586784,1,0,0.043076188771553,0.06706905600959738,0.001375025463434508,0.0015166835187057635,0.0015166835187057635,0.4381401822412631,0.001031
843,c760534a-37a7-3311-951f-52231aa763e8,-24.4859866,25.8872814,1,0,0.1087047312212875,0.01645797405713429,0.002342635974740273,0.004044489383215369,0.003960229187731716,0.8102124698258052,0.000499
844,76c3a4b8-b2c1-3aa8-a826-cf631091db28,-21.4599335,27.4629021,1,0,0.012648409999403377,0.054959886031341394,0.0025972703198207376,0.01651499831479609,0.004381530165149984,0.2421982036839702,0.0042
845,406d5c67-82c3-315e-83ab-9a94e15a8e31,-25.1990414,25.6918528,1,0,0.01998687429151005,0.0026992577041313644,0.0034630270930943166,0.009942703067071115,0.005813953488372093,0.9763390818345911,0.0021
846,c42a0fc0-b72e-3882-b718-36d7b055f53f,-24.6565025,25.889378,1,0,0.039317463158522754,0.0007685386518707356,0.001018537380321858,0.0006740815638692282,0.0006740815638692282,0.8509449144248963,0.00321
847,d5458902-dd73-3776-9ddf-0e934da0b5ef,-25.307901,25.2559927,1,0,0.1600143189547163,0.08268351203419061,0.010236300672234671,0.058055274688237284,0.01702055948769801,0.8312419807320097,0.000235
848,6557a029-b4cd-386e-869b-828551fe2608,-24.6285101,25.8370465,1,0,0.06980490424199033,0.0014995876134063135,0.004990833163577103,0.008004718570947084,0.007246376811594203,0.8427462323032425,0.000939
849,551871ce-f9f4-37ad-b4cb-d20b623dca3f,-23.6656039,22.7966255,1,0,0.055545611837002566,0.6004723700982232,0.007588103483397841,0.029406808223795083,0.01263902932254803,0.24300284887893356,0.0011
850,75737890-c869-366c-8aea-f857ac0018ff,-23.1371391,26.8102723,1,0,0.02106079589523298,0.1350753542775737,0.0012731717254023224,0.008088978766430738,0.002190765082574992,0.5758432464171542,0.0182
851,d38c68df-eb23-36c3-83c6-81b86063b31a,-24.6671812,25.932313,1,0,0.021359107451822682,0.00033740721301642055,0.00035648808311265025,0.0009268621503201888,0.0006740815638692282,0.8548376573951243,0.000346
852,28e11263-7014-3678-968b-23a6c3645ca2,-24.4183321,26.1412243,1,0,0.02786229938547819,0.03450925995351279,0.008046445304542677,0.005729693292888439,0.005729693292888439,0.8042754931170215,2.1e-05
853,b43f3288-bf2a-3f46-885e-c34edb3fdc50,-22.2825576,20.0772323,1,0,0.026191754668575856,0.7971807752867963,0.03758402933387656,0.0056454330974047865,0.0056454330974047865,0.5540960789857121,0.0
854,d4f61243-37cd-3a08-a80d-49577c98ba15,-22.3315428,27.8165668,1,0,0.1300638386731102,0.0727299992502062,0.034783051537991445,0.19346140883046847,0.05763397371081901,0.46660722440902075,0.0131
855,e1b2b642-1e43-3fd2-bf98-98417ee893af,-24.7207153,25.6683881,1,0,0.1250522045224032,0.030835270300667322,0.015634548787940517,0.02426693629929222,0.02426693629929222,0.8610573472805167,0.0053
856,03d02d22-db88-3075-8a18-660d417fece4,-24.9915766,25.3700065,1,0,0.01724240797088479,0.07184899152733,0.0016805866775310653,0.014071452645770139,0.0028648466464442197,0.8304808298719092,0.0009
857,26b49731-b7db-347f-9cd7-f33a36e99673,-22.422746,28.4031353,1,0,0.0012529085376767495,0.1411111944215341,0.10827052352821351,0.005392652510953826,0.005392652510953826,0.546854272231042,0.00234
858,fb5566fe-a307-39f1-81ab-ac5a38bd4b84,-22.1705795,20.8558447,1,0,0.5101127617683908,0.6646359751068457,0.45065186392340606,0.02814290529154028,0.02814290529154028,0.4809603549137725,0.00085
