,giga_id_school,latitude,longitude,bin_internet_availability,bin_electricity_availability,norm_fiber_node_distance,norm_nearest_LTE_distance,norm_nearest_UMTS_distance,norm_nearest_GSM_distance,norm_nearest_mobile,norm_microwave_node_distance,norm_DTR_score
106,957d81cb-88f2-365a-8763-2bb2abdb5871,-24.9761326,25.3341227,0,0,0.008326596604688763,0.14171723606128678,0.0030091859360152043,0.0039608966795887405,0.0032021572427740792,0.8218325791855204,0.000216
108,757d1fdc-fdcb-35f6-bbc9-824be254a14b,-20.3265983,23.8788747,0,0,0.3291026677445433,0.18681060783853556,0.3055115616091226,0.13601887746502614,0.13609168281789838,0.3120866689871215,0.00013
109,c4c1ce40-913b-3498-9a4a-0ecd4ac7f192,-20.8999794,27.2745782,0,0,0.03734842360549717,0.12834009454521073,0.07142857142857142,0.019130288218439238,0.019212943456644475,0.10128785241907415,0.335
112,b8a62d7b-fc13-3ea5-888f-e9699f48f5e6,-20.676647,27.1230473,0,0,0.19862570735650767,0.22617091896603753,0.14800443458980045,0.054272711950109555,0.05435240583129687,0.0383527671423599,0.000444
113,a84b2924-a332-30c8-aa99-40f28bee271e,-20.79722,27.3272513,0,1,0.08633791430881163,0.15063533040533744,0.09265125118783656,0.03379403337266138,0.03387545293671526,0.08719108945353289,0.0002
114,2e6ee71f-cbd5-3d27-be82-237e3f4c11f4,-22.718381,27.4775123,0,0,0.24688763136620856,0.14932779025714957,0.09597719353816915,0.04576099780886567,0.045841408949186827,0.5361990950226244,0.00112
116,3c830c62-048a-322b-af65-cbd1aba89680,-20.514598,27.0551423,0,0,0.3528698464025869,0.28906695276092137,0.01765917009819449,0.021911343333895165,0.018791606977332096,0.0003698224852071004,0.0374
117,2efd1e49-74bd-3447-8286-e63b93869902,-20.5365266,27.5887404,0,0,0.08690379951495554,0.23435142655982838,0.06517263224580298,0.028906118321254004,0.028987949776691665,0.11527584406543682,0.000324
120,cfe25b93-d518-310d-8540-ade869eed198,-20.7984745,27.2655287,0,0,0.05877122069523039,0.1606598048747779,0.04783021856192588,0.039861789988201585,0.039942698238813516,0.07903324051514096,0.000119
121,2e860531-53cd-35c9-9c11-cba8496be703,-20.62082,27.4441145,0,0,0.15860953920776072,0.20297046300331914,0.002217294900221729,0.0034552502949603916,0.0023594842841493215,0.086125130525583,0.00015
122,bd0a1473-22b1-3010-87de-373eb9060e43,-22.5843706,27.6445488,0,0,0.21511721907841552,0.1921078217722198,0.18474817865061768,0.012219787628518455,0.012303025195921462,0.5125957187608771,0.00281
125,d89fad37-2504-391c-82fe-1471b6888eaf,-23.1122761,27.5659823,0,0,0.09167340339531123,0.26854863043551147,0.2441400063351283,0.07904938479689871,0.07912699081486475,0.6330925861468849,0.0029
126,00cd30e4-e2bd-32da-a7f1-a43238131a5a,-22.718298,27.3113233,0,0,0.20622473726758284,0.10128407147886144,0.1320874247703516,0.03076015506489129,0.030841830285666134,0.5310650887573964,0.0015
127,c56a69b2-5d23-3d8f-af8e-2fac8c72249a,-21.297264,27.8830673,0,0,0.3426839126919968,0.1219700271566031,0.11553690212226797,0.12160795550311816,0.12168197522541503,0.26098590323703447,0.00032
128,1018c4aa-c81e-3563-b600-75ec3a73eb35,-20.835264,26.6769063,0,0,0.3139046079223929,0.31572065578167435,0.1854608805828318,0.15017697623461992,0.15024858852279432,0.11512356421858684,0.00295
129,ed532440-9ae9-3c50-ac3e-8f69ef924313,-22.5987112,27.6250751,0,0,0.21204527081649152,0.18597244107687666,0.19235033259423504,0.03455250294960391,0.03463385859947755,0.5148581621997911,0.0104
131,7243c1e3-4071-3feb-9763-79535cf24d80,-25.3129467,25.2705668,0,0,0.20759902991107518,0.1437288362892681,0.014095660437123852,0.051323108039777514,0.014999578663520688,0.8346023320570832,6.4e-05
132,bd38458f-8b44-3f1e-8b43-d109283f035b,-21.149615,25.6582973,0,0,0.27049312853678253,0.6455225131592183,0.22553056699398163,0.2274565986853194,0.2275216988286846,0.06254350852767142,0.00399
134,fba367f5-f794-3b9e-8358-0b0a466d45e7,-23.2973941,27.2767933,0,0,0.2067097817299919,0.2886311060448587,0.39649984162179286,0.015422214731164674,0.015505182438695543,0.6694222067525235,0.000526
135,29b6a295-6a64-3b03-88af-da3d2bf8e9a2,-23.0444023,26.5760132,0,0,0.04527081649151172,0.2573507224997486,0.08441558441558442,0.0501432664756447,0.050223308334035564,0.528759136790811,0.002
138,37198387-824f-3699-bc19-0449d1225983,-22.681061,27.6123163,0,0,0.16289409862570733,0.18774935461159353,0.1278904022806462,0.07904938479689871,0.07912699081486475,0.5334580577793248,0.0121
139,a261e277-c958-3f61-8ffa-3bd24c3eef44,-22.323602,27.8247963,0,0,0.16637025060630556,0.12693197438562376,0.05566993981628128,0.1977077363896848,0.05923990899132047,0.46532370344587537,0.00174
140,69a0d95a-e42c-3a07-bbac-150ae072a8a4,-22.375597,27.5912113,0,0,0.3523848019401778,0.17061722600328563,0.01948051948051948,0.02064722737232429,0.02072975478216904,0.46092934215106157,0.0002
142,9c1dc7a5-2da5-3048-8f85-80bc262036d1,-23.139833,26.9629627,0,0,0.11487469684721098,0.22697555905723005,0.09629394995248654,0.10829260070790496,0.10246903176877054,0.5960450748346676,0.0032
144,8c8a53bf-7c5a-3891-971a-54b2d414830c,-24.9830774,25.352363,0,0,0.007113985448666127,0.1352130619908137,0.007127019322141274,0.007921793359177481,0.00758405662762282,0.8261399234249914,0.000772
146,988b9c2e-aa62-3978-876c-c7f4844192ca,-21.262027,24.9481573,0,0,0.3525464834276475,0.6953431454722232,0.14729173265758633,0.08242036069442105,0.08249768264936379,0.09632788026453185,0.000652
147,7b2a9b91-dba3-34d8-9333-24038c945c3b,-22.063689,28.5958113,0,0,0.1612772837510105,0.26083749622824964,0.1621000950269243,0.01710770267992584,0.017190528355945058,0.5053297946397494,0.0
149,59e74e36-a949-3402-93f9-6d050f262700,-22.7523567,27.631166,0,0,0.11624898949070331,0.20273577631005466,0.08964206525182135,0.0420529243215911,0.04213364793123789,0.5511442742777585,0.00087
152,6641d0c7-ba45-30aa-907c-cd6f53da1340,-20.5332737,27.6500964,0,0,0.08270008084074373,0.23891105374325278,0.02510294583465315,0.019804483397943707,0.019887081823544282,0.12915506439262095,0.000116
153,6a19b472-38ae-3e00-bbf1-f06d7582b677,-24.7781213,25.4071981,0,0,0.18552950687146322,0.1397726891742381,0.006493506493506493,0.012472610820832631,0.006909918260723013,0.8723024712843718,0.000468
155,b1501483-ca4c-37a9-ae57-edb9366b06cb,-20.622181,27.5162533,0,0,0.09781729991915925,0.20105944278673685,0.059154260373772576,0.014663745154222148,0.01474677677593326,0.10198398886181691,0.00091
157,52674d7b-8f33-3fab-8ca3-100d8f9592b6,-21.210857,26.0199903,0,0,0.5064672594987873,0.5197304455694506,0.06335128286347798,0.18995449182538346,0.06741383668998062,0.14507918552036198,0.00148
159,af1afcd4-97d8-31d9-813e-e5fb0d230a8c,-24.990015,25.3457387,0,0,0.01026677445432498,0.13554832869547725,0.0007127019322141273,0.0015169391538850498,0.0007584056627622819,0.8252044900800558,0.00022
160,2a53820c-e561-3585-8c8c-c0595143f39e,-20.559697,27.1163663,0,0,0.29426030719482615,0.26341904985415904,0.06667722521381057,0.03514242373167032,0.035223729670514875,0.01268273581621998,0.00232
166,7306bab1-784a-3888-aff4-feed3783f8eb,-20.3005557,27.1331519,0,0,0.5130153597413096,0.34676635263352,0.1814222363002851,0.19366256531265802,0.193056374820932,0.04429168116950922,0.00131
167,a2de9b55-a5ff-3e4a-ba2d-801d3c7e9721,-20.515492,27.5171233,0,0,0.13767178658043655,0.2406544406075033,0.11244852708267343,0.036659362885555366,0.03674054099603944,0.09889488339714585,0.000119
168,594d49e1-a49c-3692-a25e-c8217539ac6b,-19.6618909,22.1914703,0,0,0.28237671786580437,0.44379253696315424,0.2527716186252772,0.029496039103320413,0.029577820847728996,0.7076444483118691,0.0002
170,2fdba3d5-a026-3d27-9027-c8f30daa0ff7,-24.9603373,25.5875989,0,0,0.19822150363783347,0.09253361048714254,0.006414317389927145,0.005899207820664082,0.005982978006235779,0.9174643230073094,0.00012
172,9276a8ef-4c40-3208-b25f-67743dbe18a1,-24.1879321,26.8619413,0,0,0.6059013742926435,0.30566265464176756,0.4556541019955654,0.041884375526714986,0.04196511333951294,0.8024495301079011,0.0014
176,08ee50f6-3f23-3e37-82dc-6b6886991ffa,-24.438344,26.0755873,0,0,0.08310428455941794,0.043383511583464644,0.0007918910357934747,0.00699477498735884,0.0008426729586247576,0.8059302123216151,0.000301
178,26a02e53-2dd5-3726-8f0a-9a5d4b8c9ee6,-22.2731276,26.7888145,0,0,0.12352465642683912,0.1428906695276092,0.025023756731073807,0.0015169391538850498,0.0016010786213870396,0.42573094326487987,3.6e-05
179,0548d271-42e9-3fcd-8f82-c46831b59d9b,-23.4037058,26.6933067,0,0,0.28585286984640257,0.3483756328159051,0.15821982895153627,0.0069105005899207815,0.006994185556585489,0.6168421510616081,0.000266
181,0c4d222c-0984-31c5-8d62-fc15c642605f,-18.5346059,25.6590823,0,0,0.6801940177849636,0.9423006001274015,0.7288565093443142,0.03859767402663071,0.03867868880087639,0.4091759484859032,0.0
182,910eb553-c683-3f7a-8eeb-700419b2537f,-18.0393722,24.3126354,0,0,0.17178658043654002,0.77734938143293,0.6124485270826735,0.18574077195348054,0.1858093873767591,0.5612600069613645,0.0065
184,d286c0bd-1c2c-30d9-b738-484b8701ab34,-25.7388494,25.0944526,0,0,0.2987873888439774,0.28115465853086136,0.0912258473234083,0.01803472105174448,0.01811746861043229,0.8434998259658893,0.0013
186,00029c04-894d-36cf-ba50-39b1ae4f80b9,-24.4283271,26.0099963,0,0,0.12489894907033144,0.039561471150300065,0.0042762115932847644,0.011966964436204281,0.004550433976573692,0.8008179603202228,0.000198
187,0c72e19b-7cea-327c-9f70-c689235e5c3f,-25.6344778,25.5409035,0,0,0.1542441390460792,0.1688067857981024,0.032150776053215084,0.01398954997471768,0.014072638409033453,0.919313435433345,0.000155
188,24b0177b-354c-36f0-bc3f-c59beb29328b,-24.4366526,26.0608487,0,0,0.09159256265157639,0.042176551446675835,0.01037377256889452,0.005309287038597674,0.00539310693519845,0.8048860076575008,0.0003
190,d95d1976-8b26-3c66-9841-54df5a13c72a,-24.914794,25.4629826,0,0,0.11131770412287792,0.1269990277265565,0.08156477668672792,0.010281476487443115,0.01036487739108452,0.9054342151061608,0.000597
191,b3490a77-0150-3360-b51b-992dbfb38590,-24.5459106,26.4730997,0,0,0.3028294260307195,0.13427431521775574,0.26765917009819445,0.1114107534131131,0.11148563242605546,0.8525713539853812,0.0002
193,e8c66366-be2a-3d9e-b487-6a681cebc190,-24.3738499,26.080615,0,0,0.05828617623282134,0.06644986086431758,0.007206208425720621,0.012893982808022923,0.0076683239234852955,0.790919770274974,0.000167
194,cf88ee1d-a9fc-3c4d-b3c6-92ddab9f945a,-22.722667,27.573336,0,0,0.17073565076798708,0.18010527374526436,0.08180234399746594,0.03716500927018372,0.037246144771214296,0.5413113470240167,0.0026
195,65b7e724-4455-388e-9e89-a788c5b0312e,-21.4287119,27.453745,0,0,0.020291026677445433,0.08807456331511718,0.0027716186252771616,0.008764537333558066,0.0029493553551866517,0.23418465019143753,0.00277
197,8c967543-7a2a-3ca6-8337-709f89995470,-18.0133549,24.4045543,0,0,0.14430072756669363,0.7993428772588596,0.5320715869496357,0.15540198887577952,0.1554731608662678,0.5593891402714933,2.6e-05
200,ea8a8524-1c7f-370e-b594-9426efe49183,-22.5373979,27.1397274,0,0,0.01980598221503638,0.017333288631106045,0.0017421602787456446,0.009101634923310299,0.001853880508974467,0.48496780368952314,0.0044
201,e5001d8c-e513-339c-82fd-66b377c7e001,-20.8215665,27.2146327,0,0,0.04818108326596605,0.1640795252623462,0.0009502692429521699,0.014916568346536322,0.0010112075503497092,0.07840236686390532,0.000304
202,dba21803-4bec-38ff-9df8-b7a3d5f7db79,-20.7537325,27.3568257,0,0,0.13160873080032337,0.16163207831830223,0.1330376940133038,0.020394404180010116,0.020476952894581613,0.0844282979463975,0.00327
207,bdf1f4ed-4af3-356f-9c24-39b2fb42af02,-20.480582,22.6993573,0,0,0.019563459983831855,0.29533644013812993,0.2266392144440925,0.01398954997471768,0.014072638409033453,0.5822746258266621,0.0006
208,9c9f6975-e65b-3d88-b314-0c9112dd1c60,-20.5385444,27.3207755,0,0,0.2736459175424414,0.24155966071009494,0.12527716186252771,0.06969492668127424,0.06977332097412994,0.05464671075530803,0.00017
209,59cc4deb-8f1b-314c-8318-ee76bf356d53,-22.887802,27.5096453,0,0,0.2238480194017785,0.19408589532973483,0.04600886917960089,0.0659025787965616,0.04895929889609843,0.5776409676296554,0.0003
211,2e69ea33-5748-3496-99d6-0bc0a8d2f86a,-21.8784025,28.8283267,0,0,0.34260307194826195,0.3419385120863648,0.33512828634779857,0.249957862801281,0.25002106682396563,0.5129437869822485,0.00403
212,cd71a71f-b989-33b8-a7dc-d3cf4fc40408,-20.3228409,27.1287,0,0,0.49426030719482617,0.3397257518355853,0.16170414950902756,0.17301533794033372,0.17207381815117553,0.04511834319526627,0.0012
213,522ae2e1-fc0c-3e92-897a-2c062f87d244,-20.7663196,27.6874718,0,0,0.13403395311236863,0.15962047809032084,0.09344314222363004,0.009607281307938647,0.009690739024184714,0.15008266620257568,0.002
214,0ee165ba-47b1-3e1d-b934-ce622cc94155,-22.655632,27.6890443,0,0,0.14155214227970894,0.21115097059711,0.18189737092176114,0.015927861115793022,0.016010786213870396,0.5317612252001392,0.00151
215,1a448eab-e13d-3abf-afe0-f768c3a91860,-18.7342309,22.1771853,0,0,0.023524656426839128,0.6377443256110236,0.4238200823566677,0.13736726782403505,0.13743995955169797,0.7847198050817961,0.00069
216,ec517b3e-95a5-3db8-9da4-2d9d14ed5e8b,-18.8159839,22.4136883,0,0,0.001859337105901374,0.5595601300834815,0.5309629394995249,0.0875610989381426,0.08763798769697481,0.7274843369300383,0.0044
218,e402574c-bb23-306f-a7f3-fbbf0e7551b5,-21.919123,27.2983143,0,0,0.007679870654810024,0.19110202165822912,0.018055115616091223,0.018793190628687007,0.018875874273194572,0.3396928297946398,0.00303
219,8ca2ce6c-13ea-3fc4-8e6c-d7a105ecf744,-18.3896039,21.8428403,0,0,0.022069523039611964,0.8119824320246757,0.019876464998416218,0.020900050564638464,0.020982556669756465,0.8917942916811696,0.001
220,110be636-54be-3c9c-86fd-a94d0c98cfa4,-19.7654865,23.6686257,0,0,0.30315278900565884,0.10681597210581018,0.18482736775419703,0.03354121018034721,0.03362265104912783,0.3740863209189001,0.00126
222,979c2daf-dae8-3ebc-9f1c-a099a599cd1b,-24.6299501,26.4035223,0,0,0.305658852061439,0.11003453247058036,0.2199873297434273,0.032529917411090514,0.03261144349877813,0.8677340758788724,0.000667
223,30e79005-4983-3ec5-9b3f-f4f9a3461755,-22.407336,26.7030903,0,0,0.01576394502829426,0.14158312937942133,0.005464048146974976,0.005562110230911848,0.005645908822785876,0.4242951618517229,0.0029
224,018ad9ef-0f73-35f4-8698-a3e61d954fe1,-20.8587562,27.6733385,0,0,0.2114793856103476,0.126294967646763,0.13929363319607221,0.03910332041125906,0.03918429257605124,0.1574356073790463,0.00195
225,70a3cbb4-f166-32dc-9625-df0209823f9c,-24.8483496,25.8274547,0,0,0.010105092966855295,0.021591175780333254,0.0022964840038010768,0.0017697623461992247,0.001853880508974467,0.8950356769926906,0.000253
226,8320d8be-504c-3128-8015-cedb2c54bf5f,-24.8679091,25.8698094,0,0,0.04042037186742118,0.0332919837730915,0.004751346214760849,0.004887915051407382,0.004971770455886071,0.9008223111729899,2.6e-05
227,c698337a-f281-38d5-8c90-1d26cf980fb8,-24.7144836,25.8696591,0,0,0.0946645109135004,0.008247560934723574,0.0033259423503325942,0.0020225855385134,0.0021066823965618943,0.8641446223459799,0.000468
228,7a83a2fa-3aa1-30ad-b39e-db1f45ff3568,-25.6540956,25.4964797,0,0,0.15076798706548097,0.18033996043852885,0.038169147925245485,0.002696780718017866,0.0027808207634617,0.9124825965889315,0.0155
229,aaa53dd1-dd54-3046-97cc-eb005ec925c5,-23.091447,26.8284685,0,0,0.015036378334680679,0.22355583866966175,0.0020589166930630345,0.007668970166863307,0.00219094969242437,0.5689827706230421,0.0074
230,77c62f2b-c2ac-3e17-a36b-cae71dd7dde8,-21.865593,27.7529493,0,0,0.013257881972514146,0.05370972608710229,0.0034051314539119415,0.008595988538681949,0.003623493722086458,0.3576618517229377,0.00077
231,4430b8ab-b30a-3c9b-adc8-2d37192293bc,-25.228311,25.6794772,0,0,0.0,0.011633754651825529,0.002692429521697814,0.0007584695769425249,0.0008426729586247576,0.9831839540549948,9.9e-05
232,02a89141-0fc1-3bbd-a790-dc1b0e2d34d5,-22.4104125,27.3992067,0,0,0.2588520614389653,0.11704160659804874,0.1404022806461831,0.011292769256699815,0.01137608494143423,0.46012443438914025,0.0084
233,f2f06ad8-893a-3fd0-a364-2c681167a03b,-23.1102071,26.8216503,0,0,0.0045270816491511726,0.23086465283132737,0.0019005384859043398,0.008933086128434183,0.0020224151006994185,0.5718108249216847,9.2e-05
238,b7850919-4e86-36dc-928f-a1a2fb0abd32,-21.8807249,27.7434045,0,0,0.007599029911075182,0.051564019177255505,0.0028508077288565093,0.0038766222821506823,0.0030336226510491275,0.3600330664810303,0.003
239,4c133307-3ae7-3000-a46f-e0648f5c14e3,-21.984008,27.8596063,0,0,0.01479385610347615,0.004324940490159922,0.0035635096610706365,0.0,8.426729586247577e-05,0.3938391924817264,0.0013
240,41ae8315-8af6-3537-9d08-c9fd2e951e7a,-25.5086184,25.6311012,0,0,0.022150363783346807,0.11673986656385155,0.0363477985429205,0.04070453396258217,0.03867868880087639,0.9253828750435086,0.00015
241,41af7d95-5586-32bf-8d8d-ecb9479fec24,-21.9030315,28.0444877,0,0,0.18197251414713014,0.07422804841251215,0.1447576813430472,0.05764368784763189,0.057723097665795906,0.39788548555516884,0.00114
242,a02b9d33-1d30-3936-9f6f-fb0b9d780c14,-21.4413843,27.4615253,0,0,0.009539207760711398,0.0917960237368827,0.004038644282546721,0.007079049384796899,0.0042976320889862646,0.23768708666898714,0.00153
243,587c1a9d-7b6e-3427-b7a9-07f2413bea03,-21.070384,24.5665673,0,0,0.6991107518189168,0.5492003889093775,0.13042445359518529,0.04491825383448508,0.04499873599056207,0.17951618517229376,0.00482
245,1b7b74f0-ca83-3af3-ba05-a1e787d539ed,-20.8362123,27.6248949,0,0,0.18868229587712207,0.1277366144768163,0.10397529299968325,0.0005899207820664083,0.0006741383668998062,0.14525321963104768,1e-05
246,2c10242d-3e82-3902-9495-c20a3ae0a50b,-19.9916851,23.411423,0,0,0.006467259498787389,0.0053642672746169575,0.0005543237250554323,0.004972189448845441,0.0005898710710373304,0.4204011486251305,0.00109
247,5b44bb11-4a52-31b4-8ad4-4f85056c5c61,-22.412914,28.3985043,0,0,0.007275666936135811,0.24883494820129418,0.1749287298067786,0.0020225855385134,0.0021066823965618943,0.5441611555864949,0.00349
250,72cac920-e988-395c-b315-531c348a42d9,-20.720003,27.5859613,0,0,0.09329021827000808,0.1667281322291883,0.0037218878682293314,0.00699477498735884,0.003960562905536361,0.12454316045945005,8.3e-05
251,366a60c2-1df3-3447-90c2-2bbc817035d7,-25.8177775,24.6855648,0,1,0.6192400970088925,0.405907399336172,0.12353500158378207,0.3687847631889432,0.1314569815454622,0.7770623042116256,0.0124
252,caf20cca-448c-349e-bca8-89f81da1bd2e,-22.114924,26.9225803,0,0,0.3034761519805982,0.16739866563851544,0.20145707950586,0.15236811056800942,0.15243953821521866,0.38433257918552033,0.00132
256,72758641-0744-3514-ae1e-abb0e20f9d3a,-20.5041906,27.4376463,0,0,0.1963621665319321,0.24625339457538475,0.10445042762115933,0.005814933423226023,0.005898710710373303,0.08090410720501218,0.0
257,96b44191-91c6-3c29-a2ab-4ffc5a275df2,-24.0174721,26.3146353,0,0,0.347696038803557,0.21953263821369903,0.010215394361735824,0.004297994269340974,0.00438189938484874,0.7205882352941176,0.000599
259,ce0ad81b-c97a-3523-a845-4be7be0d697b,-20.3824985,22.32905,0,0,0.3357316087308003,0.3954806048211353,0.5087108013937283,0.2823192314174954,0.2823797084351563,0.6641794291681169,0.0021
260,f9dc2105-9f04-3b54-8a8e-8220fedc3a08,-23.6022742,25.8222055,0,0,0.21697655618431688,0.34961611962316025,0.5188470066518848,0.23276588572391707,0.23283053846802054,0.5975896275670032,1.7e-05
262,20b33e66-8460-3d89-8362-3b502e2cfb3e,-20.3249086,27.2279879,0,0,0.43387227162489894,0.32688503704697086,0.2012987012987013,0.22273723242878815,0.21420746608241342,0.04474852071005917,0.0011
264,d21bb17e-2b69-3cf2-843e-68c035549a18,-24.0932485,24.5298707,0,0,0.1890864995957963,0.46307037248130895,0.19140006335128287,0.20209000505646385,0.2021572427740794,0.6127523494604943,0.0002
265,29a5329e-47ae-3721-82e5-c805debec157,-24.2363018,25.675134,0,0,0.2028294260307195,0.12163476045193954,0.14246119733924614,0.09438732513062532,0.09446363866183535,0.7448442394709364,0.0074
266,8acad8a9-a47e-3d95-aab7-cdba81fe0421,-24.522617,25.0482713,0,0,0.008892481810832659,0.25503738223757005,0.19955654101995565,0.05932917579639306,0.05940844358304542,0.7366428820048729,0.0008
267,a5caa525-5c39-37c4-b3e2-2793c6900e07,-23.7350516,24.5886564,0,0,0.35440582053354885,0.5101418178160727,0.3156477668672791,0.33330524186752064,0.3333614224319541,0.6449486599373477,0.0456
272,f8d27097-ffcf-3dae-a7ed-f2c926c05d96,-24.2925751,26.1677813,0,0,0.07590945836701699,0.10577664532135314,0.02415267659170098,0.015337940333726615,0.015420915142833067,0.7759963452836757,0.000184
273,87ddfdad-758d-3f3e-8739-60478d023f98,-24.5787346,25.9392087,0,0,0.055295068714632176,0.0014416468300533075,0.003959455178967374,0.004213719871902916,0.004044830201398837,0.8339497041420119,0.0001
274,28f5aae0-67b1-3f02-a7e1-0b396f708a62,-24.8727297,25.8596532,0,0,0.03815683104284559,0.03332551044355785,0.0035635096610706365,0.003708073487274566,0.0037920283138114094,0.9016924817264184,0.000249
275,03389fad-057d-3d23-af01-777c5267857e,-25.5374027,25.3098077,0,0,0.055456750202101855,0.1769537667214269,0.11775419702248971,0.030591606270015174,0.030673295693941182,0.8636660285415942,0.0133
276,fac63289-7692-392f-8c95-d4396864a8ce,-24.8730972,25.860722,0,0,0.03888439773645917,0.0335937238072887,0.0030091859360152043,0.003792347884712624,0.0032021572427740792,0.9018230073094327,0.000213
279,3264e1ab-402b-3fdd-806e-57cd8746a7e7,-23.6469171,26.8243643,0,0,0.48116410670978177,0.4209944010460322,0.2633037694013304,0.20857913365919434,0.20864582455549002,0.6822137138879221,0.00085
280,abd3e069-f66e-3fe2-9dc1-241b0faffad6,-21.8671072,26.4411069,0,0,0.5175424413904609,0.33499849129982906,0.4642065251821349,0.026546435192988375,0.026628465492542344,0.29479202923773057,0.000613
281,c15045ea-f432-3b5c-a47f-396ab04a9554,-21.2021565,24.8576697,0,0,0.43419563459983834,0.6569551077882456,0.20375356350966106,0.004297994269340974,0.00438189938484874,0.11355725722241558,0.0003
282,9a8c047c-cd78-3204-927a-5189cd979b5f,-20.240138,24.2509353,0,0,0.14098625707356507,0.2927213598417541,0.5194805194805195,0.04997471768076858,0.05005477374231061,0.22635311521058127,0.015
283,7f9bc78b-586d-3b78-9295-f634192a8de1,-22.947214,27.3755513,0,0,0.2465642683912692,0.1806081738022597,0.08061450744377574,0.1481543906961065,0.08578410718800034,0.5874738948833972,0.00125
284,83068368-93dd-3aa0-bafb-cd4e75a16eb3,-22.8026245,26.9996697,0,0,0.24357316087308,0.10228987159285212,0.06913208742477035,0.013736726782403506,0.013819836521446026,0.5488165680473372,0.00032
285,b046b891-a14f-34d0-8e32-80cafe34da37,-23.1338238,26.8318856,0,0,0.022069523039611964,0.2376035135950649,0.006572695597085841,0.002106859935951458,0.00219094969242437,0.5777714932126697,0.000865
286,cab69f11-0714-3f89-88d9-43960039b9d5,-25.2191831,25.6786786,0,0,0.007113985448666127,0.008214034264257217,0.002692429521697814,0.0038766222821506823,0.002865088059324176,0.9809650191437522,0.000149
287,5552b506-6e3f-32e2-9582-d97f0ba183eb,-25.0911146,25.6275831,0,0,0.12877930476960386,0.042310658128541255,0.006255939182768452,0.027979099949435364,0.006657116373135586,0.9494430908458059,0.003
288,009c794e-7cfa-3de0-9a88-dcac422751bf,-23.1875476,27.4723433,0,0,0.025869037995149557,0.27428169108525835,0.28563509661070635,0.028231923141749538,0.028313811409791858,0.6476896971806474,0.000131
289,9cbb51b3-47f3-346d-899b-86bf785f03df,-22.41309,26.7138043,0,0,0.020937752627324172,0.13735876890066048,0.007127019322141274,0.0020225855385134,0.0021066823965618943,0.4269709363035155,0.0003
290,c8247fad-3849-3dcb-8884-85781f6ce845,-24.5686508,25.8751598,0,0,0.0893290218270008,0.013880041573071378,0.0023756731073804245,0.003623799089836508,0.002528018875874273,0.8294900800556909,0.0014
291,14617fc1-e7e5-35f3-99ac-445dc8304aa3,-19.1131438,22.292448,0,0,0.26038803556992723,0.5122204713849868,0.2522172949002217,0.056295297488622956,0.05637482093199629,0.7228506787330318,0.0003
292,55281bc4-92f2-3d78-8c4b-16675cae5960,-24.309268,25.9083523,0,0,0.20848827809215845,0.08837630334931439,0.06707317073170732,0.056969492668127425,0.0570489592988961,0.7687521754263836,0.0282
293,346344c0-1bb1-364e-9d1d-195e266d3592,-25.4336431,25.5005611,0,0,0.11616814874696846,0.10611191202601669,0.05432372505543238,0.04441260744985673,0.04449313221538721,0.892142359902541,0.0026
295,825b8a3a-d46a-3c7a-b6ef-a93e36de66c3,-24.649585,25.3285597,0,0,0.24648342764753434,0.16186676501156672,0.10057016154577131,0.020310129782572055,0.020392685598719137,0.8413461538461539,0.00167
296,e13a41ac-4500-3224-9a74-b7ccf0da438a,-24.9095358,25.627517,0,0,0.178981406628941,0.07865356891407115,0.056224263541336715,0.05166020562952975,0.05174011965956013,0.9057605290636965,0.0027
297,775ff405-792a-3e21-affa-4af173aeb0f6,-24.0666288,25.8641984,0,0,0.3642683912691997,0.1784624668924129,0.16360468799493189,0.019467385808191472,0.01955001264009438,0.7094935607379047,0.00314
298,26ff6a9d-54b1-35d8-81e7-845e9e9b5a4a,-25.2923515,25.4770773,0,0,0.1738884397736459,0.07613906862909445,0.0027716186252771616,0.06758806674532278,0.0029493553551866517,0.8751522798468501,0.00063
299,83fd2cfb-8603-3f2d-9a28-6efee3c4a596,-20.6440052,26.6072982,0,0,0.16903799514955536,0.3700003352667047,0.016154577130186885,0.01702342828248778,0.01710626106008258,0.10655238426731639,0.614
300,880e9ff2-23d2-3637-baa0-4278005fc6a2,-19.5313425,21.1778337,0,0,0.8136620856911884,0.8002480973614511,0.8243585682610074,0.8719871902915894,0.8719979775848993,0.9407848938391925,0.00045
302,9a91be05-e9c7-3726-8d9e-d63e97c71177,-23.4309698,25.7446788,0,0,0.10808407437348423,0.41355148020250115,0.6578238834336396,0.11216922299005563,0.11224403808881774,0.5540810998955795,0.0036
303,94b3e98b-1fd0-3ab4-b03d-50c237b0759f,-23.1080451,26.8052163,0,0,0.018027485852869847,0.23244040634324611,0.0015837820715869496,0.021911343333895165,0.0016853459172495155,0.5692873303167422,0.000429
306,66ce330d-3115-3673-9e61-5b7502d4da0e,-23.5687735,23.0649647,0,0,0.2485044462409054,1.0,0.24461514095660436,0.27675712118658347,0.26030167691918765,0.30671336581970066,0.0033
307,c5b018cb-3ca0-3ce4-ae17-b495c4b32359,-21.9688875,27.8344577,0,0,0.010751818916734032,0.006135380695343145,0.0017421602787456446,0.0014326647564469916,0.001516811325524564,0.38805255830142704,0.0005
