,giga_id_school,latitude,longitude,bin_internet_availability,bin_electricity_availability,norm_fiber_node_distance,norm_nearest_LTE_distance,norm_nearest_UMTS_distance,norm_nearest_GSM_distance,norm_nearest_mobile,norm_DTR_score
119,2ef7ede8-dea8-4f7f-987a-a7f42c863930,-1.45806,29.62778,0,0,0.1632142857142857,0.043419398510782324,0.05816002819880155,0.004922377887163953,0.004922377887163953,0.0067
163,ec9ef2ee-94dd-4720-a389-af2fa015c8fb,-1.95067,29.96389,0,0,0.38178571428571434,0.05657093124456049,0.11138526612618964,0.10791366906474821,0.10791366906474821,0.000313
244,9aec6fb6-c03e-458c-ae6e-772de5baec86,-1.51553,29.942,0,0,0.5367857142857143,0.33343003577990526,0.5121607331688404,0.37826580840590684,0.37826580840590684,3.7e-05
245,e996f37c-e251-4a1b-90bd-e6f0910d58fa,-1.37194,29.85028,0,0,0.4510714285714286,0.27154046997389036,0.15156855833627073,0.16281711472926924,0.16281711472926924,0.0025
246,b9fee804-fb80-415f-ab1b-3b4d1414b368,-2.07239,29.94897,0,0,0.6535714285714286,0.08973987041872161,0.32393373281635535,0.3464596743657706,0.3464596743657706,0.0089
247,e5fc6234-be9f-4356-a556-04f32d7f18b2,-2.09683,29.91253,0,0,0.6142857142857142,0.11459239918769946,0.349312654212196,0.36198409693297995,0.36198409693297995,5.7e-05
356,cfa749c6-a098-4d1b-8745-fd4a17e239c9,-1.95972,30.13978,0,0,0.3053571428571429,0.0030944782903007447,0.005992245329573494,0.001135933358576297,0.001135933358576297,0.000423
357,21d10827-3a8b-43e2-9351-4444be98f163,-2.05522,29.679,0,1,0.31535714285714284,0.2771492118750605,0.1959816707789919,0.049981067777357065,0.049981067777357065,0.000778
358,05d6a2bb-4ff1-4ce7-9bb0-77de6591a427,-1.64347,29.46281,0,1,0.05607142857142857,0.23740450633401028,0.12407472682410997,0.08670957970465733,0.08670957970465733,0.001183
359,13f15d5b-c83e-463b-9774-9379f2340502,-1.51586,29.80711,0,1,0.058928571428571434,0.18856977081520163,0.20585125132181883,0.1101855357819008,0.1101855357819008,0.000125
360,b938e0b7-d4fb-4aeb-8bc0-30fe3256da99,-1.71864,29.26864,0,0,0.09178571428571428,0.3704670728169423,0.052872752908001405,0.02006815600151458,0.02006815600151458,0.000271
361,f591ddd4-81e4-4878-9fd8-1a58c885de87,-1.87686,29.61722,0,0,0.19392857142857142,0.34822551010540564,0.09869580542826929,0.07497160166603559,0.07497160166603559,0.0021
362,c6e47d0f-5eff-4909-aa61-b88b48538e98,-1.46736,29.87769,0,0,0.32071428571428573,0.26612513296586404,0.2432146633768065,0.2162059825823552,0.2162059825823552,0.000754
363,16fd3a11-37ad-469f-a96c-e03688973be5,-2.51861,29.49594,0,0,0.36714285714285716,0.504786771105309,0.13006697215368346,0.05376751230594472,0.05376751230594472,0.004
364,4d5073a4-449a-46b1-8d35-5481c9972483,-1.37194,29.85028,0,1,0.4510714285714286,0.27154046997389036,0.1519210433556574,0.163195759182128,0.163195759182128,0.0025
365,052f28bf-a929-401c-9be4-7ef5d7404d6e,-1.51586,29.80711,0,0,0.058928571428571434,0.18856977081520163,0.20585125132181883,0.1101855357819008,0.1101855357819008,0.000125
366,15c5c1ed-28ad-4d9b-ab97-f33763ac0055,-2.1896,29.62772,0,1,0.6553571428571429,0.32288946910356836,0.33873810363059575,0.03369935630443014,0.03369935630443014,0.0097
367,2476eff1-054b-4645-87c8-0f62e2ddb692,-2.09128,29.97689,0,0,0.6464285714285715,0.11904071173000678,0.26401127952062037,0.34570238546005305,0.28360469519121545,0.0034
368,cc2c8fd6-cdbb-49a0-a57d-6b71bc327f96,-1.99564,29.88897,0,0,0.6042857142857143,0.04283918383135093,0.06802960874162847,0.06815600151457782,0.06815600151457782,0.000972
369,18acfd91-9704-4f6b-aa82-3bbd5aa3f15e,-1.96086,29.85747,0,0,0.5967857142857144,0.08268059181897303,0.24532957349312656,0.14615675880348353,0.14615675880348353,0.000543
370,d8682461-c6d7-4775-ac5c-0351aaf325f3,-1.90056,29.49886,0,0,0.5182142857142857,0.23343970602456243,0.5537539654564682,0.40514956455887924,0.40514956455887924,0.000778
371,398d5e1c-c8be-4152-827f-562caf4c581d,-2.06347,29.61839,0,0,0.5378571428571429,0.28469200270766853,0.3683468452590765,0.05187429004165089,0.05187429004165089,0.000526
372,89cdd96b-6698-448f-8449-1139ef9086ff,-2.07578,29.61817,0,0,0.5464285714285715,0.28459530026109664,0.39936552696510397,0.03483528966300643,0.03483528966300643,0.000122
373,5b06c504-cafc-4cb8-a490-d0aeb854430a,-1.87647,29.68072,0,0,0.27214285714285713,0.2931051155594237,0.1988015509340853,0.23324498296099963,0.21355547141234382,0.000149
374,79d84a90-ac1d-4063-815e-caee9512ecca,-2.09139,29.45731,0,1,0.445,0.11459239918769946,0.22347550229115265,0.18439984854221886,0.18439984854221886,0.0001
