,giga_id_school,latitude,longitude,bin_internet_availability,norm_number_of_students,norm_Schools_within_3km,norm_pop_within_3km
14,42444abb-f7ef-417d-a101-89ca794168ba,-1.55411,29.62317,1,0.04612079858478645,0.07058823529411765,0.0753397536520866
15,579e31de-8a22-4cc3-9e8a-268ee7c3e28b,-1.52,29.63275,1,0.04637351528936063,0.4,0.2474120741589241
16,8d1fe5cd-f854-4bad-8dec-48eccab4c5d9,-2.51553,29.03203,1,0.04788981551680566,0.12941176470588237,0.07931709869472374
17,77461264-0a29-4f17-93b5-c8f0130c5f54,-1.96075,30.55314,1,0.049785190801111955,0.03529411764705882,0.0571323519013477
18,d3959c89-1ef2-4da9-b47a-3c6d9b8eb6a4,-2.19683,29.23906,1,0.05016426585797321,0.11764705882352941,0.047438236250760116
19,fa523339-35ed-4b5d-b4fa-3f28f5256cd0,-2.27167,30.00694,1,0.05471316654030831,0.023529411764705882,0.04660741306407591
20,2b0373f5-1583-4736-8ab0-7cdb8f606879,-1.977,30.25578,1,0.05471316654030831,0.07058823529411765,0.08317070411381217
21,4a83996e-b945-4319-b547-ad7eab7694da,-1.93358,30.45311,1,0.056103108415466264,0.10588235294117647,0.1034604669579851
22,163506c0-82e1-4bbe-afe5-b77c4f769a18,-1.88797,30.45139,1,0.05673490017690169,0.09411764705882353,0.048102894800107474
23,942bb2ef-bd16-46f9-9c93-f3b19d7dfa3a,-2.7425,29.69778,1,0.05976750063179176,0.07058823529411765,0.05091001654575538
24,b5eaf241-a626-443d-8aab-e3f929604b8e,-2.11836,30.20881,1,0.06014657568865302,0.03529411764705882,0.031677343628470016
25,914c97d8-1366-4a58-8e1c-3c2b923df67a,-2.34625,30.1025,1,0.06178923426838514,0.023529411764705882,0.03171623322444247
26,91a7f3d8-d77a-45c7-be77-00c414bea062,-2.71369,29.53931,1,0.06570634318928481,0.07058823529411765,0.028647490560434433
27,a42d2800-13aa-4529-845d-13e11a99472b,-2.66431,29.46206,1,0.0677280768258782,0.023529411764705882,0.02937225121264831
28,5f322f84-fcb0-40bd-b0f3-c64cd9b3731e,-1.95989,30.01356,1,0.07101339398534243,0.17647058823529413,0.2017592239050811
29,030df3ff-4a36-43a0-943a-12d2eaa8044b,-1.86742,29.30214,1,0.07417235279251959,0.08235294117647059,0.06182031592493601
30,cc264ec8-dcfa-41dc-a7d0-ed1cc1de73dd,-1.62772,29.63278,1,0.07707859489512257,0.11764705882352941,0.054067144655155344
31,0212a147-35ff-44ae-b2d2-23ff7176d18e,-1.58444,29.6835,1,0.129011877685115,0.10588235294117647,0.06029301542856335
32,5000af74-5810-4d56-8bc5-f8deb388503a,-1.4395,30.1425,1,0.13128632802628254,0.058823529411764705,0.025486827033218785
33,42e80893-9627-4e01-acc2-ad5b4e830979,-2.05744,29.42708,1,0.15516805660854183,0.2,0.10111294952837527
34,2006fe12-0f17-4fdf-a441-1f8347404fef,-2.10892,30.55164,1,0.20217336365933788,0.047058823529411764,0.0788221402005289
35,17af0280-1149-481a-ad14-7d41fa1bd909,-1.48817,29.704,1,0.03828658074298711,0.047058823529411764,0.06153041166405046
36,6980f304-b070-4c9c-85eb-7cb2c28184ae,-1.95989,30.01356,1,0.04169825625473844,0.17647058823529413,0.20165669678842646
37,8b61d879-f3e1-436a-8252-bcbddd083cee,-2.087,30.88944,1,0.0621683093252464,0.011764705882352941,0.0015449775854510486
38,4bd19ca5-1636-4b32-8718-1005ed7d4712,-2.17789,30.66397,1,0.11650240080869345,0.03529411764705882,0.03300312530934906
39,1ccd2add-1fba-4311-9c7c-adf01e3e822a,-2.73697,29.65547,1,0.12875916098054083,0.047058823529411764,0.044404847764908856
40,48aaa8c9-c246-470e-b9e9-010506326f2b,-2.62986,29.75617,1,0.13204447814000506,0.17647058823529413,0.17888153521983227
41,6119fddc-ce17-4555-a811-ad07250c4f43,-1.60192,30.51772,1,0.15794794035885773,0.023529411764705882,0.031390974785400136
42,0d8df4d0-fae8-4637-b061-2142f8b0c31e,-1.75842,30.18558,1,0.1652767247915087,0.058823529411764705,0.03987951296084171
43,7e97b052-99fb-44c0-98fd-5bf872c5e582,-2.06964,29.75481,1,0.1726055092241597,0.43529411764705883,0.2122700210710902
44,1281c839-a765-4faf-abc0-e642dd6ff27a,-1.88797,30.4513,1,0.17424816780389182,0.09411764705882353,0.04815946148515832
45,39217bc3-eb0b-4c57-9b03-8b16747aff2d,-2.28556,29.17447,1,0.18220874399797826,0.09411764705882353,0.06246022654957363
46,4e0c346d-dd6a-4692-a6c2-e1e6cd15843f,-1.52,29.63275,1,0.19459186252211272,0.4,0.2474120741589241
47,9348cc41-ca40-46fb-ac7b-d76487856aae,-2.19753,29.26072,1,0.19964619661359617,0.10588235294117647,0.04237551793871
48,6e0fc426-696f-4694-91f0-9915831fb007,-2.02583,29.64808,1,0.2004043467273187,0.047058823529411764,0.02851314468343869
49,2b73f9ec-8927-4594-ae6d-8bffab0e8edc,-2.71917,29.70997,1,0.22795046752590345,0.07058823529411765,0.042866941015089165
50,15a04871-fa10-4202-81ed-b5a6b60240b5,-2.27167,30.00694,1,0.23540561031084153,0.023529411764705882,0.04660741306407591
51,c41ef1dc-f241-4d35-874e-7133ea52840d,-1.53819,29.72103,1,0.23540561031084153,0.07058823529411765,0.06219153479558214
52,a7650542-2d4a-44dd-9cbb-a2411d3e54e2,-2.24883,30.24878,1,0.24159716957290878,0.03529411764705882,0.01925388542417943
53,8857dfa5-8b27-4b30-953d-a4dd866883e1,-2.19683,29.23906,1,0.2623199393479909,0.11764705882352941,0.047438236250760116
54,f3a7d7fc-e074-49eb-a714-c95054c7622a,-2.34625,30.1025,1,0.26560525650745515,0.023529411764705882,0.03171623322444247
55,4d798d8c-f835-447a-ad06-3107b9c58279,-1.57544,29.74597,1,0.2891079100328532,0.058823529411764705,0.06261224951564776
56,ea74f630-b049-4d0f-8fe8-59a4db42bf18,-1.56681,29.89178,1,0.2970684862269396,0.047058823529411764,0.03261069393180886
57,d0efcc9f-048b-41a7-900e-aaa6f4d9bc8a,-2.55556,29.70481,1,0.319686631286328,0.07058823529411765,0.06301882256445067
58,1cd38442-ee88-4158-9bf7-d85fe6173b25,-1.69781,30.22939,1,0.3265099823098307,0.08235294117647059,0.03217230212266486
59,45051468-95ac-45e3-b3dc-ea00a603067e,-1.55411,29.62317,1,0.33535506696992673,0.07058823529411765,0.0753397536520866
60,2f8394dd-c4e6-4999-abe8-dfa33276caa0,-1.98222,30.04803,1,0.3469800353803386,0.5294117647058824,0.6523765078556983
61,d015c113-3fef-4ac9-a8e8-d4aef403492a,-2.7425,29.69778,1,0.34849633560778365,0.07058823529411765,0.05091001654575538
62,73a43fa5-0542-462d-adca-b93f8b4c633e,-2.56867,29.56333,1,0.3531715946424059,0.047058823529411764,0.022347376012897203
63,551ead4d-5a63-4b35-bba2-78c8cfba159b,-2.52883,29.57692,1,0.3639120545868082,0.08235294117647059,0.03750724760652214
64,dc1a6da2-1879-4dda-9339-39a0ff524542,-1.92025,29.84844,1,0.3939853424311347,0.07058823529411765,0.049163520144810714
65,51b1b15e-128a-4a41-a1ad-9e425e09793f,-2.51553,29.03203,1,0.4037149355572403,0.12941176470588237,0.07931709869472374
66,bc6b76da-9586-461c-961a-820fe143a6ca,-2.24714,30.06964,1,0.4910285569876169,0.011764705882352941,0.04074569032568269
67,467a75fd-081f-497f-b9b0-235f37703fd6,-2.38875,29.82669,0,0.022239070002527166,0.10588235294117647,0.050164043386647435
68,3f8a1e5c-bfaf-4304-9e24-dd176834c84d,-2.25747,29.69072,0,0.027925195855446044,0.15294117647058825,0.08901121434531133
69,5f196471-b063-47e1-bd08-b9996370f5f2,-1.60433,29.86117,0,0.03209502148091989,0.08235294117647059,0.034466788285039525
70,18ada197-dd45-4e5d-86a0-d8e9a5139ab3,-1.6035,29.60625,0,0.037402072276977505,0.09411764705882353,0.0474877321001796
71,ef6771b2-ea6b-4a12-b58e-42131b6ced2f,-1.58458,30.10442,0,0.04523629011877685,0.047058823529411764,0.0656633150905774
72,6d34b5d2-b240-465a-85f6-f1ba3c1dccb0,-2.71369,29.53931,0,0.047637098812231486,0.07058823529411765,0.028711128081116626
73,b2368682-6c2d-471d-a759-04e7c4460be3,-1.65222,29.95417,0,0.05016426585797321,0.058823529411764705,0.059083902535601654
74,06f65b59-fcf5-49df-b278-6130f67b311a,-1.64997,29.54019,0,0.05686125852918878,0.09411764705882353,0.06352792272990822
75,96c14cd5-0076-4082-af32-e163696b2762,-2.12494,29.83972,0,0.05686125852918878,0.047058823529411764,0.05696972268182654
76,4d0d9d04-54b3-4dc6-9898-f512a5541c1a,-2.14389,29.57453,0,0.06583270154157189,0.023529411764705882,0.03622389093943122
77,c02a6d59-e356-4348-b73b-95da1fc836dc,-2.04961,29.39758,0,0.06583270154157189,0.17647058823529413,0.09122085048010974
78,4aa42530-4e67-48b7-a840-1f99c456c05f,-2.24714,30.06964,0,0.06583270154157189,0.011764705882352941,0.04074569032568269
79,9bac841f-303e-4458-b9f5-5effffb67c00,-2.09372,29.57283,0,0.06583270154157189,0.08235294117647059,0.03724209127034633
80,c62903a2-ace4-42bb-baa0-d7e892371127,-1.46344,29.83867,0,0.06583270154157189,0.10588235294117647,0.051245881238244737
81,3abfa6a0-68d5-4843-9d7d-5b457703f73d,-2.42639,29.92306,0,0.06684356835986859,0.023529411764705882,0.04879230127416458
82,f258eae4-b488-47ed-b1a4-5f359ae83899,-1.97592,29.41856,0,0.07328784432650998,0.058823529411764705,0.04986353287231485
83,13caffbf-2abe-4a9b-aa3c-a9010dd83096,-1.94861,30.10556,0,0.07354056103108415,0.6235294117647059,0.6751127798283201
84,8f23bf7b-64a6-4aea-b314-c43ee8b06b92,-2.41675,29.06681,0,0.07897397017942887,0.058823529411764705,0.044365958168936404
85,31d8631c-8e8b-4b66-a668-84ddaa9345b3,-1.46542,29.80956,0,0.07973212029315138,0.058823529411764705,0.02912477196555089
86,73d8d88e-3425-4df2-9b87-cffcded1427c,-2.159,29.40411,0,0.08642911296436695,0.03529411764705882,0.03499710095739114
87,71c0ef0e-9554-4cc1-b781-03ada10e0f48,-1.97367,29.34669,0,0.08655547131665403,0.047058823529411764,0.04068912364063185
88,95dd9f9b-bbce-4f38-83f3-e49b88cc734d,-2.15939,29.54797,0,0.09198888046499874,0.09411764705882353,0.04185934693762109
89,e3d2673d-329b-40c1-bf2d-825764df130f,-2.05744,29.42708,0,0.09615870609047258,0.2,0.10111294952837527
90,5b0592dd-e922-49aa-9167-6272c3592bbc,-1.99619,30.11775,0,0.09628506444275967,0.38823529411764707,0.29859785329430233
91,9531a4af-6188-4779-b2f8-9606620f1605,-2.24797,29.55306,0,0.09754864796563052,0.03529411764705882,0.029022244848896244
92,864415e3-147d-4032-9efd-512efab640c8,-2.00147,30.09342,0,0.09754864796563052,0.4117647058823529,0.4057139422736979
93,165248ce-7527-4c82-8e0e-29e6d714087b,-1.93997,30.25631,0,0.09919130654536265,0.08235294117647059,0.06080918642965226
94,a615f9dd-95d1-43b3-bd7a-6e41142c3e61,-2.07353,29.38553,0,0.10159211523881728,0.10588235294117647,0.05695204559274815
95,ade02872-f4d6-4b9c-a9c6-a00c29f29a76,-1.57244,29.94133,0,0.10171847359110438,0.023529411764705882,0.044631114505112215
96,bb9f4ec3-9151-450c-a667-b94d3e801962,-2.51264,29.90617,0,0.10475107404599444,0.03529411764705882,0.048707451246588325
97,bb03f5d4-ad67-4abf-96a9-0b66eaa68aef,-2.14258,29.4895,0,0.10614101592115238,0.08235294117647059,0.025373693663117106
98,9eca43bc-e67a-4ce8-8eea-1bde1f5719ba,-1.62772,29.63278,0,0.11763962597927723,0.11764705882352941,0.054067144655155344
99,3e7feede-9234-47cb-a8fe-60e1ac17ef03,-1.84697,29.6875,0,0.133434420015163,0.1411764705882353,0.0398971900499201
100,dc72766d-251a-4901-aad5-0a8a74394dde,-2.19431,29.52842,0,0.1381096790497852,0.08235294117647059,0.03308443991910964
101,cedfa816-1d36-49b7-af90-75342700696d,-1.75331,29.70853,0,0.13987869598180439,0.058823529411764705,0.039462333658591774
102,f290021d-858f-48cc-94b1-fd93f976989b,-1.96075,30.55314,0,0.140763204447814,0.03529411764705882,0.0571323519013477
103,38889d14-99e0-4372-b23c-99d49e9b9738,-2.18444,30.02511,0,0.1580742987111448,0.03529411764705882,0.037291587119765816
104,0da116e4-3b3d-48a6-8f7e-f1af73e60a44,-2.07264,29.43117,0,0.16413949962092494,0.12941176470588237,0.07781808154087651
105,64c2fddb-f513-4992-a795-1a49ed9a8b10,-2.52394,28.92239,0,0.1652767247915087,0.058823529411764705,0.042463903384101935
106,85229b34-fc9a-49c9-a814-77680eadc56c,-1.38436,29.77844,0,0.17778620166793024,0.08235294117647059,0.050068587105624146
107,9ff7841b-10d6-4525-abf9-555c8e9af038,-1.93939,29.44003,0,0.18271417740712662,0.03529411764705882,0.04509425423896596
108,cdffcd4a-197d-43f1-8e2b-6c5a698c7f06,-2.66144,29.87442,0,0.18473591104372,0.058823529411764705,0.053706532037956244
109,52f6f616-7fe9-4511-a245-cb5ba7d97b34,-1.93658,29.63167,0,0.19522365428354815,0.08235294117647059,0.06460268974587417
110,f2cc9407-4aa8-498d-a658-b7bcdcb047b4,-1.92681,30.59181,0,0.2010361384887541,0.011764705882352941,0.03832746453975931
111,d9851893-1b5e-4bde-ab16-87b74409ebdb,-1.99108,29.60239,0,0.21013393985342432,0.023529411764705882,0.04890189922645058
112,8a0d5cbf-ed76-49c7-b874-c960103bec65,-1.71097,30.36919,0,0.2211271165024008,0.011764705882352941,0.05660557464681176
113,5be66c14-0b48-4ba4-a885-c49818c4dc76,-1.68258,29.79269,0,0.26547889815516806,0.023529411764705882,0.035888026246941866
114,72b7b9c3-736d-4587-a50b-0f956610625b,-2.25453,29.83311,0,0.2696487237806419,0.08235294117647059,0.05100547282677867
115,340053c7-d16b-4ab8-95c8-e1126887b9f5,-1.50222,30.40417,0,0.27634571645185746,0.023529411764705882,0.018115480887531288
116,570d0d7c-15b0-449e-a7cc-f072a9a2c6be,-2.13072,29.65639,0,0.30136467020470054,0.058823529411764705,0.04304724732368871
117,0d1b1721-d0e1-4d66-a753-031cff2dfb5f,-1.40706,29.73625,0,0.31324235531968664,0.09411764705882353,0.10183771018058914
118,d45c21e1-80af-4edd-8db0-b5baca76720b,-1.76003,29.9945,0,0.3248673237300986,0.023529411764705882,0.036078938808988444
119,2ef7ede8-dea8-4f7f-987a-a7f42c863930,-1.45806,29.62778,0,0.3481172605509224,0.07058823529411765,0.09043598772502934
120,2f385d1b-c9e9-4792-9c46-d134fa6da33d,-2.34861,29.94,1,0.04043467273186758,0.011764705882352941,0.031991995814065304
121,59d80596-316d-45fa-ad02-44491103be93,-2.0036,30.4303,1,0.041066464493303007,0.03529411764705882,0.0420149053215109
122,94143ec8-9f0b-40e2-86ab-d82681484ca5,-2.41675,29.06681,1,0.05092241597169573,0.058823529411764705,0.04434828107985802
123,528caefc-a2be-41de-95fc-a51bd847019e,-1.88392,30.55436,1,0.05547131665403083,0.011764705882352941,0.043054318159320065
124,95dbf937-6500-4e1e-8f40-a45963b3de30,-2.38519,29.71578,1,0.06292645943896892,0.07058823529411765,0.03910525645920835
125,ec420e30-336a-4896-a464-ae4a3df47406,-2.28381,29.67525,1,0.08263836239575435,0.011764705882352941,0.0527731817346174
126,96d1c767-60ef-45c1-a0c8-90c40d6baa45,-2.40847,29.48153,1,0.09085165529441495,0.023529411764705882,0.025805014636629757
127,4f4332cd-6ab8-49fc-a291-a58ea7165b62,-2.29503,29.64556,1,0.10285569876168815,0.047058823529411764,0.03312686493289777
128,6c82ef24-2e44-4c47-9fe1-826186c68fa6,-2.05116,30.3102,1,0.11233257518321961,0.023529411764705882,0.03276625231569867
129,9c951453-5f29-4548-9b1f-6213ccc02d88,-2.64178,29.62231,1,0.11435430881981298,0.07058823529411765,0.04277855556969723
130,1ee26174-b8b0-4af9-8780-ac0ec0f57d9e,-2.37183,30.59917,1,0.13419257012888552,0.011764705882352941,0.02951366792527541
131,8aaf61e6-aa25-4cbe-868f-006e609056dd,-2.05228,29.69272,1,0.1400050543340915,0.07058823529411765,0.03170916238881111
132,55afe358-a378-4baf-9e63-1e2babdf4582,-2.0463,30.4428,1,0.14139499620924942,0.023529411764705882,0.04556800022626674
133,7108687e-44b4-4c31-9577-c1c90cd6eb3a,-2.34972,29.69122,1,0.15428354814253223,0.08235294117647059,0.04246743880191761
134,aaec6dc4-930b-4b09-addf-f50d0d7d2d61,-2.47197,29.44953,1,0.15832701541571897,0.09411764705882353,0.05330702982478469
135,efcbb0bf-f314-48c4-8871-ed2760aab616,-1.77739,30.13433,1,0.16287591609805407,0.09411764705882353,0.0634360018667006
136,92e492a9-1021-475f-8803-128a6d2213ed,-2.07186,29.93717,1,0.18789486985089715,0.047058823529411764,0.056252032865244016
137,850967e8-c1f1-4d15-b6cf-00ea191a9746,-2.34239,29.75711,1,0.20520596411422795,0.3058823529411765,0.13477012713362466
138,b54ceab2-332c-4eef-8a36-05ca3948d36d,-2.19369,29.79658,1,0.24184988627748294,0.011764705882352941,0.04421747062067795
139,77b80258-652e-4c3a-93e1-d2836eb04504,-1.76275,30.12431,1,0.26611068991660347,0.07058823529411765,0.053363596509835534
140,52c77a5a-596e-4642-850a-1146d3964c29,-1.90127,30.3145,1,0.0731614859742229,0.03529411764705882,0.05486614908149845
141,e606310f-04d4-47f8-9076-a097f94e339b,-2.39556,29.44839,1,0.08099570381602224,0.047058823529411764,0.02825859460070991
142,32ef5059-4d4e-4c17-a44c-5af6a2a4a320,-2.4235,29.82778,1,0.09502148091988881,0.03529411764705882,0.049955453735522466
143,f35d3865-a9c7-4123-be58-d1c5320e5c35,-2.16661,29.95794,1,0.12332575183219611,0.023529411764705882,0.04451444571719486
144,c207eb81-7969-4c49-bb11-5d6e411cd2ae,-1.93358,30.45311,1,0.1344452868334597,0.10588235294117647,0.1034604669579851
145,ed02d14f-4070-4fe9-b8fa-c42a23678fb8,-2.04842,29.89786,1,0.17197371746272427,0.03529411764705882,0.06149152206807801
146,29f8d587-2154-47ca-8bd4-737ebc8e1964,-1.87008,30.45275,1,0.1782916350770786,0.09411764705882353,0.03788200189498395
147,ae279433-fddb-4ce1-80c6-98f610d1f963,-1.64556,30.13689,1,0.21013393985342432,0.047058823529411764,0.04296946813174381
148,febed942-472d-4e28-93ef-551bf01eeca1,-1.98856,30.01056,1,0.21278746525145312,0.09411764705882353,0.10016899297158938
149,dc7ebc2f-65d0-4d5c-9c51-d9d558ed1ae5,-2.11264,30.37303,1,0.2386909274703058,0.023529411764705882,0.04318866403631581
150,0cfcd7a9-35a5-45c6-be8b-f03271476c31,-1.90456,29.30792,1,0.23970179428860247,0.10588235294117647,0.08430557323264463
151,9526a18f-897b-4e52-8860-4deaec7b20b6,-1.977,30.2557,1,0.24551427849380844,0.07058823529411765,0.08370101678616379
152,6786eb3f-4021-421a-8aa6-c0dba236e8f7,-2.69642,29.56889,1,0.2930250189537528,0.08235294117647059,0.027293425537029965
153,ea537711-8dd4-40d6-8db8-dba13021bb4c,-1.7365,30.33806,1,0.3004801617386909,0.03529411764705882,0.055180801267093744
154,574346d6-409b-4991-8ed8-3c36e1044155,-2.22519,29.79342,1,0.31425322213798335,0.15294117647058825,0.13921061191011555
155,3a428490-0e51-4e95-baf4-e1e65dad8853,-1.98208,30.44875,1,0.3185494061157442,0.07058823529411765,0.06862245980229943
156,195ee876-9e21-4eb2-9276-66fde8a9b899,-1.73064,30.21272,1,0.325499115491534,0.07058823529411765,0.033869302674190034
157,a02e326f-80de-43dd-b235-84eb80c9d7f1,-1.7805,30.43569,1,0.32739449077584026,0.023529411764705882,0.059547042269455404
158,909a1890-4d0e-494c-8830-ff8226f22354,-1.96842,30.32261,1,0.3287844326509982,0.03529411764705882,0.04992009955736569
159,e2943cde-4a12-417e-aca2-8413bbe5f009,-2.28881,29.75194,1,0.3305534495830174,0.09411764705882353,0.09982252202565299
160,3113ba48-02cb-47d9-aa2d-f36380795654,-1.60606,30.08261,1,0.33484963356077835,0.10588235294117647,0.12029966201405683
161,f6074c55-949b-41f4-99c7-d99ddd96187a,-1.96342,30.02925,1,0.4011877685114986,0.4,0.5825307934891746
162,ee4d08f2-4289-49bd-b156-4cb0ee8d4092,-2.31236,29.92469,1,0.43277735658327016,0.08235294117647059,0.056594968393364725
163,ec9ef2ee-94dd-4720-a389-af2fa015c8fb,-1.95067,29.96389,0,0.03222137983320698,0.11764705882352941,0.08256261224951565
164,9f4e4805-1e33-4b87-825f-6582552b2bb0,-1.94861,30.10556,1,0.0013899418751579479,0.6235294117647059,0.6751127798283201
165,b57a6ce2-9956-45d4-89ed-91c9008e70c9,-1.99619,30.11775,1,0.0031589588071771544,0.38823529411764707,0.29859785329430233
166,a844659c-d00a-4265-ba83-56001db44de8,-2.24883,30.24878,1,0.005686125852918878,0.03529411764705882,0.01925388542417943
167,9ac9a798-387d-41b2-abdf-6bbf2a0605e0,-2.04633,30.44283,1,0.005686125852918878,0.023529411764705882,0.04554678771937268
168,3666b32c-61a3-48f0-9485-b0461f9e37b1,-2.52394,28.92239,1,0.006317917614354309,0.058823529411764705,0.04246036796628626
169,d4daf4bd-c4c9-42bb-981d-9097ef744dcc,-2.28381,29.67525,1,0.008086934546373515,0.011764705882352941,0.0527731817346174
170,5569935c-a32e-441e-8b44-07b5583dee57,-2.25697,29.61489,1,0.008718726307808946,0.023529411764705882,0.03491932176544624
171,e0b30942-2a8a-4a08-bbf8-d607decb7e25,-1.779,29.31697,1,0.008845084660096033,0.07058823529411765,0.10244580204488567
172,ac93969e-7757-40e2-ac6f-f80abee7b635,-1.73758,29.58717,1,0.00960323477381855,0.047058823529411764,0.046427106755476365
173,35c7cdca-9f9f-40a0-b619-79de5feb4b6e,-1.77269,30.297,1,0.00960323477381855,0.08235294117647059,0.054859078245867096
174,1a18d271-f7f0-4570-9c0d-1b535c5a215b,-1.97592,29.41856,1,0.009855951478392721,0.058823529411764705,0.04986353287231485
175,81022bf6-2006-4f94-83e0-b025bdb5cf53,-2.22519,29.79342,1,0.009982309830679808,0.15294117647058825,0.139260107759535
176,18d76040-4d76-4366-81bf-1cc06cd3189e,-1.66322,29.61147,1,0.010740459944402325,0.08235294117647059,0.05455503231371883
177,935a8493-e8b6-4bed-be5c-5b861a1fac54,-1.67267,29.49281,1,0.01124589335355067,0.047058823529411764,0.04733217371628979
178,6485a679-3bd6-49a6-bfd0-754686eebe41,-2.17789,30.66397,1,0.011751326762699014,0.03529411764705882,0.03300312530934906
179,4ebf18b3-0e6c-47dc-ac66-f85f8f2cc077,-2.01078,29.49094,1,0.012635835228708618,0.03529411764705882,0.04771399884038296
180,6eb83afd-ae50-4765-a74e-a29b05033683,-1.86581,30.59692,1,0.015163002274450341,0.011764705882352941,0.016262921952116302
181,b74dc591-2ad4-4062-91dc-d0e86d00a5a7,-1.68258,29.79269,1,0.015415718979024514,0.023529411764705882,0.035888026246941866
182,48d95cef-e8ea-47bb-8e3c-daee3095c81c,-1.77072,29.372,1,0.0155420773313116,0.058823529411764705,0.03990072546773578
183,1c67749d-34b9-487e-ad2a-d0d45b83acb7,-1.83439,29.34903,1,0.016679302501895376,0.047058823529411764,0.05574646811760214
184,0c195bf6-2f14-445d-b23c-0c2e645420c6,-1.93997,30.25631,1,0.019080111195350014,0.08235294117647059,0.06080918642965226
185,1865848c-b1a9-431b-a038-82e808d01c00,-2.52883,29.57692,1,0.0200909780136467,0.08235294117647059,0.037510783024337815
186,37bcb15f-4010-4440-bdbc-69cc4c520693,-2.34239,29.75711,1,0.021859994945665907,0.3058823529411765,0.13477012713362466
187,98d05145-1c35-48bf-a75c-027704e2e46b,-1.98122,30.09156,1,0.021859994945665907,0.7411764705882353,0.6306549007961761
188,ae3f8206-f226-4e5e-a23f-9c53d9e68aa1,-1.7805,30.43569,1,0.022870861763962597,0.023529411764705882,0.059547042269455404
189,e1928910-9ba5-4741-8b4c-1e7df4b53332,-2.00147,30.09342,1,0.02312357846853677,0.4117647058823529,0.4057139422736979
190,5ecb2b0a-e09d-49a5-958f-54a5d0da26c8,-1.77039,29.34358,1,0.023881728582259287,0.058823529411764705,0.06605928188593328
191,244c312e-0663-4c8d-9734-690371b3383b,-1.60606,30.08261,1,0.023881728582259287,0.10588235294117647,0.12043400789105256
192,ac419196-fe7d-44b4-9165-6812fddd0599,-1.77739,30.13433,1,0.023881728582259287,0.09411764705882353,0.0634360018667006
193,dfa9ef42-d9c8-4599-bc46-c2aa3995fb44,-1.8885,29.30469,1,0.02451352034369472,0.10588235294117647,0.08394496061544553
194,19778c26-197d-4961-a2c5-851587b8f978,-1.64997,29.54019,1,0.024639878695981804,0.09411764705882353,0.06352792272990822
195,8333b453-5733-4e3e-ad2a-0d939818a7d9,-1.79364,30.03928,1,0.02779883750315896,0.08235294117647059,0.0640794479091539
196,088c319f-02b7-4ddc-8d79-9e421134ea60,-2.38519,29.71578,1,0.028304270912307302,0.07058823529411765,0.039098185623576996
197,019ed9cc-a10a-4f8a-bb8d-debadef07657,-2.34972,29.69122,1,0.02880970432145565,0.08235294117647059,0.04246743880191761
198,6437a87f-8d01-46c7-9709-fe9d299054f6,-2.12494,29.83972,1,0.03007328784432651,0.047058823529411764,0.05694851017493247
199,3e089ea6-ff99-46f1-9d51-936322088c43,-2.00025,29.35794,1,0.030199646196613597,0.058823529411764705,0.03368899636559049
200,f5d89137-9d8d-4f3e-91aa-2bdf58e76a54,-1.6035,29.60625,1,0.03449583017437453,0.09411764705882353,0.0474877321001796
201,936733cb-5a26-46ef-8bd3-28492ad9fe85,-1.83842,29.63128,1,0.03575941369724539,0.07058823529411765,0.0732078967092331
