,giga_id_school,latitude,longitude,bin_internet_availability,norm_rwi,norm_st_te_ratio
49,2b73f9ec-8927-4594-ae6d-8bffab0e8edc,-2.71917,29.70997,1,0.28189233278955955,0.15806305502559806
50,15a04871-fa10-4202-81ed-b5a6b60240b5,-2.27167,30.00694,1,0.2688417618270799,0.20080108576914163
51,c41ef1dc-f241-4d35-874e-7133ea52840d,-1.53819,29.72103,1,0.18172920065252854,0.13132245357343836
52,a7650542-2d4a-44dd-9cbb-a2411d3e54e2,-2.24883,30.24878,1,0.664926590538336,0.16843954595989405
53,8857dfa5-8b27-4b30-953d-a4dd866883e1,-2.19683,29.23906,1,0.26721044045676995,0.20002665639901665
54,f3a7d7fc-e074-49eb-a714-c95054c7622a,-2.34625,30.1025,1,0.23164763458401305,0.17725196633992485
55,4d798d8c-f835-447a-ad06-3107b9c58279,-1.57544,29.74597,1,0.2561174551386623,0.17235274807728382
56,ea74f630-b049-4d0f-8fe8-59a4db42bf18,-1.56681,29.89178,1,0.3771615008156607,0.20006281818062843
57,d0efcc9f-048b-41a7-900e-aaa6f4d9bc8a,-2.55556,29.70481,1,0.3083197389885807,0.1799463735972723
58,1cd38442-ee88-4158-9bf7-d85fe6173b25,-1.69781,30.22939,1,0.3491027732463295,0.22706809229037703
59,45051468-95ac-45e3-b3dc-ea00a603067e,-1.55411,29.62317,1,0.6469820554649266,0.1780883303111778
60,2f8394dd-c4e6-4999-abe8-dfa33276caa0,-1.98222,30.04803,1,0.8088091353996738,0.30310503492336727
61,d015c113-3fef-4ac9-a8e8-d4aef403492a,-2.7425,29.69778,1,0.4779771615008156,0.2062866789934882
62,73a43fa5-0542-462d-adca-b93f8b4c633e,-2.56867,29.56333,1,0.2127243066884176,0.3087821510145983
63,551ead4d-5a63-4b35-bba2-78c8cfba159b,-2.52883,29.57692,1,0.1791190864600326,0.2160945413618458
64,dc1a6da2-1879-4dda-9339-39a0ff524542,-1.92025,29.84844,1,0.3288743882544861,0.19619467137562338
65,51b1b15e-128a-4a41-a1ad-9e425e09793f,-2.51553,29.03203,1,0.300163132137031,0.20524439968802138
66,bc6b76da-9586-461c-961a-820fe143a6ca,-2.24714,30.06964,1,0.2714518760195758,0.25299884488937596
67,467a75fd-081f-497f-b9b0-235f37703fd6,-2.38875,29.82669,0,0.3063621533442088,0.020512099043331455
68,3f8a1e5c-bfaf-4304-9e24-dd176834c84d,-2.25747,29.69072,0,0.53278955954323,0.05398034717111814
69,5f196471-b063-47e1-bd08-b9996370f5f2,-1.60433,29.86117,0,0.2874388254486134,0.03587507034327518
70,18ada197-dd45-4e5d-86a0-d8e9a5139ab3,-1.6035,29.60625,0,0.4137030995106036,0.08445882573625961
71,ef6771b2-ea6b-4a12-b58e-42131b6ced2f,-1.58458,30.10442,0,0.38988580750407825,0.06918468006223312
72,6d34b5d2-b240-465a-85f6-f1ba3c1dccb0,-2.71369,29.53931,0,0.42446982055464927,0.06859250922278498
73,b2368682-6c2d-471d-a759-04e7c4460be3,-1.65222,29.95417,0,0.2871125611745514,0.06404051772650535
74,06f65b59-fcf5-49df-b278-6130f67b311a,-1.64997,29.54019,0,0.1468189233278956,0.09050283028236618
75,96c14cd5-0076-4082-af32-e163696b2762,-2.12494,29.83972,0,0.44632952691680255,0.08456824860876633
76,4d0d9d04-54b3-4dc6-9898-f512a5541c1a,-2.14389,29.57453,0,0.2557911908646003,0.08846370287000563
77,c02a6d59-e356-4348-b73b-95da1fc836dc,-2.04961,29.39758,0,0.36182707993474716,0.08846370287000563
78,4aa42530-4e67-48b7-a840-1f99c456c05f,-2.24714,30.06964,0,0.2714518760195758,0.08846370287000563
79,9bac841f-303e-4458-b9f5-5effffb67c00,-2.09372,29.57283,0,0.19608482871125613,0.08846370287000563
80,c62903a2-ace4-42bb-baa0-d7e892371127,-1.46344,29.83867,0,0.31484502446982054,0.08846370287000563
81,3abfa6a0-68d5-4843-9d7d-5b457703f73d,-2.42639,29.92306,0,0.2763458401305057,0.10880863318878481
82,f258eae4-b488-47ed-b1a4-5f359ae83899,-1.97592,29.41856,0,0.3755301794453508,0.12062630341951075
83,13caffbf-2abe-4a9b-aa3c-a9010dd83096,-1.94861,30.10556,0,0.7592169657422512,0.19604031309152298
84,8f23bf7b-64a6-4aea-b314-c43ee8b06b92,-2.41675,29.06681,0,0.4032626427406199,0.14026449071468766
85,31d8631c-8e8b-4b66-a668-84ddaa9345b3,-1.46542,29.80956,0,0.4022838499184339,0.13244397365023666
86,73d8d88e-3425-4df2-9b87-cffcded1427c,-2.159,29.40411,0,0.2871125611745514,0.1661977114987807
87,71c0ef0e-9554-4cc1-b781-03ada10e0f48,-1.97367,29.34669,0,0.2812398042414356,0.1550365785030951
88,95dd9f9b-bbce-4f38-83f3-e49b88cc734d,-2.15939,29.54797,0,0.33442088091353994,0.2262708685049709
89,e3d2673d-329b-40c1-bf2d-825764df130f,-2.05744,29.42708,0,0.3262642740619902,0.1737478897017445
90,5b0592dd-e922-49aa-9167-6272c3592bbc,-1.99619,30.11775,0,0.9145187601957585,0.15284812105296064
91,9531a4af-6188-4779-b2f8-9606620f1605,-2.24797,29.55306,0,0.33115823817292006,0.18930782217220032
92,864415e3-147d-4032-9efd-512efab640c8,-2.00147,30.09342,0,0.6913539967373572,0.1550365785030951
93,165248ce-7527-4c82-8e0e-29e6d714087b,-1.93997,30.25631,0,0.33703099510603585,0.16812870336654637
94,a615f9dd-95d1-43b3-bd7a-6e41142c3e61,-2.07353,29.38553,0,0.38760195758564436,0.16203964234352528
95,ade02872-f4d6-4b9c-a9c6-a00c29f29a76,-1.57244,29.94133,0,0.31027732463295266,0.172763083849184
96,bb9f4ec3-9151-450c-a667-b94d3e801962,-2.51264,29.90617,0,0.18923327895595432,0.17832434042834916
97,bb03f5d4-ad67-4abf-96a9-0b66eaa68aef,-2.14258,29.4895,0,0.1898858075040783,0.2071656349652973
98,9eca43bc-e67a-4ce8-8eea-1bde1f5719ba,-1.62772,29.63278,0,0.4626427406199021,0.1898330519602326
99,3e7feede-9234-47cb-a8fe-60e1ac17ef03,-1.84697,29.6875,0,0.3429037520391517,0.217188770086913
100,dc72766d-251a-4901-aad5-0a8a74394dde,-2.19431,29.52842,0,0.24926590538336052,0.11158926147836737
101,cedfa816-1d36-49b7-af90-75342700696d,-1.75331,29.70853,0,0.46786296900489394,0.17516087201194
102,f290021d-858f-48cc-94b1-fd93f976989b,-1.96075,30.55314,0,0.399021207177814,0.24436426230593528
103,38889d14-99e0-4372-b23c-99d49e9b9738,-2.18444,30.02511,0,0.26557911908646004,0.2598636903645345
104,0da116e4-3b3d-48a6-8f7e-f1af73e60a44,-2.07264,29.43117,0,0.2433931484502447,0.27036828612517977
105,64c2fddb-f513-4992-a795-1a49ed9a8b10,-2.52394,28.92239,0,0.26035889070146817,0.15128796267721964
106,85229b34-fc9a-49c9-a814-77680eadc56c,-1.38436,29.77844,0,0.31158238172920066,0.3122579363765765
107,9ff7841b-10d6-4525-abf9-555c8e9af038,-1.93939,29.44003,0,0.365415986949429,0.1630381260551491
108,cdffcd4a-197d-43f1-8e2b-6c5a698c7f06,-2.66144,29.87442,0,0.266884176182708,0.3463351153629713
109,52f6f616-7fe9-4511-a245-cb5ba7d97b34,-1.93658,29.63167,0,0.4972267536704731,0.20258863252673043
110,f2cc9407-4aa8-498d-a658-b7bcdcb047b4,-1.92681,30.59181,0,0.37226753670473084,0.33427124366910527
111,d9851893-1b5e-4bde-ab16-87b74409ebdb,-1.99108,29.60239,0,0.26753670473083196,0.18350642042257123
112,8a0d5cbf-ed76-49c7-b874-c960103bec65,-1.71097,30.36919,0,0.25840130505709624,0.11969942732298322
113,5be66c14-0b48-4ba4-a885-c49818c4dc76,-1.68258,29.79269,0,0.30505709624796085,0.25205583894566774
114,72b7b9c3-736d-4587-a50b-0f956610625b,-2.25453,29.83311,0,0.366068515497553,0.17145000937910335
115,340053c7-d16b-4ab8-95c8-e1126887b9f5,-1.50222,30.40417,0,0.32463295269168024,0.23833956767850636
116,570d0d7c-15b0-449e-a7cc-f072a9a2c6be,-2.13072,29.65639,0,0.2590538336052202,0.1687466207642314
117,0d1b1721-d0e1-4d66-a753-031cff2dfb5f,-1.40706,29.73625,0,0.4247960848287113,0.1588351153629713
118,d45c21e1-80af-4edd-8db0-b5baca76720b,-1.76003,29.9945,0,0.2750407830342577,0.20008620792873477
119,2ef7ede8-dea8-4f7f-987a-a7f42c863930,-1.45806,29.62778,0,0.4274061990212072,0.19321674386390197
120,2f385d1b-c9e9-4792-9c46-d134fa6da33d,-2.34861,29.94,1,0.2094616639477977,0.060379357145221614
121,59d80596-316d-45fa-ad02-44491103be93,-2.0036,30.4303,1,0.20783034257748778,0.07822172200337647
122,94143ec8-9f0b-40e2-86ab-d82681484ca5,-2.41675,29.06681,1,0.4032626427406199,0.06522228474957793
123,528caefc-a2be-41de-95fc-a51bd847019e,-1.88392,30.55436,1,0.29690048939641106,0.0723128868880135
124,95dbf937-6500-4e1e-8f40-a45963b3de30,-2.38519,29.71578,1,0.24828711256117453,0.07915963233914837
125,ec420e30-336a-4896-a464-ae4a3df47406,-2.28381,29.67525,1,0.2055464926590538,0.10842243481523167
126,96d1c767-60ef-45c1-a0c8-90c40d6baa45,-2.40847,29.48153,1,0.2714518760195758,0.1434377540173826
127,4f4332cd-6ab8-49fc-a291-a58ea7165b62,-2.29503,29.64556,1,0.37389885807504075,0.23366953811523308
128,6c82ef24-2e44-4c47-9fe1-826186c68fa6,-2.05116,30.3102,1,0.3252854812398042,0.1314012380416432
129,9c951453-5f29-4548-9b1f-6213ccc02d88,-2.64178,29.62231,1,0.25644371941272426,0.18414306258988306
130,1ee26174-b8b0-4af9-8780-ac0ec0f57d9e,-2.37183,30.59917,1,0.22871125611745513,0.15275182892515474
131,8aaf61e6-aa25-4cbe-868f-006e609056dd,-2.05228,29.69272,1,0.27732463295269166,0.2775464265616207
132,55afe358-a378-4baf-9e63-1e2babdf4582,-2.0463,30.4428,1,0.47993474714518763,0.2455228574265947
133,7108687e-44b4-4c31-9577-c1c90cd6eb3a,-2.34972,29.69122,1,0.25318107667210443,0.17033894636595817
134,aaec6dc4-930b-4b09-addf-f50d0d7d2d61,-2.47197,29.44953,1,0.24143556280587275,0.20016637713782387
135,efcbb0bf-f314-48c4-8871-ed2760aab616,-1.77739,30.13433,1,0.46949429037520396,0.26817982867504536
136,92e492a9-1021-475f-8803-128a6d2213ed,-2.07186,29.93717,1,0.3207177814029364,0.2519056632731365
137,850967e8-c1f1-4d15-b6cf-00ea191a9746,-2.34239,29.75711,1,0.5840130505709625,0.11512179435645953
138,b54ceab2-332c-4eef-8a36-05ca3948d36d,-2.19369,29.79658,1,0.24274061990212073,0.2206492684299381
139,77b80258-652e-4c3a-93e1-d2836eb04504,-1.76275,30.12431,1,0.2554649265905383,0.22895494720116522
140,52c77a5a-596e-4642-850a-1146d3964c29,-1.90127,30.3145,1,0.4192495921696574,0.12039458439537885
141,e606310f-04d4-47f8-9076-a097f94e339b,-2.39556,29.44839,1,0.3200652528548124,0.19771149878071656
142,32ef5059-4d4e-4c17-a44c-5af6a2a4a320,-2.4235,29.82778,1,0.3732463295269168,0.09102419808666291
143,f35d3865-a9c7-4123-be58-d1c5320e5c35,-2.16661,29.95794,1,0.20783034257748778,0.10149895124571547
144,c207eb81-7969-4c49-bb11-5d6e411cd2ae,-1.93358,30.45311,1,0.5814029363784666,0.23277831109934125
145,ed02d14f-4070-4fe9-b8fa-c42a23678fb8,-2.04842,29.89786,1,0.2456769983686786,0.14745655769853855
146,29f8d587-2154-47ca-8bd4-737ebc8e1964,-1.87008,30.45275,1,0.35040783034257744,0.15342507801708702
147,ae279433-fddb-4ce1-80c6-98f610d1f963,-1.64556,30.13689,1,0.41337683523654156,0.13021947101857062
148,febed942-472d-4e28-93ef-551bf01eeca1,-1.98856,30.01056,1,0.49690048939641107,0.1288321792958332
149,dc7ebc2f-65d0-4d5c-9c51-d9d558ed1ae5,-2.11264,30.37303,1,0.18140293637846655,0.1500031263677859
150,0cfcd7a9-35a5-45c6-be8b-f03271476c31,-1.90456,29.30792,1,0.29787928221859705,0.14026449071468766
151,9526a18f-897b-4e52-8860-4deaec7b20b6,-1.977,30.2557,1,0.4874388254486134,0.16268600070670453
152,6786eb3f-4021-421a-8aa6-c0dba236e8f7,-2.69642,29.56889,1,0.5588907014681893,0.2131401238041643
153,ea537711-8dd4-40d6-8db8-dba13021bb4c,-1.7365,30.33806,1,0.26753670473083196,0.19756228577275284
154,574346d6-409b-4991-8ed8-3c36e1044155,-2.22519,29.79342,1,0.6998368678629691,0.21252175733860307
155,3a428490-0e51-4e95-baf4-e1e65dad8853,-1.98208,30.44875,1,0.41631321370309954,0.2156364921280967
156,195ee876-9e21-4eb2-9276-66fde8a9b899,-1.73064,30.21272,1,0.27928221859706365,0.1593833077833621
157,a02e326f-80de-43dd-b235-84eb80c9d7f1,-1.7805,30.43569,1,0.22512234910277323,0.20650338871082186
158,909a1890-4d0e-494c-8830-ff8226f22354,-1.96842,30.32261,1,0.3030995106035889,0.19812183455261675
159,e2943cde-4a12-417e-aca2-8413bbe5f009,-2.28881,29.75194,1,0.3572593800978793,0.21364346901769524
160,3113ba48-02cb-47d9-aa2d-f36380795654,-1.60606,30.08261,1,0.5582381729200652,0.24573719752391673
161,f6074c55-949b-41f4-99c7-d99ddd96187a,-1.96342,30.02925,1,0.5438825448613376,0.16556971936091602
162,ee4d08f2-4289-49bd-b156-4cb0ee8d4092,-2.31236,29.92469,1,0.22055464926590537,0.259908352761476
163,ec9ef2ee-94dd-4720-a389-af2fa015c8fb,-1.95067,29.96389,0,0.40913539967373574,0.03607203151378729
164,9f4e4805-1e33-4b87-825f-6582552b2bb0,-1.94861,30.10556,1,0.7592169657422512,0.027011817670230726
165,b57a6ce2-9956-45d4-89ed-91c9008e70c9,-1.99619,30.11775,1,0.9145187601957585,0.019133370849746763
166,a844659c-d00a-4265-ba83-56001db44de8,-2.24883,30.24878,1,0.664926590538336,0.05721253048208592
167,9ac9a798-387d-41b2-abdf-6bbf2a0605e0,-2.04633,30.44283,1,0.47993474714518763,0.05721253048208592
168,3666b32c-61a3-48f0-9485-b0461f9e37b1,-2.52394,28.92239,1,0.26035889070146817,0.10382667416994935
169,d4daf4bd-c4c9-42bb-981d-9097ef744dcc,-2.28381,29.67525,1,0.2055464926590538,0.032920652785593696
170,5569935c-a32e-441e-8b44-07b5583dee57,-2.25697,29.61489,1,0.3477977161500816,0.028700056274620144
171,e0b30942-2a8a-4a08-bbf8-d607decb7e25,-1.779,29.31697,1,0.3292006525285481,0.14321890827236916
172,ac93969e-7757-40e2-ac6f-f80abee7b635,-1.73758,29.58717,1,0.21337683523654158,0.1550365785030951
173,35c7cdca-9f9f-40a0-b619-79de5feb4b6e,-1.77269,30.297,1,0.2234910277324633,0.09791783905458638
174,1a18d271-f7f0-4570-9c0d-1b535c5a215b,-1.97592,29.41856,1,0.3755301794453508,0.1005439879947477
175,81022bf6-2006-4f94-83e0-b025bdb5cf53,-2.22519,29.79342,1,0.6998368678629691,0.10185706246482837
176,18d76040-4d76-4366-81bf-1cc06cd3189e,-1.66322,29.61147,1,0.3060358890701468,0.10973550928531232
177,935a8493-e8b6-4bed-be5c-5b861a1fac54,-1.67267,29.49281,1,0.2874388254486134,0.11498780716563498
178,6485a679-3bd6-49a6-bfd0-754686eebe41,-2.17789,30.66397,1,0.13703099510603586,0.1202401050459576
179,4ebf18b3-0e6c-47dc-ac66-f85f8f2cc077,-2.01078,29.49094,1,0.299184339314845,0.12943162633652222
180,6eb83afd-ae50-4765-a74e-a29b05033683,-1.86581,30.59692,1,0.25774877650897227,0.04818514350028137
181,b74dc591-2ad4-4062-91dc-d0e86d00a5a7,-1.68258,29.79269,1,0.30505709624796085,0.04916994935284187
182,48d95cef-e8ea-47bb-8e3c-daee3095c81c,-1.77072,29.372,1,0.2127243066884176,0.15963233914837738
183,1c67749d-34b9-487e-ad2a-d0d45b83acb7,-1.83439,29.34903,1,0.25742251223491025,0.12450759707371975
184,0c195bf6-2f14-445d-b23c-0c2e645420c6,-1.93997,30.25631,1,0.33703099510603585,0.07484524479459763
185,1865848c-b1a9-431b-a038-82e808d01c00,-2.52883,29.57692,1,0.1791190864600326,0.03519328167611792
186,37bcb15f-4010-4440-bdbc-69cc4c520693,-2.34239,29.75711,1,0.5840130505709625,0.0642155943225161
187,98d05145-1c35-48bf-a75c-027704e2e46b,-1.98122,30.09156,1,0.8525285481239805,0.03200150065653723
188,ae3f8206-f226-4e5e-a23f-9c53d9e68aa1,-1.7805,30.43569,1,0.22512234910277323,0.07822172200337647
189,e1928910-9ba5-4741-8b4c-1e7df4b53332,-2.00147,30.09342,1,0.6913539967373572,0.11104858375539299
190,5ecb2b0a-e09d-49a5-958f-54a5d0da26c8,-1.77039,29.34358,1,0.30505709624796085,0.14124929656724816
191,244c312e-0663-4c8d-9734-690371b3383b,-1.60606,30.08261,1,0.5582381729200652,0.062464828362408555
192,ac419196-fe7d-44b4-9165-6812fddd0599,-1.77739,30.13433,1,0.46949429037520396,0.062464828362408555
193,dfa9ef42-d9c8-4599-bc46-c2aa3995fb44,-1.8885,29.30469,1,0.28776508972267534,0.11827049334083661
194,19778c26-197d-4961-a2c5-851587b8f978,-1.64997,29.54019,1,0.1468189233278956,0.11892703057587696
195,8333b453-5733-4e3e-ad2a-0d939818a7d9,-1.79364,30.03928,1,0.34551386623164765,0.04434440067529544
196,088c319f-02b7-4ddc-8d79-9e421134ea60,-2.38519,29.71578,1,0.24828711256117453,0.08653786031388733
197,019ed9cc-a10a-4f8a-bb8d-debadef07657,-2.34972,29.69122,1,0.25318107667210443,0.10136465953854812
198,6437a87f-8d01-46c7-9709-fe9d299054f6,-2.12494,29.83972,1,0.44632952691680255,0.10628868880135059
199,3e089ea6-ff99-46f1-9d51-936322088c43,-2.00025,29.35794,1,0.25024469820554646,0.08216094541361846
200,f5d89137-9d8d-4f3e-91aa-2bdf58e76a54,-1.6035,29.60625,1,0.4137030995106036,0.06359032076533483
201,936733cb-5a26-46ef-8bd3-28492ad9fe85,-1.83842,29.63128,1,0.5184339314845025,0.04158694428812605
202,bb484402-6454-4f03-9fe8-44318a36dfd8,-1.75167,29.55214,1,0.596411092985318,0.04414743950478334
203,6a67842a-463f-4128-b8a9-554878a31f8a,-1.64556,30.13689,1,0.41337683523654156,0.06561620709060215
204,a2021d0b-abc1-41d1-a136-f512cb7858ac,-1.96331,29.65572,1,0.35758564437194124,0.04532920652785593
205,6fb8c4cd-2858-4fa2-97a3-40d837ce1ccc,-2.14322,30.37936,1,0.2593800978792822,0.08428206571144108
206,8e018dc8-009f-44e6-ab32-cc369fb97562,-2.11058,30.58969,1,0.2192495921696574,0.049465391108610014
207,2481ce46-ab7d-42f3-ae95-febca2ab10ff,-2.27978,30.40633,1,0.430668841761827,0.05005627462014632
208,270a787b-3347-4ae3-91a8-c65ccd205861,-1.98208,30.44875,1,0.41631321370309954,0.06501373762785925
209,6da124be-86c1-4911-b373-5397f2bf98c4,-1.48817,29.704,1,0.298858075040783,0.1337647720877884
210,e06e4625-5233-4b44-9c9d-a439ecda645e,-2.28556,29.17447,1,0.35301794453507335,0.11104858375539299
211,392fd6f9-c430-489d-9f0f-9d759d03ae86,-2.19753,29.26072,1,0.29331158238172916,0.06384355655599325
212,efcfc510-003e-4ba7-8dd9-cd0b23992bf6,-2.07264,29.43117,1,0.2433931484502447,0.14440067529544173
213,6c89a2b1-c355-4657-9fd0-26a2e643d2f0,-1.66606,29.62511,1,0.27830342577487766,0.06482836240855375
214,61f6ae8d-2244-4cfd-9349-d8c59f1e6099,-1.96842,30.32261,1,0.3030995106035889,0.06561620709060215
215,2c6948c6-5c1c-4360-87b4-2da651015720,-2.06589,30.42044,1,0.2763458401305057,0.08077063126882718
216,11c0c608-4de4-4ced-b585-fe624a018fe2,-1.89581,30.27444,1,0.37226753670473084,0.1510973550928531
217,f117443f-2318-4093-a544-fbd6c949e789,-2.05117,30.31028,1,0.3252854812398042,0.10579628587507034
218,609c9e26-3bbd-49bf-9e6e-c46a38f8bfa1,-2.03625,30.39386,1,0.4792822185970636,0.06916150815981992
219,b65a219a-9ecc-4f37-90d4-ee630d516fbd,-2.04961,29.39758,1,0.36182707993474716,0.06994935284186832
220,2153817a-3e8b-4e78-8a55-d43efa9f5ad2,-2.64178,29.62231,1,0.25644371941272426,0.027110298255486776
221,3aeb02b2-4e7c-49e0-86ee-7e0a982b0c40,-1.90128,30.3145,1,0.4192495921696574,0.09348621271806415
222,e455e090-0d0e-4995-bc91-36a5160f5a77,-2.19369,29.79658,1,0.24274061990212073,0.12003809358902211
223,55b1f3c0-2634-4b2a-99bb-452c717a1152,-1.58458,30.10442,1,0.38988580750407825,0.0723128868880135
224,e561e508-639a-4993-8201-65b89c7c5010,-1.87008,30.45275,1,0.35040783034257744,0.1333708497467642
225,510a442f-a771-4ed9-aa8b-521d901d9b1b,-1.76275,30.12431,1,0.2554649265905383,0.06263609894546256
226,f753b8c3-283a-4a90-a2c2-1d45a4746b36,-1.60267,29.91561,1,0.4185970636215334,0.17394485087225658
227,6ad23e74-dae3-46a9-ac4c-950d344964c8,-2.73697,29.65547,1,0.4848287112561175,0.15915485752289352
228,b6cb5d2d-5fbf-468d-b6e9-4357222d084b,-2.71917,29.70997,1,0.28189233278955955,0.18024760832864375
229,827cb8f3-faba-4afd-8c69-3fdf643e5e2e,-2.28881,29.75194,1,0.3572593800978793,0.19088351153629712
230,699624f0-3d77-4cff-8689-718eafbd075e,-1.75733,30.02408,1,0.31778140293637847,0.1936409679234665
231,fd5876aa-a02f-4dc4-8bfa-0281ba74045a,-1.98222,30.04803,1,0.8088091353996738,0.20821609454136183
