,giga_id_school,latitude,longitude,bin_internet_availability,norm_Schools_within_3km,norm_pop_within_3km
20,a58b91d6-2ac6-35e0-be39-ff558fa941ac,47.920157,106.917038,1,0.941747572815534,0.5094972002137597
21,a42a9cd0-6bd8-35d8-a82f-93f03ddff95f,47.918355,106.911376,1,0.970873786407767,0.5490717721136643
22,abf5083c-9eae-3d26-a9dd-23f98490613e,47.920157,106.917038,1,0.941747572815534,0.5094972002137597
23,4286f060-4ff3-300c-9989-6382d578fd39,47.478298,101.460261,1,0.05825242718446602,0.03916215525453658
24,6156a0cc-b48f-3c92-bf07-8f0d0d4d4c8b,47.478647,101.46032,1,0.05825242718446602,0.0393189897534794
25,12b13549-09bd-3ff8-8744-1383bfc12734,47.468559,101.472809,1,0.04854368932038835,0.03370199121726806
26,4687eda6-118a-3ccb-92b4-2576e0f38e3d,47.477386,101.474806,1,0.04854368932038835,0.03461395478519482
27,6b812d79-3ca6-32ae-bf35-15bbe9659d6a,47.475977,101.456891,1,0.05825242718446602,0.038319895908362184
28,145471a5-f95e-3c2e-a60c-f0995f1d2f0a,48.527248,101.370253,1,0.0,0.0019284834684820745
29,6dc0a96f-0f63-320c-8faf-4120c87de9f1,47.667275,102.549309,1,0.0,0.00218987430005344
30,bce7c25b-a1bf-3d37-a5ee-1d80683e06a9,48.097633,102.55346,1,0.0,0.001469597341945677
31,b4ed3e60-1e84-339b-b186-5351b501ac79,48.140868,101.05314,1,0.0,0.00019168660981900136
32,1405955a-2109-333a-a233-8cdcfab7a010,48.044233,100.505461,1,0.0,0.0006099119403331862
33,af7e56bb-351c-34a2-80e4-6283ee3e7137,47.352037,107.491193,1,0.0,0.010107112154092799
34,e8a696d5-73d8-3951-b5d4-253299f9af2f,48.302271,89.514993,1,0.009708737864077669,0.001097841492599735
35,c987ddb1-3028-3d9e-8199-1ad4aecf7cac,48.303038,89.513794,1,0.009708737864077669,0.0011385022886219475
36,8dcf157c-d6bf-325a-8040-6bc51f0c4ec2,49.058306,90.448611,1,0.0,0.0001045563326285462
37,cd20f3d9-310a-3b76-af3a-89ac5f9b1796,48.799373,91.140765,1,0.0,2.3234740584121377e-05
38,72dcbcff-ade9-309e-badf-b74201de014e,49.211299,90.898939,1,0.0,0.0007435116986918841
39,31626a29-ee66-30c2-8d07-3fb2996a97db,48.948718,91.159787,1,0.0,0.0018123097655614675
40,6fc99bd4-967a-3b32-94fc-822025967135,48.9523,90.01976,1,0.0,0.008161202630172634
41,2307ffa5-f575-30fc-8f71-3996b949e186,46.925502,91.087716,1,0.009708737864077669,0.0011443109737679779
42,bcfd078f-49f4-35fe-b1f3-5563a85ed2e0,46.927013,91.086036,1,0.009708737864077669,0.0011849717697901903
43,93253ad3-1db3-35e3-9341-8fc6b0efdbe5,46.792011,91.313079,1,0.0,5.22781663142731e-05
44,9b17b120-a5cd-3b02-a26d-51250e8001a2,48.579943,89.54936,1,0.0,0.00035432979390785104
45,906c639e-2195-3ed5-b503-83379f305093,48.1409,90.3852,1,0.0,4.6469481168242754e-05
46,f798934d-63bd-3b6e-a531-52acad4079c4,47.6497,90.6812,1,0.0,5.22781663142731e-05
47,3cb70a10-a2eb-32fb-9056-2e0468f84af8,47.865035,90.701334,1,0.0,0.0031250726085643252
48,41906ac7-3867-34ea-852d-df47219a8744,49.326935,90.453685,1,0.0,0.00011036501777457655
49,4c48ae2d-50a1-384b-9122-e45ec50a79c5,49.805444,90.004352,1,0.0,1.7426055438091033e-05
50,e0370f25-e333-31cc-8cd0-0a0bb10c3154,49.784651,90.16606,1,0.0,2.3234740584121377e-05
51,7b5cc2b6-4016-3241-bd32-39950a2eb8e1,49.616856,90.239128,1,0.0,0.0012779107321266758
52,6c655aa7-d28a-3d3b-b5ac-21fa56f151ca,49.50609,89.730651,1,0.0,0.0020504658565487117
53,bc44da29-dc68-3551-942e-a86c8a2d2d40,48.911701,89.650469,1,0.0,0.002596482260275564
54,f23f15f6-2e08-35dc-8f4f-554114533a1b,48.268754,88.882609,1,0.0,4.6469481168242754e-05
55,58a4cea2-3726-37f1-995f-d477e1ca7d08,48.415396,90.293505,1,0.0,0.0015915797300123144
56,3119582b-1547-33fb-aa5b-50bf31801636,49.25481,88.90808,1,0.0,0.00041241664536815446
57,0598719c-ba74-3ed5-b30c-c228be488c86,49.1665,89.30442,1,0.0,0.0003136689978856386
58,1ac3c5ba-086e-3d62-8917-a6f14ef46064,49.039409,89.437563,1,0.0,0.0021434048188851973
59,7986ae10-48a6-3832-a0cf-a27ecdde5dc5,49.054893,88.606979,1,0.0,0.00025558214642533515
60,af9318ba-71c7-3557-b53e-71c3465bcc6a,49.039382,89.13983,1,0.0,0.00033690373846976
61,67fd7d8b-0372-3767-81e3-7e78eb04e8f0,48.937403,89.139587,1,0.009708737864077669,0.0027881688700945656
62,8ec11860-d848-3732-93ca-5ec672fafe16,48.938246,89.138295,1,0.009708737864077669,0.0027997862403866263
63,cd6a3ba3-f5f6-3593-a9e2-93e081edaa97,48.99384,89.94782,1,0.038834951456310676,0.05075629080601315
64,76fab96e-dfaf-36ac-ada6-51411900be47,48.971838,89.962814,1,0.13592233009708737,0.10368502985664164
65,95c4de8f-418a-333b-9c64-14521d628bff,48.968041,89.972525,1,0.11650485436893204,0.09631380840632914
66,1e274875-5c7e-3ba6-8889-877cf40b159f,48.953963,89.961488,1,0.11650485436893204,0.09330490950068543
67,0485e80b-44bf-3869-ad31-4298b11147e5,48.970915,89.961667,1,0.1262135922330097,0.10970863635307512
68,58e64456-cc40-368b-8368-d1ac51c12374,48.965916,89.960652,1,0.11650485436893204,0.10186110272078812
69,d06816a3-7b9e-3caa-8c7a-22cf26afe5c8,48.968102,89.97276,1,0.11650485436893204,0.09631380840632914
70,8f052132-24b4-3ee5-abea-d30152f557b9,48.968352,89.964767,1,0.11650485436893204,0.10443435024047956
71,1056c56a-2c98-34ca-9ee9-650b93bc532b,48.968352,89.964767,1,0.11650485436893204,0.10443435024047956
72,ec540f4b-3e0e-3984-a09c-6dee60c910a9,48.966996,89.973794,1,0.11650485436893204,0.09631380840632914
73,4dd1abad-8402-3abb-bba6-1ce84572f21d,48.967778,89.96422,1,0.11650485436893204,0.10443435024047956
74,8ea72d69-2e0c-3a9e-b525-fe8489bbd12d,48.971229,89.9509,1,0.13592233009708737,0.0910046701828574
75,c4b559cb-838e-38b6-938e-de2f357ab87c,48.980729,89.96259,1,0.13592233009708737,0.0849345942052557
76,f53b1106-45df-3da3-bea5-2325256f1c64,48.970641,89.967981,1,0.11650485436893204,0.1028137270847371
77,aad17a8c-f427-3757-b1ae-3272f425c107,48.993768,89.947947,1,0.04854368932038835,0.05075629080601315
78,9f86304b-4855-33a0-a5f7-c251d819a8ed,46.184091,100.714684,1,0.08737864077669903,0.10608982550709821
79,7d3a2ad7-029c-3ece-9b9b-9eb2a9aa481a,46.193367,100.715983,1,0.08737864077669903,0.11252584864889983
80,2a3e1a23-1c56-39dc-a0da-da061e2472c4,45.554337,99.433539,1,0.0,0.0004066079602221241
81,bd8bc9a5-116a-3f14-a74e-b17b6d6029a1,46.286279,100.447492,1,0.0,0.00012779107321266757
82,ba2e4386-381b-3056-974f-4f3bbde0888b,44.800636,98.654768,1,0.0,6.970422175236413e-05
83,4c467231-5208-338f-a883-1c4c7dfeb2e8,46.809171,98.089722,1,0.0,0.0002207300355491531
84,e50fdb17-85dc-3fc7-ab33-d87303c82f7b,44.734376,100.393064,1,0.0,0.0010049025302632496
85,26307f49-70dc-3eb5-b471-03849a2a95ca,44.544836,100.829999,1,0.009708737864077669,0.0014405539162155256
86,caebb7a4-b884-3107-8b44-e1c42b208f3e,44.544874,100.829921,1,0.009708737864077669,0.0014405539162155256
87,20c67821-d0cd-3fa5-b057-b2b1da6d7f57,46.186864,100.69649,1,0.06796116504854369,0.08216966007574525
88,6993b311-0383-34ee-a5c9-155da7937fc2,46.19294,100.71523,1,0.08737864077669903,0.11252584864889983
89,bd288190-3094-3661-bb50-b4155537805e,46.201627,100.719502,1,0.07766990291262135,0.0969934245684147
90,0ff89232-b678-3b42-8737-347e980fc3c8,46.193241,100.725641,1,0.07766990291262135,0.09567485304026581
91,1f97b1d4-47d6-3a65-85e1-35d5702d76f2,46.17737,100.71185,1,0.08737864077669903,0.09633123446176724
92,bd05783b-c095-3fad-a534-d0e921177099,46.184926,100.71856,1,0.08737864077669903,0.10770463997769465
93,02f07b7d-3872-3150-977b-bf8d5fcdadab,46.1995,100.71951,1,0.08737864077669903,0.10425428100095263
94,0030dcb6-ccca-352f-8e76-a69a25659422,46.20047,100.71599,1,0.08737864077669903,0.10359209089430517
95,ac3e274d-87bf-34eb-b371-d2ac0ba3ea74,46.346454,101.236718,1,0.0,3.485211087618207e-05
96,e3e0828a-cfb0-3efe-8b53-066ff440cdf7,45.014837,98.926628,1,0.0,0.0004530774413903669
97,08f2c344-d810-3c60-9f61-b710673e280e,45.198844,100.77187,1,0.0,0.0003136689978856386
98,4d13486f-0ebc-359e-8b41-b791f699d7cf,46.3514,99.049707,1,0.0,5.22781663142731e-05
99,0d65e6e7-1e09-30b3-8947-90f9fe285902,46.173094,98.69316,1,0.0,0.0011326936034759172
100,b13f4ff5-1327-38a2-929b-30caa184a5fc,46.209351,99.599216,1,0.0,0.0004414600710983062
101,a10b1956-f40d-3b0a-8cdb-26894afd22d2,46.827287,100.061485,1,0.0,0.0001800692395269407
102,3454d776-798e-38e7-a9bb-a22141738bb5,46.698715,100.143545,1,0.0,0.0005866771997490648
103,e5cb56f0-1ee3-3b26-80a7-10a75eebca01,47.226145,98.573693,1,0.009708737864077669,0.000522781663142731
104,7fec47c2-7d3e-3f76-b4ab-22c780e88b2a,47.019996,99.47431,1,0.0,0.0012662933618346152
105,beb541e1-a32d-3737-8edd-79ebdf17a509,45.4104,100.574168,1,0.0,0.0
106,1033c275-e3ff-3b3e-9cc9-733a325a83d7,46.941484,99.166392,1,0.0,0.0008713027719045517
107,6c8a84ab-003a-316f-9120-1af21146b2a1,46.408521,98.284607,1,0.0,0.00017426055438091035
108,84d8adf6-4e45-3ec2-b316-06a82e61873a,44.548777,99.279067,1,0.0,0.00016845186923488
109,9a5ea7b4-ece0-34e6-bc19-4d89d2b4b5b0,46.417119,100.821892,1,0.0,0.0006679987917934897
110,20818fc5-ca53-3038-969f-b2c452a24601,46.067944,100.816497,1,0.0,0.0020156137456725297
111,6c600076-c322-36a9-a151-9749f84bab1a,49.039888,102.087317,1,0.0,0.0006215293106252469
112,10b5b2cb-4705-3eda-b317-197922a88f66,47.829651,104.443375,1,0.0,0.0018587792467297103
113,5d4926bb-21c9-348d-9c90-83c4b4ce1448,49.066518,103.674811,1,0.0,0.00013359975835869792
114,d27a28bc-e7c7-33e4-a812-49216b575672,48.817355,103.549413,1,0.02912621359223301,0.029078277841027907
115,f3f5f5b9-6058-317e-b221-8bda33943682,48.811728,103.540528,1,0.02912621359223301,0.03339993958967448
116,02d2e37b-b73d-33f7-9712-eac49106371e,48.81618,103.52678,1,0.02912621359223301,0.03532261437301053
117,c5d18c18-9c9e-3202-913c-95b43afe67af,48.809954,103.539729,1,0.02912621359223301,0.03373103464299821
118,12d6b51d-a890-388f-8267-f1fe87982320,48.252048,103.875281,1,0.0,0.0004705034968284579
119,b999694f-91f3-3f4d-bd54-f3f2d57423f5,47.226145,98.573693,1,0.009708737864077669,0.000522781663142731
120,42905865-0cca-3273-8eff-0b89880f6ccf,47.853314,104.041975,1,0.0,0.0026487604265898372
121,60b2fcf0-8d9b-3b55-b851-db75202e9324,48.280172,102.98745,1,0.0,0.0034968284579102674
122,6cecfa56-8991-375a-a641-1d4646b5b34a,49.146431,105.398604,1,0.009708737864077669,0.0008132159204442482
123,6182cff4-686d-3a22-b19f-76a047cc14ab,47.375737,103.948624,1,0.009708737864077669,0.005669276702525617
124,d79c681f-9ce5-3236-9fd7-6a8d7afcab14,48.659505,102.620888,1,0.0,0.0012953367875647669
125,d738190b-282e-3d9b-a39f-112b1b29d9b9,49.502071,104.286847,1,0.009708737864077669,0.0021434048188851973
126,ce8d522f-55e6-3e2a-9668-9e1724f317c0,49.946293,102.658958,1,0.0,0.001196589140082251
127,18b012f7-35fb-3575-ae88-26e821ffc2ae,49.31966,104.38287,1,0.0,0.0007086595878157021
128,b76b1664-a7f9-364b-adfe-94a1b34c402b,49.502043,104.286806,1,0.009708737864077669,0.0021434048188851973
129,8c569e47-8b49-3712-b3bf-9bb820dd7e01,48.29691,103.430451,1,0.0,0.0006099119403331862
130,dca991cd-7f02-3015-811e-83a5dde3f3de,49.391769,102.705948,1,0.009708737864077669,0.0033341852738214177
131,3611b24d-81d2-32e6-b6ee-b11e2c817fb6,49.39155,102.70571,1,0.009708737864077669,0.0033341852738214177
132,98850f2d-e8f0-3bc9-82c0-83f409d763f8,49.143214,102.814042,1,0.0,8.132159204442483e-05
133,ee563c1a-458d-3f2b-8734-ff879d541504,47.917647,106.885281,1,0.7766990291262136,0.8077092869258115
134,47cb3137-d50c-3276-b0aa-04a7f76af116,47.90941,106.872,1,0.49514563106796117,0.7317084504751504
135,6d6b1ba3-b988-3c10-9c18-ad5303a547b9,47.919603,106.927782,1,0.8640776699029126,0.5175248030855736
136,f071e340-bcc5-3921-a8f3-0a042d32b726,44.617642,94.918917,1,0.0,0.00012779107321266757
137,227e7f20-851a-3f24-8787-64c7c0494dd3,46.992365,95.19688,1,0.0,0.0007435116986918841
138,5c1f45c3-529e-3c30-a84d-2ba2f8ab6ecb,45.708175,97.176615,1,0.0,0.0008887288273426427
139,ed51ea01-b311-3f4d-abcc-9fb0fe6101ba,45.556191,94.363675,1,0.009708737864077669,0.00019168660981900136
140,ce374df6-cfc6-377f-b8f4-b66a52f0a469,45.557033,94.362779,1,0.009708737864077669,0.00018587792467297101
141,93d7aabe-ef90-359b-932c-06d440c24271,46.46516,94.104557,1,0.0,0.0008713027719045517
142,33fa3b8d-7ea0-3f82-a988-d716849505fb,46.353187,97.372198,1,0.009708737864077669,4.6469481168242754e-05
143,27c278b0-67d3-35eb-90a5-f9d1c342e898,46.35318,97.372236,1,0.009708737864077669,4.6469481168242754e-05
144,72998935-8d19-391d-924b-ca6fc007d62f,46.359369,96.254498,1,0.04854368932038835,0.026162317897720673
145,1cd015ca-b4f7-3955-b3d5-36e5ca3def46,46.365325,96.250629,1,0.04854368932038835,0.02885173912033272
146,31dea5df-60a0-3ccc-b3e6-8a1319b19198,46.359432,96.254465,1,0.04854368932038835,0.02683031668951416
147,71726a76-bb07-3ecf-959e-f73f8fc98483,46.356218,96.250129,1,0.04854368932038835,0.025087711145705058
148,4b47fb9e-16e1-32f3-a63b-8c2524a1c352,46.372781,96.258559,1,0.04854368932038835,0.028770417528288298
149,e2bd87a5-5442-3a4a-9b00-c92e35d8f342,46.36806,96.25575,1,0.04854368932038835,0.029438416320081786
150,8a771f99-d420-3d5d-80a1-4149ffbc06ca,46.977887,95.925718,1,0.0,0.0003659471641999117
151,4c8f460f-8527-3289-a058-5ff826c0e16d,46.713176,96.527246,1,0.0,0.00041241664536815446
152,50b79747-0c5f-3608-a874-102747b52f62,46.307013,93.902947,1,0.009708737864077669,0.0005982945700411255
153,7bf75540-0702-36cd-af20-c7ade4b3d6e2,46.30867,93.905365,1,0.009708737864077669,0.0005982945700411255
154,00eadc92-26c4-368f-bf90-2c0dee193438,45.825869,94.817854,1,0.0,0.0001568344989428193
155,fbcb6de8-6257-3146-93b9-a090dc86d1da,45.930698,96.162508,1,0.0,0.0004066079602221241
156,8d40144c-807b-3a63-a52c-089dc2c15150,46.103342,95.59775,1,0.0,2.9043425730151723e-05
157,c5ff4bb8-f945-35a5-808d-0bd932291a26,47.357036,94.522423,1,0.0,0.00015102581379678896
158,4c8d7f06-c8d4-3b22-9e81-a3a01518aaa2,45.347723,96.643156,1,0.0,0.00019168660981900136
159,173d7722-e269-3003-adaf-8a7475bff6ff,44.926321,96.754725,1,0.0,0.0003601384790538814
160,48c2514b-fbb8-3535-aaaf-f76834e4a3ac,45.563508,95.864747,1,0.0,0.0004937382374125793
161,36a3be16-45d2-3b0d-a51d-4e5f9a83dd98,47.66478,92.81412,1,0.009708737864077669,0.0006505727363553986
162,74a221ec-b36f-376b-88cd-0a1f91f714a2,46.268682,95.270243,1,0.0,0.0005750598294570041
163,4db12222-2097-31bf-97e9-22465afd032e,45.160877,97.705203,1,0.0,7.551290689839448e-05
164,8a83cdda-d337-37e1-9ebb-d9a2d3865d10,46.566966,108.307967,1,0.0,0.0014812147122377378
165,15aea501-3bb1-3ecb-9119-dd922ec3b523,46.359936,108.365328,1,0.019417475728155338,0.020824136248518785
166,0f80f634-2b88-3b0a-bf3c-54f124e4d787,46.360093,108.36181,1,0.009708737864077669,0.020121285345849112
167,f35c934e-b07d-35fc-b4f3-f7eefe2fe876,46.35441,108.38798,1,0.009708737864077669,0.016055205743627874
168,db734c35-607c-399c-99b2-4c8457d5c30a,46.105147,108.619905,1,0.0,0.002985664165059597
169,66225ce6-543c-3969-9c1f-b63ced05f1d2,49.473457,105.956639,1,0.14563106796116504,0.16429285067032226
170,8e416224-d0e3-3adc-8292-ec51079065fc,49.468036,105.960145,1,0.11650485436893204,0.14817374939008807
171,3097fe72-75e0-37a6-82d9-5c25fb82df34,49.473474,105.95666,1,0.14563106796116504,0.16429285067032226
172,9fbd59b6-b973-3280-ac10-656e85cdd805,49.459411,105.961035,1,0.0970873786407767,0.1342677571504914
173,e0fe1681-3263-33eb-a243-1b6a0052f86f,49.495777,105.940547,1,0.06796116504854369,0.1446769209321778
174,0da76e29-e4d8-3617-9c10-6a0877dacaa6,49.466911,105.964798,1,0.10679611650485436,0.13104393689444457
175,b5bcd4f8-bb70-3bda-8f27-89a50d7f15c2,49.46851,105.97333,1,0.0970873786407767,0.10924394154139269
176,6c981a1f-8215-3b25-9a05-a59fe78d580e,49.46082,105.96301,1,0.0970873786407767,0.13633564906247822
177,731fc9e4-b464-35d4-99d1-cd7bb9c38418,49.46127,105.95248,1,0.11650485436893204,0.15658472548154
178,c498d723-3861-34e7-aaa0-26c97c4a3b7b,49.458512,105.972896,1,0.0970873786407767,0.10713538883338368
179,816a7418-12d9-36d0-9c84-ff1e4f972d17,49.45848,105.97689,1,0.0970873786407767,0.10068774832128999
180,9fd51c12-9cbb-3d7c-92cf-44e4dee40102,49.489216,105.93396,1,0.07766990291262135,0.1654255442737982
181,1d85d46a-c598-388c-b066-fa3a40f38977,49.49104,105.90946,1,0.019417475728155338,0.09786472734031924
182,d73d8d06-2fa0-35f2-a1c8-6d5c523d8be4,49.48608,105.9325,1,0.07766990291262135,0.17907014568182347
183,8b1c4269-d36f-325c-bc8f-0185360cea7c,49.49112,105.93936,1,0.08737864077669903,0.16382815585863983
184,ba705c31-a5dd-343e-9d16-4c381a043357,49.4884,105.93737,1,0.08737864077669903,0.1756314040753735
185,f5a1d2eb-5953-367e-9597-096246094268,49.4854,105.93939,1,0.08737864077669903,0.1793083017728107
186,e3f1770f-998b-3fb2-b733-083800f652a7,49.4649,105.97458,1,0.0970873786407767,0.10924394154139269
187,827e9dd0-7a2a-3e54-9494-37367b377858,49.48612,105.95106,1,0.11650485436893204,0.17082181277446037
188,c1970da4-c21f-3980-88bc-d609439229da,49.48423,105.94175,1,0.10679611650485436,0.18558749041566952
189,6fcafcd8-a26a-3e47-932e-0d334c096c30,49.827937,106.130215,1,0.0,0.0014347452310694952
190,0bbad3bb-b38c-3c95-99ac-5843ed0d89bb,49.314,105.93329,1,0.009708737864077669,0.0011036501777457654
191,5522069b-c5ea-3a03-af96-d6bfeb4a49c7,49.312226,105.9317,1,0.009708737864077669,0.0011501196589140082
192,7d168fb6-0b42-3c1b-9e83-9628f0baa2e1,49.246534,106.420894,1,0.009708737864077669,0.014440391273031436
193,58525476-382e-3ed5-b8c9-dd52bc908a85,49.249105,106.428317,1,0.009708737864077669,0.014812147122377379
194,cf5de50b-0e52-3172-9993-5583969e3af4,45.79939,109.3174,1,0.0,0.002410604335602593
195,1347ad45-7954-3c12-850a-46e2903a4c82,45.540892,110.46862,1,0.0,0.00026719951671739584
196,3eef316d-ac59-3ea0-bac9-47245e584e0e,45.91907,109.065591,1,0.0,0.0007202769581077628
197,1d946cd7-e8c5-3b32-96e8-9717d03781aa,45.802209,111.209349,1,0.0,0.000656381421501429
198,d0bba3ee-9353-32d2-beb4-3bd15203a59c,46.376695,110.098809,1,0.009708737864077669,0.0006679987917934897
199,e8fec9a3-196a-3577-a71c-2bb6df1ecf59,43.7282,111.88852,1,0.0,0.02885173912033272
200,9cdf7cfb-0f65-39ab-af3a-cc2e58850179,46.375886,110.098945,1,0.009708737864077669,0.0006679987917934897
201,2e6924fb-45af-312f-855d-8d2ab3193ca3,44.405747,108.250179,1,0.0,0.0001974952949650317
202,24d61a95-609c-3e50-8e43-efc0e2270108,44.89257,110.13283,1,0.02912621359223301,0.0367341248634959
203,32a19c83-7a69-3883-b20c-cfc03d45b3c6,44.887764,110.143349,1,0.019417475728155338,0.026998768558749043
204,96e23d78-a03d-3d2d-9eb5-2540ad0152dc,44.91429,110.13514,1,0.019417475728155338,0.04386138153767513
205,df06524e-6ef0-3b18-8469-79356939ef10,44.487644,110.043247,1,0.0,0.00925904412277237
206,72811f74-8cce-3199-b87d-3fecc295b0f1,44.890217,110.135514,1,0.02912621359223301,0.03350449592230303
207,06a200a1-e286-3187-bfb5-90a7f3e6af48,44.695588,109.021104,1,0.0,3.485211087618207e-05
208,f6bebf06-67cd-3937-a89f-1ec02f3bad04,43.869487,110.423249,1,0.0,1.1617370292060688e-05
209,2c9a6f8a-becc-3b01-8a1f-d8a288fd3911,43.152817,109.139715,1,0.0,0.0003252863681776993
210,1cefcc68-5b48-3e54-aa1a-cb12e4b3cc90,43.607166,109.641487,1,0.0,0.00033109505332372966
211,cf080269-259b-3ed2-a1c9-327cf5c4c8f1,44.444834,111.092168,1,0.0,0.0008654940867585213
212,7103f687-0843-35a6-a304-d3326f2f47b9,44.725361,110.772035,1,0.0,0.0008422593461744
213,5bc2b98c-27cf-387b-bd27-03649c4aa70d,49.122747,112.673614,1,0.0,0.0012430586212504938
214,b634a842-0243-3325-ab7e-f0c034977ee8,49.244729,113.375875,1,0.0,4.0660796022212414e-05
215,593d3bdb-9565-36de-835c-fe7aed280fe0,48.052624,114.371258,1,0.0,0.0019517182090661959
216,3f5531c6-6920-317a-bc1d-60525db3f032,48.001881,113.934988,1,0.0,0.00023815609098724413
217,48cd1467-c0a6-31e7-8332-3b2710006c70,49.147153,114.875749,1,0.0,0.00013359975835869792
218,06655cc8-f2fe-3327-ad6c-2f0889eb3e99,49.548158,114.406578,1,0.0,0.0008132159204442482
219,aef921f8-316b-3037-9f9e-89f1488fb5ed,46.951795,115.292117,1,0.0,0.0004995469225586096
220,937a6e0b-87ba-308b-b3aa-589d40d50148,48.511086,114.029414,1,0.0,0.0003252863681776993
221,a4b323b5-d297-3f09-b20f-5a9d27942cf2,47.63303,118.618554,1,0.0,0.00015102581379678896
222,12144fc4-3143-322d-b098-baf9b99f4701,47.99508,118.11472,1,0.0,8.132159204442483e-05
223,b0817231-576e-3085-8f95-5155d8e046d0,48.08242,114.56472,1,0.02912621359223301,0.04213039336415809
224,a2892778-26a5-3488-bc9a-be6ee303a832,48.07811,114.52937,1,0.07766990291262135,0.052981017216942775
225,292c1b05-c02c-3fdf-a8cd-8a2d5ccbb213,48.07901,114.53867,1,0.07766990291262135,0.052098097074746164
226,103472f2-4fd0-3d44-8132-3f990009c083,48.06683,114.50881,1,0.05825242718446602,0.04166569855247566
227,9c5cd15d-ada5-3cb9-9ca6-d2f9cac69f63,48.0749,114.52437,1,0.07766990291262135,0.0487755291712168
228,0a7d3686-398f-3f61-b739-5279296eeda5,48.441869,114.874104,1,0.009708737864077669,0.0010746067520156137
229,4c9d7da6-d2af-3c27-b12c-8bf1d5ba772e,48.07543,114.52999,1,0.07766990291262135,0.05166825437393992
230,c18add32-ed6c-3548-a7c9-622c7ada7016,48.07015,114.51807,1,0.06796116504854369,0.04788099165872813
231,546afc77-e09b-3398-b49b-4df541c497bc,48.077668,114.529394,1,0.07766990291262135,0.05220846209252074
232,ef68dbad-9336-3a20-9cd5-158a534e9849,48.106194,114.569607,1,0.009708737864077669,0.026580543228234856
233,f0333d42-04db-326e-83a1-d8366e6c110a,48.073232,114.529765,1,0.07766990291262135,0.04974557959060387
234,446efe3b-0911-3d17-aa75-efc09a828373,48.080296,114.544857,1,0.06796116504854369,0.052667348219057136
235,8f8a5d68-20fc-38e3-9967-98ba881c38ba,47.924214,112.957067,1,0.0,0.0011094588628917958
236,147fb3ea-8df1-3bee-ab59-2731e6645ae5,48.564472,113.240237,1,0.0,0.0009061548827807338
237,60fc48c0-cf08-3f46-8d55-9f1cbdfcaf65,48.438627,114.869486,1,0.009708737864077669,0.0010862241223076744
238,dd632359-f238-31ef-a085-28fb94a06074,49.873386,115.695515,1,0.0,0.00101071121540928
239,baa19489-3ff4-3735-b71b-5f7db8ae277b,46.393434,105.731671,1,0.0,0.00037175584934594203
240,8d0786fd-3be7-37dd-86f6-f0c013976f5a,45.757744,107.994666,1,0.0,0.00021492135040312275
241,08b796b7-3dd4-325f-8320-64c2b62e84b7,46.049104,107.490754,1,0.0,0.00035432979390785104
242,c12d4653-a7a9-3d03-b6f3-8808272fc05a,45.529319,107.038894,1,0.0,4.6469481168242754e-05
