,giga_id_school,latitude,longitude,bin_internet_availability,bin_electricity_availability,norm_fiber_node_distance,norm_nearest_LTE_distance,norm_nearest_UMTS_distance,norm_nearest_GSM_distance,norm_nearest_mobile,bin_school_region,norm_DTR_score
664,ba2cbcde-af5e-39f9-aeb2-ff177d8209ed,47.706033,106.955305,1,0,0.002929093122337188,0.0465122549680481,0.0007809703556669161,0.0010323579701261411,0.0007809703556669161,0,0.00353
665,aef844ab-f04e-3f6a-b772-adbe35037f95,47.86841,105.251901,1,0,0.004450699939135727,0.23598565535093158,0.005857277667501871,0.011001064619156693,0.005857277667501871,1,0.00021
666,e9566d06-e617-3a27-b37e-ad25316b1e45,48.203947,108.484626,1,0,0.22611077297626295,0.12680993339984362,0.14744069506361654,0.014711101074297513,0.014838436757671408,1,0.00075
667,013dfc57-ab86-3b89-a6a0-81bff779d51c,47.612421,107.016565,1,0,0.045876445526475955,0.0800550057971796,0.032442810191663146,0.03681001387231022,0.032442810191663146,1,0.0061
668,a63705f1-60f3-32ff-8188-44f83bd066ea,48.800379,105.924561,1,0,0.06120663420572124,0.11537735594682773,0.04155413100777716,0.04710133238700519,0.04155413100777716,1,0.00125
669,55c53ac9-322c-3f36-8ee3-ae366ce4b933,48.25735,105.408148,1,0,0.0006847230675593427,0.2528648852697711,0.10181901012007419,0.07362002774462043,0.07425726465132927,1,0.00225
670,c71facf4-5658-33f1-ade5-6bfb0d7baa45,48.454075,105.313994,1,0,0.016547474132684117,0.1979130153423032,0.06638248023168787,0.0004839177984966286,0.00048810647229182255,1,0.0011
671,a81f4fb5-fef0-3701-b2ed-43e9b7d04480,47.71988,107.793437,1,0,0.09019324406573342,0.08593307628009814,0.0006833490612085516,0.05916701616285446,0.0006833490612085516,1,0.000165
672,e3d1934d-0a26-3fb4-b73f-8e721f9b9c73,47.331658,104.49385,1,0,0.00045648204503956184,0.343139105346887,0.01552178581887996,0.020163241604026196,0.01552178581887996,1,0.0016
673,bf81afce-94a2-3f33-b81e-2cf46ab5cf19,47.454116,105.05107,1,0,0.059761107729762626,0.28492463666513873,0.14503270313364355,0.10942994483337097,0.11037714360092415,1,0.00042
674,50941061-48d8-3737-bef6-ead3bc3a5f82,49.658181,94.407519,1,0,0.0053256238587948874,0.463315986733896,0.09973642250496241,0.006097364261057521,0.006150141550876964,1,0.000146
675,fa1ef6dd-bc57-39ef-9126-494c0d1d4586,49.666294,90.289506,1,0,0.003309494826536823,0.3606924259174374,0.2585337281572353,0.2567990450688776,0.2585337281572353,1,0.0205
676,679dd593-7bb9-3cca-a922-0d2632829724,50.613534,92.400246,1,0,0.0004945222154595253,0.19497398010084394,0.23598320913735316,0.23937800432299894,0.23529986007614456,1,0.0009
677,ab2a16a3-b526-3a92-b892-fe04c3e10563,48.822357,93.100667,1,0,0.0017878880097382838,0.35058106614177476,0.34408252253424876,0.34306545794754323,0.34408252253424876,1,0.00095
678,d96b51e0-0f0c-3a17-86b0-a1ec85fa94ba,49.90523,93.78401,1,0,0.0030432136335970784,0.3313829643810499,0.21200091113208158,0.08442752524437848,0.08515830919917998,1,0.000208
679,99a95c22-4ec0-377c-ae74-8066d012f929,49.307911,95.44358,1,0,0.0028149726110772975,0.897160730174994,0.14093260876639224,0.07168435655063392,0.07230483876216198,1,0.00261
680,0dfa3dd0-383b-3ae7-a70b-12564d0959ee,49.72884,93.265929,1,0,0.002092209373097991,0.24404777954539325,0.259509941101819,0.12085040487789141,0.12189645634701117,1,0.00076
681,3c5c28ae-2e21-3208-8c96-eb1bfa641a6f,49.374916,92.555358,1,0,0.003880097382836275,0.2084827567611292,0.24587550030913405,0.24566893570345513,0.24587550030913405,1,1.0
682,d90486d7-95df-3e0a-acc3-3cbb3c2afb51,50.336785,91.607706,1,0,0.0016737674984783932,0.13622023889772697,0.16559825583287235,0.16553214827241344,0.16439425986788586,1,0.0045
683,e6cc0de5-bcd9-3ea8-bdaa-25a88f09de95,49.80143,92.06733,1,0,0.047512172854534386,0.058699813950980124,0.064007028733201,0.06461915669258314,0.064007028733201,1,0.00059
684,0d1b8ada-2594-3f92-8f70-cb897bb96dd3,49.800104,92.067833,1,0,0.047512172854534386,0.059104268342006626,0.0644625947740067,0.06510307449107977,0.0644625947740067,1,0.0007
685,4f414871-d1c1-3c07-8d32-f38a50b0d4e1,50.472045,93.41195,1,0,0.25821667681071214,0.29357996063310593,0.4334385473951385,0.29993225150821046,0.30252839152647165,1,1.0
686,4132bcee-b48c-37bc-b7d2-b5b2794049c2,50.472058,93.411954,1,0,0.25821667681071214,0.29357996063310593,0.4334710878266246,0.29993225150821046,0.30252839152647165,1,1.0
687,0a51864d-345c-308e-8458-f1aa812eb6e9,50.52,94.05,1,0,0.2699710894704808,0.4104133523876291,0.40695063616543553,0.3114494951124302,0.31414532556701696,1,0.00467
688,d8235d23-cd42-30dd-bbee-e861dae25a2a,50.098991,91.671391,1,0,0.002054169202678028,0.08409954970744465,0.10002928638833751,0.1004613349679001,0.10002928638833751,1,0.00354
689,d74c741d-8f02-3625-a85f-fb28c8543a61,50.00345,92.0451,1,0,0.010346926354230068,0.0064712702564240845,0.007907324851127526,0.009194438171435945,0.0078097035566691625,0,0.000526
690,2e91a1da-9cb7-348f-a53c-bb1fa21b315c,49.99023,92.06295,1,0,0.0029671332927571513,0.0034513441367595116,0.002115128046597898,0.0031293350969448653,0.002115128046597898,0,0.00155
691,a353754a-05fa-3761-929b-3e41e6de15f6,50.472058,93.411955,1,0,0.25821667681071214,0.29357996063310593,0.4334710878266246,0.29993225150821046,0.30252839152647165,0,1.0
692,f222d478-409f-3882-b552-0e2d5ee49da6,49.987181,92.07071,1,0,0.001255325623858795,0.003208671502143608,0.0002928638833750936,0.0022260218730844918,0.0002928638833750936,0,0.00045
693,e7c344f4-e3fe-34cf-aeb8-80c377794688,49.976943,92.070907,1,0,0.0028149726110772975,0.00614770674360288,0.0007809703556669161,0.0019679323805529567,0.0007809703556669161,0,9.5e-05
694,a081f876-6092-33bd-89ef-cd0fb728e3ac,49.98448,92.06786,1,0,0.0002282410225197809,0.0041793620406072205,0.0008460512186391592,0.0010646191566925831,0.0008460512186391592,0,0.000368
695,01f40df6-4794-34d8-8abb-faf338bbbff6,49.994066,92.073448,1,0,0.00426049908703591,0.0011594359209426484,0.0016921024372783184,0.004742394425266961,0.0013992385539032246,0,0.0015
696,e0c7bee6-ebd8-3099-bbe8-6f2be5342442,49.279787,90.911308,1,0,0.0023204503956177724,0.3127780623938307,0.20132764960463376,0.31667580733619377,0.20132764960463376,1,0.00405
697,d0b1a0cc-26ba-3e5c-9833-faa1b47aea1d,49.670295,93.774514,1,0,0.04777845404747413,0.3434896324857767,0.1476684780840194,0.0006129625447623963,0.0006182681982363086,1,0.00104
698,8a776e9e-3919-3312-b091-e58b8515e50c,49.402463,94.253447,1,0,0.0032714546561168592,0.4592984064496994,0.0012365363964726172,0.09491241087847209,0.0012365363964726172,1,0.0059
699,10e2848f-2b47-3b9b-92aa-014bf9cba2f8,49.032632,92.036259,1,0,0.00034236153377967135,0.2893197077142934,0.07832481858709445,0.3405490853953608,0.07832481858709445,1,9.5e-05
700,4d445fb6-a015-3b21-8100-f4c4fcd23f9d,47.735516,96.855083,1,0,0.003157334144856969,0.4283441637231375,0.0022778302040285052,0.0009355744104268154,0.0009436725130975236,1,4.5e-05
701,14b9d703-b429-3052-ad81-6f274d223976,49.107234,91.714855,1,0,0.0016357273280584296,0.276053603688624,0.0007809703556669161,0.3242571861793076,0.0007809703556669161,1,0.00113
702,a41a0ae3-8a4f-39ad-880a-857f68998c0f,49.270229,94.862315,1,0,0.00349969567863664,0.6309218863752798,0.0012365363964726172,0.1775010484885634,0.0012365363964726172,1,0.00222
703,59869698-7722-39d2-93ed-ec3dd2c4a573,46.015875,92.52048,1,0,0.0006466828971393792,0.4991236821527759,0.28108424717711755,0.8059812239894183,0.28108424717711755,1,0.000442
704,6b7edf4b-7ef3-3e38-b85e-588133f10e5b,46.094465,91.544587,1,0,0.0023204503956177724,0.538733248847305,0.46835443037974683,0.7386198664386876,0.46835443037974683,1,0.000622
705,8a75fd7d-4aad-3a47-9adc-298233de6993,46.09097,91.54548,1,0,0.0025867315885575166,0.5395691212554264,0.46864729426312196,0.7398780527147788,0.46864729426312196,1,0.00087
706,11e6321e-f27b-3c9e-add5-bfc23e4992f4,48.17151,91.76944,1,0,0.0046028606208155815,0.25774530158815756,0.05339884806872539,0.06355453753589056,0.05339884806872539,1,0.000664
707,ccc7bfea-0490-3697-bc49-4344cca86432,46.937288,93.616815,1,0,0.0014835666463785758,0.2745166770027233,0.000455566040805701,0.38755363422266664,0.000455566040805701,1,0.000304
708,e08ce1d0-69cf-3519-9f60-83204a9cc5ed,47.520866,91.627745,1,0,0.002206329884357882,0.24340065251975085,0.16881975854999837,0.22889311868890533,0.16881975854999837,1,0.000145
709,732cb8ed-ec0c-3573-970f-a24051c2f247,48.33316,92.632551,1,0,0.0067711503347535,0.202065413756842,0.26771012983632164,0.2775107268445333,0.24385799355699456,1,0.00035
